pool_size,file_size,file_index,wall_us
1000000,10240,353491,12346.99
100000,10240,35761,1015.01
100000,10240,85798,485.52
100000,10240,85332,22157.08
100000,10240,83090,1036.32
1000000,10240,91320,636.54
100000,10240,3771,16609.36
1000000,10240,152582,603.89
100000,10240,58446,8087.72
100000,10240,33947,663.61
100000,10240,34242,12824.57
1000000,10240,599951,20198.11
100000,10240,88702,3325.72
1000000,10240,163267,818.69
100000,10240,23392,925.35
1000000,10240,732667,244.23
100000,10240,48891,642.63
100000,10240,49006,765.12
1000000,10240,787046,12274.38
100000,10240,89126,1061.76
1000000,10240,587905,404.66
100000,10240,27948,964.16
100000,10240,86870,10649.02
100000,10240,3037,17219.54
100000,10240,87080,516.89
100000,10240,48963,22884.99
100000,10240,49424,574.77
1000000,10240,690311,554.54
1000000,10240,435239,20319.31
100000,10240,51773,657.31
100000,10240,84562,23763.09
1000000,10240,684405,654.93
100000,10240,3402,768.43
1000000,10240,614136,14718.18
100000,10240,47708,12945.33
1000000,10240,407081,810.34
100000,10240,84092,619.97
1000000,10240,110793,11475.68
100000,10240,74228,1269.32
1000000,10240,711902,529.12
1000000,10240,518827,18457.60
1000000,10240,261063,20287.00
100000,10240,13645,13907.09
100000,10240,26896,1185.03
100000,10240,30801,575.36
1000000,10240,829029,1089.50
1000000,10240,254149,26771.99
1000000,10240,269335,899.86
100000,10240,18634,556.02
1000000,10240,268422,17127.16
1000000,10240,333821,769.58
1000000,10240,158789,17306.08
100000,10240,75784,10817.87
100000,10240,54254,14935.70
1000000,10240,208218,511.57
100000,10240,23865,1055.38
1000000,10240,990764,196.85
1000000,10240,523147,9399.65
1000000,10240,29017,22926.14
100000,10240,53668,684.15
1000000,10240,105939,616.09
1000000,10240,352993,23381.84
1000000,10240,904093,1074.61
100000,10240,22069,803.08
1000000,10240,443116,1075.32
1000000,10240,902373,88.47
100000,10240,14585,16041.16
1000000,10240,231890,864.54
1000000,10240,108639,11076.25
100000,10240,27884,9984.66
1000000,10240,452025,862.44
100000,10240,81620,941.27
1000000,10240,825948,368.93
1000000,10240,524112,20491.41
100000,10240,45268,44327.55
1000000,10240,398930,951.63
100000,10240,30833,16894.32
100000,10240,41774,1714.22
1000000,10240,297992,502.23
100000,10240,19142,18033.90
100000,10240,87294,14760.02
100000,10240,70048,1110.34
1000000,10240,559104,811.84
100000,10240,96649,1037.87
1000000,10240,781996,680.75
1000000,10240,526781,46281.46
1000000,10240,785043,2111.63
100000,10240,861,1025.33
1000000,10240,83686,11532.76
1000000,10240,375271,620.26
1000000,10240,962255,192.31
1000000,10240,800109,1005.64
1000000,10240,353169,16150.92
100000,10240,91730,908.20
1000000,10240,820960,830.91
1000000,10240,900730,92.76
1000000,10240,366718,2056.90
100000,10240,31544,32758.50
100000,10240,67765,637.41
1000000,10240,178755,852.49
100000,10240,29466,11528.56
100000,10240,26224,1084.44
100000,10240,38248,19280.08
100000,10240,36167,729.72
100000,10240,5164,16005.40
1000000,10240,989583,211.19
1000000,10240,542013,13467.32
100000,10240,19476,1224.87
1000000,10240,287021,840.34
1000000,10240,774992,734.14
1000000,10240,915862,96.92
100000,10240,76986,685.54
1000000,10240,283894,17667.02
100000,10240,70772,11796.02
100000,10240,29045,17309.35
1000000,10240,957037,294.17
1000000,10240,809231,13348.43
100000,10240,69964,1499.97
1000000,10240,983128,210.70
1000000,10240,171069,398.85
100000,10240,99177,760.51
100000,10240,95342,17625.43
1000000,10240,250205,16708.85
100000,10240,92013,1360.58
1000000,10240,809932,862.67
1000000,10240,156989,14578.84
100000,10240,20308,13617.66
1000000,10240,837055,14797.30
100000,10240,25403,946.85
1000000,10240,664920,474.23
1000000,10240,209197,14206.96
100000,10240,17759,17226.00
100000,10240,27869,17843.10
100000,10240,50709,15569.56
1000000,10240,108656,644.50
1000000,10240,18702,16260.79
100000,10240,1090,12927.01
1000000,10240,332697,433.93
100000,10240,96269,752.54
1000000,10240,413769,16015.61
1000000,10240,836274,475.49
100000,10240,87304,415.65
1000000,10240,876720,389.95
1000000,10240,319105,20497.63
100000,10240,63646,21513.82
100000,10240,45038,1051.45
1000000,10240,205967,356.14
100000,10240,45523,21012.08
100000,10240,5453,15163.00
100000,10240,67033,22538.69
1000000,10240,984360,205.20
1000000,10240,774915,701.70
100000,10240,66680,722.44
100000,10240,57850,867.19
100000,10240,33550,939.38
100000,10240,47301,326.53
100000,10240,78204,14624.93
1000000,10240,747385,22035.00
100000,10240,81618,15658.17
1000000,10240,353800,544.01
100000,10240,87500,438.07
100000,10240,5224,383.93
100000,10240,63113,14869.39
1000000,10240,621742,13783.52
1000000,10240,597828,560.08
1000000,10240,563443,360.37
1000000,10240,427847,453.26
100000,10240,18910,701.45
100000,10240,35649,945.95
1000000,10240,593246,373.41
100000,10240,47118,565.37
100000,10240,65546,13554.32
100000,10240,15495,541.02
1000000,10240,391617,17488.71
100000,10240,56531,661.12
100000,10240,90995,10169.07
100000,10240,18322,816.36
1000000,10240,937195,220.00
100000,10240,15118,302.59
100000,10240,79995,351.07
100000,10240,69446,283.06
1000000,10240,969066,96.17
1000000,10240,746151,273.01
100000,10240,70507,19970.18
1000000,10240,828391,808.67
100000,10240,73975,439.59
100000,10240,87720,639.74
1000000,10240,732453,402.81
1000000,10240,265206,7424.96
100000,10240,69315,506.66
100000,10240,46105,396.80
1000000,10240,955788,101.15
100000,10240,69615,20868.98
1000000,10240,220018,19445.60
100000,10240,63192,8316.22
1000000,10240,326279,473.38
100000,10240,54523,443.52
1000000,10240,628258,450.47
1000000,10240,314492,18226.69
100000,10240,19917,397.99
100000,10240,567,13707.08
1000000,10240,393754,627.06
100000,10240,13434,18258.10
100000,10240,80649,25866.73
1000000,10240,846446,584.32
1000000,10240,784346,846.72
1000000,10240,150202,16165.08
1000000,10240,612018,18980.26
100000,10240,11746,689.75
100000,10240,63191,628.23
100000,10240,95398,9370.89
100000,10240,3506,10989.64
1000000,10240,317645,26778.73
1000000,10240,669952,622.32
1000000,10240,477555,10897.09
100000,10240,32943,23425.56
100000,10240,73472,21339.15
100000,10240,96661,13099.31
100000,10240,66932,18969.69
100000,10240,39626,966.74
100000,10240,69135,17925.68
1000000,10240,290848,647.91
1000000,10240,520518,361.00
100000,10240,68454,1339.04
100000,10240,15437,377.97
1000000,10240,11190,570.45
1000000,10240,879962,250.27
100000,10240,54819,18385.05
100000,10240,74925,640.85
1000000,10240,585645,15581.78
100000,10240,62973,1019.27
1000000,10240,111636,16235.09
100000,10240,60357,15128.45
100000,10240,72182,15190.34
1000000,10240,961691,197.61
100000,10240,96904,491.53
100000,10240,27076,430.56
1000000,10240,236802,11917.67
1000000,10240,747868,1151.97
100000,10240,58926,486.33
1000000,10240,812901,250.87
100000,10240,52149,23660.57
1000000,10240,115674,18514.80
100000,10240,96147,1396.64
100000,10240,48915,19468.65
1000000,10240,90196,17093.34
1000000,10240,150152,25314.31
1000000,10240,548171,570.34
1000000,10240,33773,14300.02
1000000,10240,550549,506.37
1000000,10240,774958,389.69
100000,10240,18070,504.61
1000000,10240,788363,447.92
100000,10240,91988,18201.71
100000,10240,4716,10381.03
100000,10240,9307,18266.53
1000000,10240,546619,12884.21
1000000,10240,605540,413.24
1000000,10240,188678,18219.99
100000,10240,85398,309.80
1000000,10240,482977,618.01
1000000,10240,337558,315.11
100000,10240,95339,685.44
100000,10240,66248,488.90
100000,10240,46338,792.85
1000000,10240,684752,316.43
1000000,10240,595807,746.24
1000000,10240,665824,293.60
1000000,10240,743670,263.65
1000000,10240,235545,21261.05
1000000,10240,859142,703.19
1000000,10240,479285,569.91
100000,10240,83459,408.26
100000,10240,35269,19087.88
100000,10240,14208,633.62
100000,10240,94646,273.16
100000,10240,86602,15980.71
100000,10240,50328,19287.91
1000000,10240,196772,472.44
1000000,10240,690130,509.40
100000,10240,93674,296.81
1000000,10240,877944,299.33
100000,10240,40880,17823.70
1000000,10240,670513,658.62
100000,10240,87932,429.56
1000000,10240,128643,429.79
1000000,10240,144455,13963.11
1000000,10240,339566,710.15
100000,10240,66085,766.17
100000,10240,73308,274.54
100000,10240,61524,936.33
1000000,10240,929662,114.25
100000,10240,70074,11063.91
1000000,10240,355488,404.99
1000000,10240,807927,23944.99
100000,10240,86535,17645.80
1000000,10240,148723,17792.03
100000,10240,2068,607.67
100000,10240,98994,18853.62
100000,10240,88363,734.42
100000,10240,97793,9985.47
100000,10240,45582,925.83
100000,10240,13473,1025.72
100000,10240,31831,1134.22
1000000,10240,475976,360.27
100000,10240,36170,916.38
100000,10240,97647,896.69
1000000,10240,329861,20475.37
1000000,10240,179787,581.18
100000,10240,28796,781.65
100000,10240,60387,25055.42
1000000,10240,381276,1084.95
100000,10240,7700,14825.40
100000,10240,81522,514.32
1000000,10240,767173,499.33
1000000,10240,208252,413.02
100000,10240,9506,363.20
100000,10240,6608,13164.97
1000000,10240,625297,22922.77
1000000,10240,718445,653.83
100000,10240,25736,15963.83
100000,10240,18321,15289.15
1000000,10240,749019,16872.45
100000,10240,97771,17499.86
100000,10240,35842,1118.24
1000000,10240,819506,410.23
100000,10240,20392,12792.98
100000,10240,64972,22687.65
100000,10240,16901,938.46
1000000,10240,303858,19276.22
100000,10240,24217,968.08
1000000,10240,60507,812.24
100000,10240,74421,10470.83
100000,10240,76931,14647.09
1000000,10240,640785,18660.71
100000,10240,72910,1429.85
100000,10240,33036,748.56
1000000,10240,901697,505.88
100000,10240,89173,14594.19
100000,10240,14707,14138.61
1000000,10240,328124,12755.34
1000000,10240,343772,1024.42
1000000,10240,425362,771.26
1000000,10240,821316,783.87
100000,10240,78215,901.47
100000,10240,42534,13401.26
1000000,10240,635996,609.42
100000,10240,79242,8414.53
1000000,10240,542827,585.30
100000,10240,37230,30682.49
1000000,10240,860116,666.27
100000,10240,19055,1582.32
100000,10240,64865,11058.48
100000,10240,17146,18316.33
100000,10240,4852,770.60
100000,10240,61441,10273.96
100000,10240,48281,1146.86
1000000,10240,990686,348.47
1000000,10240,273553,16330.70
100000,10240,13621,18702.60
100000,10240,85037,19692.90
1000000,10240,343767,9708.64
1000000,10240,447607,13075.40
1000000,10240,418059,821.88
100000,10240,30217,790.09
1000000,10240,568154,750.96
1000000,10240,806104,1555.80
100000,10240,18408,14533.99
100000,10240,38691,1277.88
100000,10240,17125,8522.83
100000,10240,6175,1207.03
1000000,10240,392843,13421.54
100000,10240,86714,1258.58
100000,10240,61710,1093.28
100000,10240,79396,21219.81
100000,10240,38780,788.73
1000000,10240,107292,12209.05
100000,10240,76943,1068.93
100000,10240,27684,1089.16
1000000,10240,301897,1159.53
1000000,10240,410191,445.28
1000000,10240,886747,327.00
1000000,10240,751435,652.64
100000,10240,60589,8711.94
1000000,10240,447567,593.17
1000000,10240,356987,875.26
1000000,10240,476660,18403.63
100000,10240,24100,1697.57
100000,10240,59473,18527.72
100000,10240,75065,14471.98
100000,10240,57840,18626.69
1000000,10240,257912,14894.93
1000000,10240,492696,1277.80
1000000,10240,692784,940.01
1000000,10240,30310,19120.73
100000,10240,54040,1122.65
100000,10240,61393,17706.55
1000000,10240,924467,98.02
1000000,10240,452816,23039.44
100000,10240,90748,16371.17
1000000,10240,643217,762.74
1000000,10240,112024,984.95
100000,10240,20989,13487.52
100000,10240,65916,1362.47
1000000,10240,80253,26601.43
1000000,10240,497842,1034.53
100000,10240,39361,15194.53
1000000,10240,74861,20414.51
1000000,10240,377702,810.67
1000000,10240,819176,672.19
1000000,10240,544909,538.99
100000,10240,21940,12069.80
100000,10240,22227,8527.72
100000,10240,3390,20030.03
100000,10240,18623,1804.77
100000,10240,29391,17702.76
100000,10240,39469,22908.44
100000,10240,65404,20995.72
100000,10240,65358,16428.75
100000,10240,84012,16764.94
1000000,10240,617518,978.95
100000,10240,29253,822.06
100000,10240,85119,18344.83
100000,10240,90402,1266.88
100000,10240,12206,611.31
1000000,10240,204553,22453.53
1000000,10240,147068,18749.94
100000,10240,9266,7801.66
100000,10240,49327,534.71
1000000,10240,590433,13230.31
1000000,10240,315508,12577.28
1000000,10240,289221,22518.39
1000000,10240,270589,11986.19
1000000,10240,942874,349.91
100000,10240,39270,769.25
1000000,10240,148407,15463.19
1000000,10240,496912,605.87
1000000,10240,157379,693.73
100000,10240,77576,763.52
1000000,10240,319891,16579.21
100000,10240,79593,21939.31
1000000,10240,569711,668.34
1000000,10240,926869,227.77
1000000,10240,238742,17196.61
1000000,10240,850100,19277.01
100000,10240,63827,21336.69
100000,10240,50242,1918.84
1000000,10240,660460,24219.88
100000,10240,62355,18649.69
100000,10240,85010,675.87
100000,10240,91266,962.67
100000,10240,67391,880.55
100000,10240,51697,1134.43
100000,10240,45982,21335.12
1000000,10240,120280,14535.00
100000,10240,75108,1958.28
1000000,10240,882600,23544.71
1000000,10240,357687,15499.81
100000,10240,12795,31928.31
1000000,10240,37150,2322.16
1000000,10240,441727,19380.55
1000000,10240,798134,14214.81
1000000,10240,597800,902.22
100000,10240,78333,16215.72
100000,10240,50905,20169.44
100000,10240,32895,31203.19
1000000,10240,965171,204.07
1000000,10240,660150,690.83
1000000,10240,814316,791.00
100000,10240,82924,12293.66
1000000,10240,521249,39979.35
100000,10240,35123,850.79
1000000,10240,423455,11145.50
100000,10240,55518,14329.07
1000000,10240,993172,338.90
100000,10240,42396,794.64
100000,10240,92662,11777.07
1000000,10240,256108,23395.17
1000000,10240,387395,792.66
100000,10240,65410,357.83
1000000,10240,925023,312.99
1000000,10240,24844,26031.78
100000,10240,96425,14379.89
100000,10240,99150,16889.98
1000000,10240,189448,13676.64
1000000,10240,345234,21108.06
1000000,10240,950672,388.73
1000000,10240,954884,236.90
100000,10240,66249,9147.42
100000,10240,72132,285.80
1000000,10240,104521,20283.51
1000000,10240,87496,643.40
100000,10240,14404,469.45
1000000,10240,997713,206.58
1000000,10240,877809,90.82
1000000,10240,198020,13846.87
1000000,10240,459859,20592.92
1000000,10240,905115,281.08
100000,10240,12214,19169.64
100000,10240,81048,694.38
100000,10240,53546,740.74
100000,10240,23111,20496.14
1000000,10240,465808,717.85
100000,10240,35830,22593.17
1000000,10240,370533,30832.97
100000,10240,39566,1115.53
1000000,10240,313081,525.75
100000,10240,81830,628.74
100000,10240,47013,19597.43
1000000,10240,336581,18057.14
1000000,10240,579459,18241.74
1000000,10240,241539,18581.94
100000,10240,98830,20136.52
100000,10240,10345,18874.95
1000000,10240,447861,16504.12
100000,10240,44742,22681.14
100000,10240,49987,19589.56
100000,10240,62367,13777.94
100000,10240,16637,20975.55
100000,10240,1064,16957.46
100000,10240,43512,13308.96
100000,10240,25166,953.81
100000,10240,81681,20660.77
100000,10240,69494,28066.81
1000000,10240,698281,629.12
1000000,10240,124562,12172.02
100000,10240,55694,14438.68
100000,10240,58407,30808.44
100000,10240,60079,799.34
1000000,10240,679237,17393.34
1000000,10240,998751,364.39
1000000,10240,409693,13656.30
1000000,10240,715067,620.72
100000,10240,79131,764.30
100000,10240,27801,8991.41
100000,10240,12739,365.55
100000,10240,88672,12058.24
100000,10240,87690,18465.73
100000,10240,44270,21316.02
100000,10240,97309,733.82
100000,10240,36467,20545.77
100000,10240,7589,710.72
1000000,10240,843816,12958.87
1000000,10240,586462,8478.24
1000000,10240,121445,377.08
100000,10240,15626,634.52
100000,10240,97471,14815.85
1000000,10240,302467,15330.75
1000000,10240,968001,306.43
100000,10240,99148,673.92
1000000,10240,434092,456.63
100000,10240,62163,405.08
100000,10240,25729,19463.24
1000000,10240,71973,718.95
100000,10240,42421,686.82
1000000,10240,788432,505.88
100000,10240,92778,15703.09
1000000,10240,81212,18083.78
100000,10240,11247,18354.02
1000000,10240,87656,7931.52
100000,10240,83032,33027.42
1000000,10240,6092,18689.53
100000,10240,31285,1174.37
100000,10240,69168,733.36
1000000,10240,945265,105.35
1000000,10240,929517,208.06
100000,10240,88761,15208.13
1000000,10240,88150,1363.76
1000000,10240,654227,683.99
1000000,10240,500466,17270.92
1000000,10240,254875,1051.55
100000,10240,50916,1099.60
100000,10240,83747,1005.19
1000000,10240,544022,664.71
100000,10240,55460,18058.96
1000000,10240,474065,20076.31
100000,10240,98954,1679.35
1000000,10240,454837,17075.27
1000000,10240,357207,1497.52
1000000,10240,420940,16944.80
100000,10240,33360,11182.15
100000,10240,89658,1141.51
1000000,10240,880930,884.63
1000000,10240,872655,17641.45
100000,10240,46257,15552.45
100000,10240,37930,10857.94
1000000,10240,979291,459.90
1000000,10240,719636,1672.54
1000000,10240,149564,12077.96
1000000,10240,908211,268.76
1000000,10240,237212,24308.72
100000,10240,39691,19987.67
1000000,10240,237465,956.32
100000,10240,94576,15940.61
1000000,10240,434052,14985.19
1000000,10240,46908,1073.18
100000,10240,31467,20557.76
1000000,10240,888767,395.59
1000000,10240,5842,782.32
100000,10240,68690,1181.11
1000000,10240,714544,985.48
1000000,10240,129794,11526.28
100000,10240,84341,16463.01
100000,10240,94158,841.36
100000,10240,24102,959.61
1000000,10240,907751,1407.54
100000,10240,39917,1607.21
1000000,10240,545015,1058.39
100000,10240,89952,2295.14
100000,10240,89848,16227.10
1000000,10240,255177,15508.79
100000,10240,77810,8359.02
1000000,10240,34183,1692.16
100000,10240,6253,765.48
100000,10240,12240,932.56
100000,10240,37083,18008.45
100000,10240,30062,2168.97
1000000,10240,924882,113.14
1000000,10240,157692,18764.00
100000,10240,62065,1629.48
1000000,10240,952612,208.51
100000,10240,87122,354.32
100000,10240,62049,872.52
100000,10240,18021,1333.11
100000,10240,963,745.19
100000,10240,27215,12112.63
1000000,10240,940210,200.49
100000,10240,32493,1248.78
1000000,10240,529558,433.72
1000000,10240,207639,17847.88
100000,10240,30368,1928.27
1000000,10240,787887,24050.77
100000,10240,98955,19752.38
100000,10240,53383,1275.66
1000000,10240,673292,626.54
100000,10240,49756,21569.83
100000,10240,17614,19458.74
1000000,10240,5874,817.42
100000,10240,27653,13829.30
1000000,10240,61795,14861.08
1000000,10240,197045,16038.65
1000000,10240,874994,778.63
100000,10240,79073,1196.51
100000,10240,6582,752.00
100000,10240,760,28578.15
1000000,10240,882298,931.54
100000,10240,52264,11903.69
1000000,10240,911591,426.83
1000000,10240,510125,682.09
100000,10240,51374,310.52
1000000,10240,258281,439.98
100000,10240,82483,911.46
100000,10240,72494,13942.21
100000,10240,39326,429.76
1000000,10240,517594,816.40
100000,10240,56603,433.83
1000000,10240,660957,586.57
100000,10240,56482,19767.69
1000000,10240,729937,1172.90
100000,10240,15096,378.22
1000000,10240,300752,15499.04
1000000,10240,740880,523.00
1000000,10240,65352,22197.27
100000,10240,95672,747.10
1000000,10240,243545,529.79
1000000,10240,38801,1117.87
1000000,10240,609845,8621.70
100000,10240,77402,507.54
1000000,10240,66582,693.09
100000,10240,2260,22184.08
1000000,10240,484341,14776.46
100000,10240,58447,19549.42
1000000,10240,739513,740.87
1000000,10240,417303,16634.98
100000,10240,38209,543.86
100000,10240,49886,1069.21
100000,10240,15319,510.66
1000000,10240,302441,17373.92
1000000,10240,359279,828.05
100000,10240,66902,11700.89
1000000,10240,444787,14356.07
1000000,10240,54662,602.97
100000,10240,28047,528.31
100000,10240,25486,23237.93
100000,10240,58400,18520.27
100000,10240,1256,677.62
100000,10240,53011,495.60
1000000,10240,740204,17880.22
100000,10240,54238,32055.18
100000,10240,16547,1230.22
100000,10240,40662,750.23
100000,10240,50019,14872.58
1000000,10240,132506,553.60
1000000,10240,341501,403.03
100000,10240,74350,544.64
100000,10240,40645,475.68
100000,10240,74976,554.36
100000,10240,93498,668.18
1000000,10240,596799,22821.38
100000,10240,22789,15074.00
100000,10240,99406,18551.16
1000000,10240,619864,479.17
100000,10240,75842,22845.36
100000,10240,66093,14274.46
100000,10240,29912,747.14
1000000,10240,391616,14343.25
1000000,10240,169963,635.16
100000,10240,79745,1082.89
1000000,10240,147083,487.65
100000,10240,46064,270.76
100000,10240,3784,324.79
1000000,10240,616735,12241.61
1000000,10240,632262,649.25
1000000,10240,360351,21219.94
100000,10240,67862,18150.81
1000000,10240,220069,14176.24
1000000,10240,259413,13272.75
100000,10240,46567,1308.67
100000,10240,64357,992.85
100000,10240,16828,12253.45
1000000,10240,506755,682.66
100000,10240,25023,957.87
1000000,10240,577295,410.65
100000,10240,21805,13949.60
1000000,10240,808878,606.76
100000,10240,52742,636.44
1000000,10240,417522,605.96
100000,10240,59917,1167.23
100000,10240,18776,487.33
1000000,10240,38766,359.16
1000000,10240,179750,20212.36
1000000,10240,367355,9099.57
1000000,10240,996523,344.14
1000000,10240,269789,409.46
100000,10240,68386,6278.85
100000,10240,97595,462.80
100000,10240,54891,674.51
100000,10240,55936,859.23
1000000,10240,759490,17520.98
1000000,10240,93469,14183.80
100000,10240,41222,15492.69
1000000,10240,334522,674.91
1000000,10240,101568,10642.22
100000,10240,74086,14737.13
100000,10240,5170,698.96
1000000,10240,76573,20344.48
1000000,10240,757501,681.15
1000000,10240,160483,15024.55
100000,10240,27535,1114.60
1000000,10240,856437,11779.72
1000000,10240,426068,434.29
100000,10240,1231,11332.95
1000000,10240,78641,18695.65
100000,10240,65826,22740.01
1000000,10240,422056,616.40
100000,10240,80634,991.39
100000,10240,57807,15162.70
100000,10240,48629,1046.44
1000000,10240,740529,504.79
1000000,10240,900786,87.78
100000,10240,49060,310.64
1000000,10240,401975,13082.70
100000,10240,86431,17952.15
100000,10240,70292,633.20
100000,10240,84500,912.05
1000000,10240,499288,13811.99
100000,10240,49514,827.83
100000,10240,41467,1190.63
1000000,10240,392850,21536.52
1000000,10240,155084,575.27
100000,10240,57203,17834.44
1000000,10240,326203,11738.44
100000,10240,75396,1214.46
100000,10240,5253,21258.60
1000000,10240,946105,143.73
1000000,10240,548668,707.54
100000,10240,31934,24151.19
100000,10240,77469,36345.83
1000000,10240,491431,1089.14
1000000,10240,256992,28010.43
1000000,10240,400098,1139.50
1000000,10240,92280,18034.15
1000000,10240,593677,17997.34
100000,10240,60238,1130.86
1000000,10240,759712,627.23
100000,10240,36421,604.64
1000000,10240,84638,422.89
1000000,10240,67388,455.00
100000,10240,21581,288.99
100000,10240,46052,302.72
100000,10240,39251,15323.04
100000,10240,13332,486.97
1000000,10240,624682,300.90
100000,10240,1553,16047.86
1000000,10240,442223,612.85
100000,10240,11188,16813.55
100000,10240,94526,928.76
100000,10240,94924,431.55
1000000,10240,993153,103.32
100000,10240,31135,306.55
100000,10240,61623,672.35
1000000,10240,640037,16372.90
100000,10240,32512,24910.97
100000,10240,71791,15365.68
1000000,10240,303343,712.53
1000000,10240,616767,19011.99
1000000,10240,775798,537.58
1000000,10240,902969,723.17
100000,10240,70981,552.37
1000000,10240,491075,292.07
100000,10240,15036,899.57
100000,10240,47953,400.89
1000000,10240,725399,369.19
1000000,10240,764989,23163.46
1000000,10240,371890,776.39
100000,10240,68121,563.28
100000,10240,80455,528.76
100000,10240,97999,13418.61
100000,10240,86725,26799.62
100000,10240,32177,1319.89
100000,10240,79381,14040.14
100000,10240,52198,17333.52
100000,10240,44007,16661.80
1000000,10240,16817,20709.61
1000000,10240,186049,754.23
1000000,10240,136200,21297.41
1000000,10240,332951,789.09
1000000,10240,149645,20198.54
100000,10240,23699,1497.83
1000000,10240,444677,26927.62
1000000,10240,498293,734.19
1000000,10240,88129,20155.14
1000000,10240,918156,250.70
100000,10240,39507,516.96
1000000,10240,114582,17610.64
100000,10240,39829,19448.92
1000000,10240,169054,12632.13
1000000,10240,730532,16654.24
100000,10240,32990,1508.42
100000,10240,16551,26847.26
1000000,10240,972632,370.98
100000,10240,85929,20425.50
1000000,10240,990374,125.47
1000000,10240,615517,575.09
1000000,10240,212882,14460.53
100000,10240,73591,915.15
1000000,10240,349950,13237.74
100000,10240,90729,707.49
100000,10240,26467,818.56
100000,10240,25106,18804.64
100000,10240,53713,16734.65
1000000,10240,926429,322.15
1000000,10240,673437,19056.78
100000,10240,95679,24276.75
1000000,10240,447191,761.85
100000,10240,42917,1397.64
100000,10240,50436,999.39
100000,10240,47948,17580.30
1000000,10240,833511,658.69
100000,10240,63999,721.55
1000000,10240,272922,16701.56
100000,10240,63492,23403.54
100000,10240,82397,1649.01
1000000,10240,946738,158.27
1000000,10240,12281,13179.32
100000,10240,30715,909.93
100000,10240,68632,805.54
100000,10240,93244,22896.01
1000000,10240,468143,1164.67
1000000,10240,373986,630.24
100000,10240,79963,764.63
100000,10240,37941,802.16
1000000,10240,733907,540.24
1000000,10240,501482,15263.80
1000000,10240,456097,21643.46
100000,10240,32780,21268.72
1000000,10240,63098,15419.88
1000000,10240,630707,791.57
100000,10240,25746,9985.71
100000,10240,21695,10489.81
1000000,10240,443646,1061.46
1000000,10240,410020,1285.70
1000000,10240,661732,614.25
100000,10240,65058,538.03
100000,10240,58830,1203.56
100000,10240,18558,37354.42
100000,10240,55517,881.36
1000000,10240,760636,16946.94
100000,10240,15806,1060.69
100000,10240,36583,457.83
1000000,10240,523502,12955.73
1000000,10240,757962,1633.55
1000000,10240,564400,24783.83
100000,10240,29958,1138.99
1000000,10240,131366,17478.83
100000,10240,96650,1127.62
1000000,10240,907507,389.74
100000,10240,50777,1055.58
1000000,10240,817230,1043.00
100000,10240,73242,14002.53
1000000,10240,324745,22589.00
1000000,10240,131945,893.03
100000,10240,24105,24590.61
100000,10240,35167,909.25
100000,10240,59270,705.45
100000,10240,21922,8151.01
1000000,10240,463363,11672.65
100000,10240,99935,1123.05
100000,10240,60029,1094.74
100000,10240,69984,849.92
1000000,10240,344650,1128.01
1000000,10240,99178,10118.14
100000,10240,18827,627.28
1000000,10240,212398,24328.46
1000000,10240,347618,2964.84
100000,10240,74766,8749.27
1000000,10240,492796,16305.43
100000,10240,71233,15148.14
1000000,10240,654319,27299.60
100000,10240,86969,1557.83
100000,10240,33868,451.85
1000000,10240,592767,12247.97
100000,10240,73919,14234.38
1000000,10240,496446,10336.89
100000,10240,29015,8485.30
100000,10240,46357,826.09
1000000,10240,338746,16415.76
100000,10240,58166,1209.78
1000000,10240,733064,1036.67
1000000,10240,746610,424.90
100000,10240,71612,16231.72
100000,10240,65136,1345.55
1000000,10240,200160,18967.94
100000,10240,88835,600.90
1000000,10240,551818,565.25
1000000,10240,523706,428.68
100000,10240,65214,355.64
100000,10240,68585,15444.89
1000000,10240,19570,13398.87
100000,10240,11221,13670.69
100000,10240,56302,434.64
1000000,10240,319751,529.39
100000,10240,70593,1052.09
1000000,10240,478417,8077.68
1000000,10240,206283,25218.96
100000,10240,25313,839.45
100000,10240,99598,17036.41
100000,10240,24613,557.44
1000000,10240,229537,18398.84
100000,10240,95448,632.89
1000000,10240,395552,1039.17
100000,10240,38096,25356.40
100000,10240,46168,16630.67
100000,10240,15235,957.50
100000,10240,13710,813.57
100000,10240,4898,15565.33
1000000,10240,91488,578.07
1000000,10240,220032,21397.69
1000000,10240,377788,29057.45
100000,10240,95015,893.24
100000,10240,52459,870.93
100000,10240,16545,7953.13
100000,10240,61564,1160.68
100000,10240,371,357.74
1000000,10240,270756,455.71
100000,10240,33681,7410.44
100000,10240,24688,22271.55
100000,10240,47447,20344.09
1000000,10240,475904,13621.03
1000000,10240,727418,634.28
1000000,10240,979555,313.90
1000000,10240,922682,362.38
100000,10240,75711,949.78
100000,10240,6014,18734.96
100000,10240,7641,21428.20
100000,10240,33728,533.15
1000000,10240,29411,17936.49
1000000,10240,182973,871.22
100000,10240,72895,17068.68
1000000,10240,752293,473.46
1000000,10240,689624,530.78
100000,10240,84840,8917.29
1000000,10240,952900,206.71
100000,10240,72102,596.03
100000,10240,80691,696.17
1000000,10240,333412,9471.73
1000000,10240,306068,8430.15
1000000,10240,295528,16853.51
100000,10240,48096,21412.58
100000,10240,16569,18846.28
1000000,10240,900217,383.62
1000000,10240,557075,602.02
1000000,10240,844906,362.57
1000000,10240,951756,196.57
100000,10240,6411,12175.08
100000,10240,5250,44182.31
