index,tensor,dataset,shape,dtype,min,max,mean,median,std,p25,p75,n_unique,uniq
3643450,x_kg,preprocessed,"(2, 1, 256, 256)",torch.uint8,5.0,29.0,7.4175262451171875,5.0,5.275562692947215,5.0,7.0,4,"[5.0, 7.0, 23.0, 29.0]"
3643450,x_static,preprocessed,"(6, 256, 256)",torch.float32,-1.7849615812301636,4.205671787261963,0.01991724570594249,-0.15698684006929398,0.6216931134140061,-0.3813977688550949,0.38683807104825974,326280,
3643450,x_hilda_prior,preprocessed,"(1, 256, 256)",torch.float32,2.0,7.0,3.567047119140625,3.0,1.1830547127441708,3.0,3.0,5,"[2.0, 3.0, 4.0, 6.0, 7.0]"
3643450,hilda_target,preprocessed,"(2, 256, 256)",torch.float32,2.0,7.0,3.6070556640625,3.0,1.213536132205027,3.0,3.0,5,"[2.0, 3.0, 4.0, 6.0, 7.0]"
3643450,x_continuous,legacy,"(2, 15, 256, 256)",torch.float32,-18.42068099975586,3.163884162902832,-0.06944640063849575,0.0,0.8058898529588131,0.0,1.0162600205809724e-09,528015,
3643450,x_kg,legacy,"(2, 1, 256, 256)",torch.uint8,5.0,29.0,7.4175262451171875,5.0,5.275562692947215,5.0,7.0,4,"[5.0, 7.0, 23.0, 29.0]"
3643450,x_static,legacy,"(6, 256, 256)",torch.float32,-2.1888580322265625,4.205671787261963,0.13527522712087156,-0.12638569623231888,0.7660237667179259,-0.3509395942091942,0.7082085460424423,326845,
3643450,x_hilda_prior,legacy,"(1, 256, 256)",torch.float32,2.0,7.0,3.567047119140625,3.0,1.1830547127441708,3.0,3.0,5,"[2.0, 3.0, 4.0, 6.0, 7.0]"
3643450,hilda_target,legacy,"(2, 256, 256)",torch.float32,2.0,7.0,3.6070556640625,3.0,1.213536132205027,3.0,3.0,5,"[2.0, 3.0, 4.0, 6.0, 7.0]"
2909382,x_continuous,new,"(2, 15, 256, 256)",torch.float32,-0.692019522190094,10.09571361541748,0.18347847261032568,0.0,1.0775525889276178,0.0,0.03651641961187124,805641,
2909382,x_kg,new,"(2, 1, 256, 256)",torch.uint8,0.0,3.0,1.790374755859375,3.0,1.4646831599264423,0.0,3.0,3,"[0.0, 2.0, 3.0]"
2909382,x_static,new,"(6, 256, 256)",torch.float32,-3.296881675720215,4.344421863555908,-0.40325371241188973,-0.3624163568019867,1.3502149889443593,-0.9263081401586533,0.7212351560592651,199077,
2909382,x_hilda_prior,new,"(1, 256, 256)",torch.float32,0.0,7.0,2.3702392578125,2.0,2.2008122926417872,0.0,5.0,8,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0]"
2909382,hilda_target,new,"(2, 256, 256)",torch.uint8,0.0,7.0,2.3688888549804688,2.0,2.201546792765851,0.0,5.0,8,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0]"
2909382,x_continuous,preprocessed,"(2, 15, 256, 256)",torch.float32,-0.7534939646720886,10.09571361541748,0.17657597473504014,0.0,1.0820895475661723,0.0,0.03651641961187124,805826,
2909382,x_kg,preprocessed,"(2, 1, 256, 256)",torch.uint8,0.0,3.0,1.790374755859375,3.0,1.4646831599264423,0.0,3.0,3,"[0.0, 2.0, 3.0]"
2909382,x_static,preprocessed,"(6, 256, 256)",torch.float32,-3.296881675720215,4.344421863555908,-0.3695466345422589,-0.34366370737552643,1.379677730000137,-0.9366371333599091,1.0,195285,
2909382,x_hilda_prior,preprocessed,"(1, 256, 256)",torch.float32,0.0,7.0,2.3702392578125,2.0,2.2008122926417872,0.0,5.0,8,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0]"
2909382,hilda_target,preprocessed,"(2, 256, 256)",torch.float32,0.0,7.0,2.3688888549804688,2.0,2.201546792765851,0.0,5.0,8,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0]"
2909382,x_continuous,legacy,"(2, 15, 256, 256)",torch.float32,-18.42068099975586,10.095672607421875,-0.26842223341320554,0.0,3.0663151118285805,0.0,0.0359070859849453,805638,
2909382,x_kg,legacy,"(2, 1, 256, 256)",torch.uint8,2.0,31.0,14.18450927734375,3.0,13.724744269105903,3.0,31.0,3,"[2.0, 3.0, 31.0]"
2909382,x_static,legacy,"(6, 256, 256)",torch.float32,-2.753556251525879,4.344421863555908,0.1287094766319319,0.0,0.6905394753403508,-0.23940325528383255,0.6087702810764313,198853,
2909382,x_hilda_prior,legacy,"(1, 256, 256)",torch.float32,0.0,7.0,2.3702392578125,2.0,2.2008122926417872,0.0,5.0,8,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0]"
2909382,hilda_target,legacy,"(2, 256, 256)",torch.float32,0.0,7.0,2.3688888549804688,2.0,2.201546792765851,0.0,5.0,8,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0]"
4089144,x_continuous,new,"(2, 15, 256, 256)",torch.float32,-0.692019522190094,0.0,-0.08157697121302286,0.0,0.21003250665057457,0.0,0.0,3,"[-0.692019522190094, -0.531635046005249, 0.0]"
4089144,x_kg,new,"(2, 1, 256, 256)",torch.uint8,30.0,30.0,30.0,30.0,0.0,30.0,30.0,1,[30.0]
4089144,x_static,new,"(6, 256, 256)",torch.float32,-3.296881675720215,1.8929651975631714,-0.8858493489248455,-0.965376079082489,1.8874258610107413,-2.9428699016571045,1.0,175,
4089144,x_hilda_prior,new,"(1, 256, 256)",torch.float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,[0.0]
4089144,hilda_target,new,"(2, 256, 256)",torch.uint8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,[0.0]
4089144,x_continuous,preprocessed,"(2, 15, 256, 256)",torch.float32,-0.7534939646720886,0.0,-0.08772000471750895,0.0,0.2263506606027288,0.0,0.0,3,"[-0.7534939646720886, -0.5623061060905457, 0.0]"
4089144,x_kg,preprocessed,"(2, 1, 256, 256)",torch.uint8,30.0,30.0,30.0,30.0,0.0,30.0,30.0,1,[30.0]
4089144,x_static,preprocessed,"(6, 256, 256)",torch.float32,-3.296881675720215,2.0,-0.8617506225903829,-0.965376079082489,1.922852139944082,-2.9428699016571045,1.0,6,"[-3.296881675720215, -2.9428699016571045, -1.3161131143569946, -0.6146390438079834, 1.0, 2.0]"
4089144,x_hilda_prior,preprocessed,"(1, 256, 256)",torch.float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,[0.0]
4089144,hilda_target,preprocessed,"(2, 256, 256)",torch.float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,[0.0]
4089144,x_continuous,legacy,"(2, 15, 256, 256)",torch.float32,-18.42068099975586,0.0,-1.3096223711967467,0.0,4.577891465212015,0.0,0.0,4,"[-18.42068099975586, -0.692019522190094, -0.531635046005249, 0.0]"
4089144,x_kg,legacy,"(2, 1, 256, 256)",torch.uint8,30.0,30.0,30.0,30.0,0.0,30.0,30.0,1,[30.0]
4089144,x_static,legacy,"(6, 256, 256)",torch.float32,0.0,1.8929650783538818,0.3092345979460636,0.0,0.6914995001387793,0.0,0.0,171,
4089144,x_hilda_prior,legacy,"(1, 256, 256)",torch.float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,[0.0]
4089144,hilda_target,legacy,"(2, 256, 256)",torch.float32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,[0.0]
2256248,x_continuous,new,"(2, 15, 256, 256)",torch.float32,-0.692019522190094,3.7275898456573486,0.06459175628082232,0.0,0.32635266558266746,0.0,0.005329605075530708,644181,
2256248,x_kg,new,"(2, 1, 256, 256)",torch.uint8,0.0,30.0,13.830451965332031,15.0,11.138406329721995,0.0,29.0,9,"[0.0, 7.0, 9.0, 10.0, 15.0, 16.0, 27.0, 29.0, 30.0]"
2256248,x_static,new,"(6, 256, 256)",torch.float32,-3.296881675720215,9.9710693359375,0.1515050937314609,0.19284223020076752,1.8115917349717574,-0.8076875060796738,1.0,221072,
2256248,x_hilda_prior,new,"(1, 256, 256)",torch.float32,0.0,7.0,3.1085357666015625,4.0,2.3756134368275066,0.0,4.0,7,"[0.0, 1.0, 3.0, 4.0, 5.0, 6.0, 7.0]"
2256248,hilda_target,new,"(2, 256, 256)",torch.uint8,0.0,7.0,3.1085128784179688,4.0,2.375532586592645,0.0,4.0,8,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0]"
2256248,x_continuous,preprocessed,"(2, 15, 256, 256)",torch.float32,-0.7534939646720886,3.7275898456573486,0.053571729932075866,0.0,0.3131822939467743,0.0,0.00510160019621253,644374,
2256248,x_kg,preprocessed,"(2, 1, 256, 256)",torch.uint8,0.0,30.0,13.830451965332031,15.0,11.138406329721995,0.0,29.0,9,"[0.0, 7.0, 9.0, 10.0, 15.0, 16.0, 27.0, 29.0, 30.0]"
2256248,x_static,preprocessed,"(6, 256, 256)",torch.float32,-3.296881675720215,9.9710693359375,0.17694263646136954,0.19087830185890198,1.8208983578251154,-0.8076875060796738,1.0,218143,
2256248,x_hilda_prior,preprocessed,"(1, 256, 256)",torch.float32,0.0,7.0,3.1085357666015625,4.0,2.3756134368275066,0.0,4.0,7,"[0.0, 1.0, 3.0, 4.0, 5.0, 6.0, 7.0]"
2256248,hilda_target,preprocessed,"(2, 256, 256)",torch.float32,0.0,7.0,3.1085128784179688,4.0,2.375532586592645,0.0,4.0,8,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0]"
2256248,x_continuous,legacy,"(2, 15, 256, 256)",torch.float32,-18.42068099975586,3.703245162963867,-0.3053714359605614,0.0,2.1913598592649666,0.0,3.692714381031692e-05,644342,
2256248,x_kg,legacy,"(2, 1, 256, 256)",torch.uint8,7.0,31.0,24.05341339111328,29.0,7.327387362954049,15.0,31.0,9,"[7.0, 9.0, 10.0, 15.0, 16.0, 27.0, 29.0, 30.0, 31.0]"
2256248,x_static,legacy,"(6, 256, 256)",torch.float32,-2.188699245452881,9.9710693359375,0.6085164826997709,0.03678377531468868,1.2858084089710382,0.0,0.9700581431388855,220810,
2256248,x_hilda_prior,legacy,"(1, 256, 256)",torch.float32,0.0,7.0,3.1085357666015625,4.0,2.3756134368275066,0.0,4.0,7,"[0.0, 1.0, 3.0, 4.0, 5.0, 6.0, 7.0]"
2256248,hilda_target,legacy,"(2, 256, 256)",torch.float32,0.0,7.0,3.1085128784179688,4.0,2.375532586592645,0.0,4.0,8,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0]"
2717728,x_continuous,new,"(2, 15, 256, 256)",torch.float32,-0.692019522190094,6.647979259490967,0.1944476021847426,0.0,0.7825480570960822,0.0,0.017973801586776972,804505,
2717728,x_kg,new,"(2, 1, 256, 256)",torch.uint8,0.0,27.0,8.075370788574219,0.0,9.601799451337357,0.0,15.0,8,"[0.0, 7.0, 8.0, 9.0, 14.0, 15.0, 26.0, 27.0]"
2717728,x_static,new,"(6, 256, 256)",torch.float32,-3.296881675720215,6.211329936981201,-0.4085076269408194,-0.18579737842082977,1.539773152880799,-1.3161131143569946,0.8329818844795227,156449,
2717728,x_hilda_prior,new,"(1, 256, 256)",torch.float32,0.0,7.0,1.8720855712890625,0.0,2.128303001343821,0.0,4.0,8,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0]"
2717728,hilda_target,new,"(2, 256, 256)",torch.uint8,0.0,7.0,1.86737060546875,0.0,2.12536684456583,0.0,4.0,8,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0]"
2717728,x_continuous,preprocessed,"(2, 15, 256, 256)",torch.float32,-0.7534939646720886,6.647979259490967,0.1827695301328001,0.0,0.769667576837168,0.0,0.01715081511065364,804525,
2717728,x_kg,preprocessed,"(2, 1, 256, 256)",torch.uint8,0.0,27.0,8.075370788574219,0.0,9.601799451337357,0.0,15.0,8,"[0.0, 7.0, 8.0, 9.0, 14.0, 15.0, 26.0, 27.0]"
2717728,x_static,preprocessed,"(6, 256, 256)",torch.float32,-3.296881675720215,6.211329936981201,-0.37308852422782174,-0.18579737842082977,1.567831378774086,-1.3161131143569946,1.0,154573,
2717728,x_hilda_prior,preprocessed,"(1, 256, 256)",torch.float32,0.0,7.0,1.8720855712890625,0.0,2.128303001343821,0.0,4.0,8,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0]"
2717728,hilda_target,preprocessed,"(2, 256, 256)",torch.float32,0.0,7.0,1.86737060546875,0.0,2.12536684456583,0.0,4.0,8,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0]"
2717728,x_continuous,legacy,"(2, 15, 256, 256)",torch.float32,-18.42068099975586,6.646681785583496,-0.22883344121589838,0.0,2.8363809169489613,0.0,0.016999143175780773,804512,
2717728,x_kg,legacy,"(2, 1, 256, 256)",torch.uint8,7.0,31.0,24.459922790527344,31.0,8.187762528227603,15.0,31.0,8,"[7.0, 8.0, 9.0, 14.0, 15.0, 26.0, 27.0, 31.0]"
2717728,x_static,legacy,"(6, 256, 256)",torch.float32,-2.188634157180786,6.211329936981201,0.24793637725859574,0.0,0.6995541445802603,0.0,0.691074788570404,156336,
2717728,x_hilda_prior,legacy,"(1, 256, 256)",torch.float32,0.0,7.0,1.8720855712890625,0.0,2.128303001343821,0.0,4.0,8,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0]"
2717728,hilda_target,legacy,"(2, 256, 256)",torch.float32,0.0,7.0,1.86737060546875,0.0,2.12536684456583,0.0,4.0,8,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0]"
4348927,x_continuous,new,"(2, 15, 256, 256)",torch.float32,-0.6864386200904846,5.984658718109131,0.18191369229596327,0.0005081896961200982,0.7178736062971428,0.0,0.061161480844020844,1388053,
4348927,x_kg,new,"(2, 1, 256, 256)",torch.uint8,3.0,9.0,4.177772521972656,3.0,1.4459477132034202,3.0,6.0,5,"[3.0, 4.0, 6.0, 8.0, 9.0]"
4348927,x_static,new,"(6, 256, 256)",torch.float32,-1.2526369094848633,6.583795547485352,0.2727002925495807,0.14264708757400513,0.7018409703484606,-0.3400883823633194,0.9138844609260559,328231,
4348927,x_hilda_prior,new,"(1, 256, 256)",torch.float32,1.0,6.0,3.588287353515625,3.0,0.9706474720948935,3.0,5.0,6,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0]"
4348927,hilda_target,new,"(2, 256, 256)",torch.uint8,1.0,6.0,3.5810089111328125,3.0,0.9708970324025167,3.0,5.0,6,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0]"
4348927,x_continuous,preprocessed,"(2, 15, 256, 256)",torch.float32,-0.7479886412620544,5.984658718109131,0.1748533220922372,0.0005081896961200982,0.7243597192014372,0.0,0.061161480844020844,1388342,
4348927,x_kg,preprocessed,"(2, 1, 256, 256)",torch.uint8,3.0,9.0,4.177772521972656,3.0,1.4459477132034202,3.0,6.0,5,"[3.0, 4.0, 6.0, 8.0, 9.0]"
4348927,x_static,preprocessed,"(6, 256, 256)",torch.float32,-1.2526369094848633,6.583795547485352,0.27210868474186484,0.14264708757400513,0.6996545307079275,-0.3400883823633194,1.0,326417,
4348927,x_hilda_prior,preprocessed,"(1, 256, 256)",torch.float32,1.0,6.0,3.588287353515625,3.0,0.9706474720948935,3.0,5.0,6,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0]"
4348927,hilda_target,preprocessed,"(2, 256, 256)",torch.float32,1.0,6.0,3.5810089111328125,3.0,0.9708970324025167,3.0,5.0,6,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0]"
4348927,x_continuous,legacy,"(2, 15, 256, 256)",torch.float32,-0.6864386200904846,5.982138633728027,0.1756946586781717,0.0005081896961200982,0.7001162914713782,0.0,0.061161480844020844,1388101,
4348927,x_kg,legacy,"(2, 1, 256, 256)",torch.uint8,3.0,9.0,4.177772521972656,3.0,1.4459477132034202,3.0,6.0,5,"[3.0, 4.0, 6.0, 8.0, 9.0]"
4348927,x_static,legacy,"(6, 256, 256)",torch.float32,-2.1496386528015137,6.583795547485352,0.25541594202310874,0.1431264504790306,0.8341637000978795,-0.39657004177570343,0.9523389339447021,326769,
4348927,x_hilda_prior,legacy,"(1, 256, 256)",torch.float32,1.0,6.0,3.588287353515625,3.0,0.9706474720948935,3.0,5.0,6,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0]"
4348927,hilda_target,legacy,"(2, 256, 256)",torch.float32,1.0,6.0,3.5810089111328125,3.0,0.9708970324025167,3.0,5.0,6,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0]"
3268144,x_continuous,new,"(2, 15, 256, 256)",torch.float32,-0.5240516066551208,6.091306686401367,0.10280899755085088,3.959962214139523e-06,0.2665429531206153,0.0,0.04608032200485468,939448,
3268144,x_kg,new,"(2, 1, 256, 256)",torch.uint8,27.0,27.0,27.0,27.0,0.0,27.0,27.0,1,[27.0]
3268144,x_static,new,"(6, 256, 256)",torch.float32,-1.0005946159362793,3.3643991947174072,0.11971684385518412,-0.09028086438775063,0.5998501440792057,-0.3612810894846916,0.8222723603248596,326400,
3268144,x_hilda_prior,new,"(1, 256, 256)",torch.float32,1.0,7.0,4.1378326416015625,4.0,0.6211300813422239,4.0,4.0,7,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0]"
3268144,hilda_target,new,"(2, 256, 256)",torch.uint8,1.0,7.0,4.138526916503906,4.0,0.6215098275708929,4.0,4.0,7,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0]"
3268144,x_continuous,preprocessed,"(2, 15, 256, 256)",torch.float32,-0.5877994298934937,6.091306686401367,0.092865363090921,3.147199095110409e-06,0.26497176983404924,0.0,0.036659782752394676,939613,
3268144,x_kg,preprocessed,"(2, 1, 256, 256)",torch.uint8,27.0,27.0,27.0,27.0,0.0,27.0,27.0,1,[27.0]
3268144,x_static,preprocessed,"(6, 256, 256)",torch.float32,-1.0005946159362793,3.3643991947174072,0.142917826908238,-0.09028086438775063,0.6298247872356687,-0.3612810894846916,0.8523067086935043,325807,
3268144,x_hilda_prior,preprocessed,"(1, 256, 256)",torch.float32,1.0,7.0,4.1378326416015625,4.0,0.6211300813422239,4.0,4.0,7,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0]"
3268144,hilda_target,preprocessed,"(2, 256, 256)",torch.float32,1.0,7.0,4.138526916503906,4.0,0.6215098275708929,4.0,4.0,7,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0]"
3268144,x_continuous,legacy,"(2, 15, 256, 256)",torch.float32,-18.42068099975586,6.089041709899902,-0.08808486686484497,0.0,1.2978818861034858,0.0,0.01845393981784582,939966,
3268144,x_kg,legacy,"(2, 1, 256, 256)",torch.uint8,27.0,27.0,27.0,27.0,0.0,27.0,27.0,1,[27.0]
3268144,x_static,legacy,"(6, 256, 256)",torch.float32,-2.188307285308838,3.3643991947174072,0.16040340701826702,-0.03489690087735653,0.6613215327780345,-0.3478476405143738,0.8358445167541504,324849,
3268144,x_hilda_prior,legacy,"(1, 256, 256)",torch.float32,1.0,7.0,4.1378326416015625,4.0,0.6211300813422239,4.0,4.0,7,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0]"
3268144,hilda_target,legacy,"(2, 256, 256)",torch.float32,1.0,7.0,4.138526916503906,4.0,0.6215098275708929,4.0,4.0,7,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0]"
2832573,x_continuous,new,"(2, 15, 256, 256)",torch.float32,-0.3703194260597229,9.132380485534668,0.5806000579958526,0.023615654557943344,1.4287451502198845,0.0006298055377556011,0.2789144143462181,1498082,
2832573,x_kg,new,"(2, 1, 256, 256)",torch.uint8,11.0,26.0,13.543136596679688,14.0,1.9048008261106708,14.0,14.0,6,"[11.0, 14.0, 21.0, 22.0, 25.0, 26.0]"
2832573,x_static,new,"(6, 256, 256)",torch.float32,-2.6365113258361816,6.761064529418945,0.0074866950124953995,0.13818658143281937,0.7762659379083401,-0.5944021344184875,0.6161166280508041,327337,
2832573,x_hilda_prior,new,"(1, 256, 256)",torch.float32,1.0,7.0,2.8979339599609375,3.0,1.187758762528373,2.0,4.0,6,"[1.0, 2.0, 3.0, 4.0, 6.0, 7.0]"
2832573,hilda_target,new,"(2, 256, 256)",torch.uint8,1.0,7.0,2.897247314453125,3.0,1.1876481675111499,2.0,4.0,6,"[1.0, 2.0, 3.0, 4.0, 6.0, 7.0]"
2832573,x_continuous,preprocessed,"(2, 15, 256, 256)",torch.float32,-0.43614792823791504,9.132380485534668,0.5653229596403456,0.023522060364484787,1.4151184531319974,0.0006085745990276337,0.26954251527786255,1498076,
2832573,x_kg,preprocessed,"(2, 1, 256, 256)",torch.uint8,11.0,26.0,13.543136596679688,14.0,1.9048008261106708,14.0,14.0,6,"[11.0, 14.0, 21.0, 22.0, 25.0, 26.0]"
2832573,x_static,preprocessed,"(6, 256, 256)",torch.float32,-2.6365113258361816,6.761064529418945,0.03984802521610431,0.13818658143281937,0.8104565235709149,-0.5944021344184875,0.6161166280508041,325615,
2832573,x_hilda_prior,preprocessed,"(1, 256, 256)",torch.float32,1.0,7.0,2.8979339599609375,3.0,1.187758762528373,2.0,4.0,6,"[1.0, 2.0, 3.0, 4.0, 6.0, 7.0]"
2832573,hilda_target,preprocessed,"(2, 256, 256)",torch.float32,1.0,7.0,2.897247314453125,3.0,1.1876481675111499,2.0,4.0,6,"[1.0, 2.0, 3.0, 4.0, 6.0, 7.0]"
2832573,x_continuous,legacy,"(2, 15, 256, 256)",torch.float32,-18.42068099975586,9.132272720336914,0.5787943129347402,0.023600297048687935,1.4321290732977996,0.000625819549895823,0.27886324375867844,1498066,
2832573,x_kg,legacy,"(2, 1, 256, 256)",torch.uint8,11.0,26.0,13.543136596679688,14.0,1.9048008261106708,14.0,14.0,6,"[11.0, 14.0, 21.0, 22.0, 25.0, 26.0]"
2832573,x_static,legacy,"(6, 256, 256)",torch.float32,-2.6365113258361816,6.761064529418945,0.05010164352728367,0.19579652696847916,0.8120334587105136,-0.5706105381250381,0.7250052094459534,326640,
2832573,x_hilda_prior,legacy,"(1, 256, 256)",torch.float32,1.0,7.0,2.8979339599609375,3.0,1.187758762528373,2.0,4.0,6,"[1.0, 2.0, 3.0, 4.0, 6.0, 7.0]"
2832573,hilda_target,legacy,"(2, 256, 256)",torch.float32,1.0,7.0,2.897247314453125,3.0,1.1876481675111499,2.0,4.0,6,"[1.0, 2.0, 3.0, 4.0, 6.0, 7.0]"
2435439,x_continuous,new,"(2, 15, 256, 256)",torch.float32,-0.4983636736869812,4.485188961029053,0.24833734021521064,1.5820262657717632e-17,0.6449199317252151,0.0,0.24310575798153877,501639,
2435439,x_kg,new,"(2, 1, 256, 256)",torch.uint8,4.0,5.0,4.0030670166015625,4.0,0.05529565996286002,4.0,4.0,2,"[4.0, 5.0]"
2435439,x_static,new,"(6, 256, 256)",torch.float32,-1.296210765838623,8.918915748596191,-0.18838158202354113,-0.5120483934879303,0.6693503509559505,-0.7039928287267685,0.3706531971693039,325757,
2435439,x_hilda_prior,new,"(1, 256, 256)",torch.float32,1.0,6.0,5.892974853515625,6.0,0.5639808743332951,6.0,6.0,4,"[1.0, 2.0, 3.0, 6.0]"
2435439,hilda_target,new,"(2, 256, 256)",torch.uint8,1.0,6.0,5.8937835693359375,6.0,0.5615446996809772,6.0,6.0,4,"[1.0, 2.0, 3.0, 6.0]"
2435439,x_continuous,preprocessed,"(2, 15, 256, 256)",torch.float32,-0.5308730006217957,4.485188961029053,0.2395809276217909,1.5820262657717632e-17,0.6302248869741592,0.0,0.24310575798153877,513124,
2435439,x_kg,preprocessed,"(2, 1, 256, 256)",torch.uint8,4.0,5.0,4.0030670166015625,4.0,0.05529565996286002,4.0,4.0,2,"[4.0, 5.0]"
2435439,x_static,preprocessed,"(6, 256, 256)",torch.float32,-1.296210765838623,8.918915748596191,-0.15476488945377098,-0.5120483934879303,0.7204788894789295,-0.7039928287267685,0.3706531971693039,323868,
2435439,x_hilda_prior,preprocessed,"(1, 256, 256)",torch.float32,1.0,6.0,5.892974853515625,6.0,0.5639808743332951,6.0,6.0,4,"[1.0, 2.0, 3.0, 6.0]"
2435439,hilda_target,preprocessed,"(2, 256, 256)",torch.float32,1.0,6.0,5.8937835693359375,6.0,0.5615446996809772,6.0,6.0,4,"[1.0, 2.0, 3.0, 6.0]"
2435439,x_continuous,legacy,"(2, 15, 256, 256)",torch.float32,-18.42068099975586,4.473850250244141,0.1890497004165018,5.988515130772821e-23,0.7401461879588819,0.0,0.013301764614880085,501861,
2435439,x_kg,legacy,"(2, 1, 256, 256)",torch.uint8,4.0,5.0,4.0030670166015625,4.0,0.05529565996286002,4.0,4.0,2,"[4.0, 5.0]"
2435439,x_static,legacy,"(6, 256, 256)",torch.float32,-2.132110118865967,8.918915748596191,-0.06964681712794293,-0.37880881130695343,0.7168874135966246,-0.6378894150257111,0.6720691621303558,325081,
2435439,x_hilda_prior,legacy,"(1, 256, 256)",torch.float32,1.0,6.0,5.892974853515625,6.0,0.5639808743332951,6.0,6.0,4,"[1.0, 2.0, 3.0, 6.0]"
2435439,hilda_target,legacy,"(2, 256, 256)",torch.float32,1.0,6.0,5.8937835693359375,6.0,0.5615446996809772,6.0,6.0,4,"[1.0, 2.0, 3.0, 6.0]"
2508430,x_continuous,new,"(2, 15, 256, 256)",torch.float32,-0.6366100907325745,3.908720016479492,0.020639959994261426,0.00023047844297252595,0.2693305466984671,0.0,0.06553322076797485,1151307,
2508430,x_kg,new,"(2, 1, 256, 256)",torch.uint8,7.0,27.0,14.145042419433594,7.0,9.206338307280904,7.0,26.0,4,"[7.0, 22.0, 26.0, 27.0]"
2508430,x_static,new,"(6, 256, 256)",torch.float32,-2.716872453689575,3.470590353012085,0.0236446229910748,0.1445705071091652,0.7636341647911107,-0.5514638721942902,0.6396661400794983,327182,
2508430,x_hilda_prior,new,"(1, 256, 256)",torch.float32,1.0,7.0,2.493743896484375,2.0,0.8120814257377007,2.0,3.0,7,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0]"
2508430,hilda_target,new,"(2, 256, 256)",torch.uint8,1.0,7.0,2.4991226196289062,2.0,0.8131940915884162,2.0,3.0,7,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0]"
2508430,x_continuous,preprocessed,"(2, 15, 256, 256)",torch.float32,-0.6988344788551331,3.908720016479492,0.013807687649387881,0.00023047844297252595,0.28260693706460677,0.0,0.06553322076797485,1154196,
2508430,x_kg,preprocessed,"(2, 1, 256, 256)",torch.uint8,7.0,27.0,14.145042419433594,7.0,9.206338307280904,7.0,26.0,4,"[7.0, 22.0, 26.0, 27.0]"
2508430,x_static,preprocessed,"(6, 256, 256)",torch.float32,-2.716872453689575,3.470590353012085,0.021790997221675285,0.1445705071091652,0.7608713720731595,-0.5514638721942902,0.6396661400794983,326289,
2508430,x_hilda_prior,preprocessed,"(1, 256, 256)",torch.float32,1.0,7.0,2.493743896484375,2.0,0.8120814257377007,2.0,3.0,7,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0]"
2508430,hilda_target,preprocessed,"(2, 256, 256)",torch.float32,1.0,7.0,2.4991226196289062,2.0,0.8131940915884162,2.0,3.0,7,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0]"
2508430,x_continuous,legacy,"(2, 15, 256, 256)",torch.float32,-18.42068099975586,3.8884499073028564,-0.2681588229158088,0.0,1.765395552591275,0.0,0.05465129390358925,1151824,
2508430,x_kg,legacy,"(2, 1, 256, 256)",torch.uint8,7.0,27.0,14.145042419433594,7.0,9.206338307280904,7.0,26.0,4,"[7.0, 22.0, 26.0, 27.0]"
