index,tensor,dataset,shape,dtype,min,max,mean,median,std,p25,p75,n_unique,uniq
337075,x_static,legacy,"(6, 256, 256)",torch.float32,-2.12347412109375,2.195103406906128,0.15841004530867656,0.39363402128219604,0.6750052152601874,-0.512233093380928,0.7845719456672668,323286,
337075,x_hilda_prior,legacy,"(1, 256, 256)",torch.float32,1.0,7.0,2.4979095458984375,2.0,0.7177484700992224,2.0,3.0,7,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0]"
337075,hilda_target,legacy,"(2, 256, 256)",torch.float32,1.0,7.0,2.4981918334960938,2.0,0.7219568589049014,2.0,3.0,7,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0]"
74043,x_continuous,new,"(2, 15, 256, 256)",torch.float32,-18.42068099975586,9.255383491516113,0.37225034168224824,0.018618976697325706,1.1664089912795792,0.0,0.15951187536120415,1302640,
74043,x_kg,new,"(2, 1, 256, 256)",torch.uint8,0.0,19.0,8.753974914550781,8.0,3.8018985914941874,8.0,8.0,9,"[0.0, 4.0, 6.0, 7.0, 8.0, 9.0, 17.0, 18.0, 19.0]"
74043,x_static,new,"(6, 256, 256)",torch.float32,-374.0,2963.0,159.05642845072515,38.6147518157959,308.58732330161166,19.080330848693848,157.29431915283203,322244,
74043,x_hilda_prior,new,"(1, 256, 256)",torch.float32,0.0,7.0,3.0046234130859375,2.0,1.4478946481486055,2.0,4.0,8,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0]"
74043,hilda_target,new,"(2, 256, 256)",torch.uint8,0.0,7.0,2.9812698364257812,2.0,1.4373222372479064,2.0,4.0,8,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0]"
74043,x_continuous,preprocessed,"(2, 15, 256, 256)",torch.float32,-0.7534939646720886,9.255478858947754,0.3762342756851568,0.018480375409126282,1.084954046717273,0.0,0.15916964784264565,1302508,
74043,x_kg,preprocessed,"(2, 1, 256, 256)",torch.uint8,0.0,19.0,8.753974914550781,8.0,3.8018985914941874,8.0,8.0,9,"[0.0, 4.0, 6.0, 7.0, 8.0, 9.0, 17.0, 18.0, 19.0]"
74043,x_static,preprocessed,"(6, 256, 256)",torch.float32,-3.296881675720215,7.174021244049072,0.1494619447529769,0.16832788288593292,1.1872503717450829,-0.5467336028814316,1.0,320299,
74043,x_hilda_prior,preprocessed,"(1, 256, 256)",torch.float32,0.0,7.0,6.86669921875,7.0,0.9567321309897246,7.0,7.0,2,"[0.0, 7.0]"
74043,hilda_target,preprocessed,"(2, 256, 256)",torch.float32,0.0,7.0,6.86669921875,7.0,0.9567321309897246,7.0,7.0,2,"[0.0, 7.0]"
74043,x_continuous,legacy,"(2, 15, 256, 256)",torch.float32,-18.42068099975586,9.255383491516113,0.3722503410135574,0.018618976697325706,1.1664089889398126,0.0,0.15951187536120415,1302645,
