START TIME: Tue Jun 23 16:11:03 CEST 2026
arm,sample_idx,wall_ms
single_big,77,5679.236
single_big,78,5697.849
single_big,79,5516.398
single_big,80,5894.082
single_big,81,5427.968
single_big,82,5669.218
single_big,83,5690.290
single_big,84,5674.264
single_big,85,5848.960
single_big,86,5600.560
single_big,87,5516.487
single_big,88,5119.557
single_big,89,5616.152
single_big,90,5222.927
single_big,91,5817.759
single_big,92,5430.892
single_big,93,5094.989
single_big,94,5272.773
single_big,95,5246.814
single_big,96,5264.227
single_big,97,5117.240
single_big,98,5199.992
single_big,99,5364.846
multi,0,8280.833
multi,1,7788.353
multi,2,7878.302
multi,3,7935.348
multi,4,7934.405
multi,5,8208.676
multi,6,8391.702
multi,7,8443.532
multi,8,8145.617
multi,9,7908.469
multi,10,7929.080
multi,11,8043.375
multi,12,7986.513
multi,13,8541.823
multi,14,7881.952
multi,15,8116.933
multi,16,8009.711
multi,17,7893.025
multi,18,8059.966
multi,19,7922.221
multi,20,7894.469
multi,21,8058.104
multi,22,7983.149
multi,23,8010.979
multi,24,8089.023
multi,25,8021.588
multi,26,8031.867
multi,27,7843.606
multi,28,8323.386
multi,29,7864.461
multi,30,8021.722
multi,31,8116.683
multi,32,7946.425
multi,33,8013.218
multi,34,7975.618
multi,35,7768.471
multi,36,7902.379
multi,37,8255.119
multi,38,7962.607
multi,39,8015.413
multi,40,7916.963
multi,41,8357.018
multi,42,7957.136
multi,43,7838.185
multi,44,8028.956
multi,45,7982.541
multi,46,7979.120
multi,47,8011.016
multi,48,7795.667
multi,49,7932.251
multi,50,7992.868
multi,51,8158.586
multi,52,8099.494
multi,53,7922.145
multi,54,8296.406
multi,55,8127.710
multi,56,7882.654
multi,57,8124.146
multi,58,8240.265
multi,59,8010.161
multi,60,8062.981
multi,61,8104.597
multi,62,8109.987
multi,63,7926.239
multi,64,7981.330
multi,65,7924.485
multi,66,7970.153
multi,67,7985.515
multi,68,8489.256
multi,69,8776.428
multi,70,8540.030
multi,71,8502.089
multi,72,8459.254
multi,73,8440.648
multi,74,8194.945
multi,75,8184.399
multi,76,8123.739
multi,77,7978.224
multi,78,7978.277
multi,79,7949.621
multi,80,8059.902
multi,81,7791.911
multi,82,8436.040
multi,83,8438.705
multi,84,8325.782
multi,85,8417.861
multi,86,8374.523
multi,87,8299.655
multi,88,8361.720
multi,89,8303.285
multi,90,8361.738
multi,91,8408.782
multi,92,8153.846
multi,93,7993.516
multi,94,8275.427
multi,95,8132.630
multi,96,8067.468
multi,97,8383.381
multi,98,7943.658
multi,99,8134.995

--- summary (ms per sample) ---
  single_small   median=  1327.5 ms  mean=  1391.0 ms  min= 1078.7  max=  3991.0  cold(first10)=  1672.4  warm(last10)=  1382.9
  single_big     median=  5613.6 ms  mean=  5601.9 ms  min= 5095.0  max=  6396.3  cold(first10)=  5753.1  warm(last10)=  5303.2
  multi          median=  8037.6 ms  mean=  8104.0 ms  min= 7768.5  max=  8776.4  cold(first10)=  8091.5  warm(last10)=  8185.5
END TIME: Tue Jun 23 16:37:00 CEST 2026
