arm,store,sample_idx,chunk_key,wall_us
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,c4ann/10.6.52,24342.92
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,secdn/10.7.52,41948.99
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,c3nfx/10.6.52,19762.35
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,c3ann/10.7.52,40073.76
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,c3ann/10.6.53,31352.25
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,primn/10.6.52,29224.60
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,secdf/10.6.52,32758.09
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,urban/10.6.52,25148.35
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,c4per/10.6.52,29632.23
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,range/10.6.52,35284.24
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,pastr/10.6.52,33565.42
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,secdn/10.6.52,31030.37
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,secmb/10.6.52,32965.02
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,c3ann/10.6.52,31003.89
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,c3per/10.6.52,37989.21
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,secma/10.6.52,37206.29
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,urban/10.6.53,52647.42
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,c3nfx/10.7.52,62769.28
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,number_of_people/10.7.53,12097.92
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,number_of_people/10.6.53,15093.77
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,number_of_people/10.6.52,19564.26
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,number_of_people/10.7.52,23871.04
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,kg_class/10.7.52,22348.20
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,kg_class/10.7.53,23769.31
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,kg_class/10.6.52,26059.07
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,kg_class/10.6.53,20990.38
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,primn/11.7.53,17164.24
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,primn/11.7.52,17507.70
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,pastr/11.7.53,25775.62
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,c4ann/11.7.53,24138.38
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,c4per/11.7.52,20519.32
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,primn/11.6.53,17290.86
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,range/11.7.53,28390.99
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,c4per/11.7.53,29190.34
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,secdf/11.7.53,32147.39
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,secdf/11.7.52,27452.21
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,secdn/11.7.53,22784.52
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,c3nfx/11.7.53,23044.13
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,urban/11.7.52,23980.06
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,c3per/11.7.52,25244.97
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,c3nfx/11.7.52,22761.66
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,c3per/11.6.53,18693.87
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,pastr/11.7.52,27263.18
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,secma/11.7.53,25997.69
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,primf/11.7.53,32796.34
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,c3nfx/11.6.53,18367.35
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,c4ann/11.7.52,27801.49
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,primf/11.7.52,28992.33
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,secmb/11.7.52,25617.88
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,pastr/11.6.53,22957.13
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,range/11.7.52,30989.94
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,urban/11.6.52,16251.69
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,range/11.6.53,26389.91
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,urban/11.7.53,33969.96
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,c3per/11.7.53,37492.42
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,secmb/11.7.53,33469.75
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,secma/11.7.52,30835.87
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,c3nfx/11.6.52,18471.41
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,c3ann/11.6.52,18090.04
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,c3ann/11.7.53,32124.27
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,c4ann/11.6.52,21898.77
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,secdf/11.6.53,31787.65
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,secdn/11.6.53,26860.95
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,secdf/11.6.52,25332.20
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,c4per/11.6.52,24246.46
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,urban/11.6.53,29892.68
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,secma/11.6.53,30265.12
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,c3ann/11.7.52,35858.39
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,c4ann/11.6.53,34514.30
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,range/11.6.52,30866.20
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,c3per/11.6.52,28477.25
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,secdn/11.7.52,41600.41
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,primf/11.6.53,39663.70
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,pastr/11.6.52,32583.28
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,c3ann/11.6.53,35622.96
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,c4per/11.6.53,41462.55
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,primn/11.6.52,36920.95
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,secmb/11.6.52,35161.20
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,secmb/11.6.53,43756.68
