START TIME: Wed Jun 24 20:25:14 CEST 2026
arm,sample_idx,wall_ms
merged_big_raw,20,33.407
merged_big_raw,21,52.521
merged_big_raw,22,49.107
merged_big_raw,23,48.177
merged_big_raw,24,29.207
merged_big_raw,25,32.920
merged_big_raw,26,42.452
merged_big_raw,27,28.100
merged_big_raw,28,30.212
merged_big_raw,29,27.226
merged_big_raw,30,81.516
merged_big_raw,31,49.224
merged_big_raw,32,37.368
merged_big_raw,33,43.283
merged_big_raw,34,30.810
merged_big_raw,35,33.000
merged_big_raw,36,38.333
merged_big_raw,37,78.182
merged_big_raw,38,35.200
merged_big_raw,39,34.524
merged_big_raw,40,29.910
merged_big_raw,41,34.716
merged_big_raw,42,37.809
merged_big_raw,43,29.755
merged_big_raw,44,36.638
merged_big_raw,45,33.167
merged_big_raw,46,34.899
merged_big_raw,47,31.538
merged_big_raw,48,33.761
merged_big_raw,49,51.269
merged_big_raw,50,38.010
merged_big_raw,51,40.115
merged_big_raw,52,31.526
merged_big_raw,53,36.830
merged_big_raw,54,37.586
merged_big_raw,55,48.950
merged_big_raw,56,31.467
merged_big_raw,57,44.982
merged_big_raw,58,59.925
merged_big_raw,59,51.130
merged_big_raw,60,53.262
merged_big_raw,61,48.626
merged_big_raw,62,86.884
merged_big_raw,63,35.220
merged_big_raw,64,32.213
merged_big_raw,65,41.541
merged_big_raw,66,43.181
merged_big_raw,67,37.068
merged_big_raw,68,36.086
merged_big_raw,69,47.328
merged_big_raw,70,29.942
merged_big_raw,71,45.984
merged_big_raw,72,47.914
merged_big_raw,73,50.751
merged_big_raw,74,31.996
merged_big_raw,75,53.342
merged_big_raw,76,38.346
merged_big_raw,77,29.702
merged_big_raw,78,27.179
merged_big_raw,79,34.169
merged_big_raw,80,54.373
merged_big_raw,81,33.672
merged_big_raw,82,77.633
merged_big_raw,83,46.108
merged_big_raw,84,28.844
merged_big_raw,85,31.714
merged_big_raw,86,37.047
merged_big_raw,87,34.471
merged_big_raw,88,27.448
merged_big_raw,89,27.682
merged_big_raw,90,31.921
merged_big_raw,91,54.070
merged_big_raw,92,33.863
merged_big_raw,93,26.274
merged_big_raw,94,74.071
merged_big_raw,95,48.810
merged_big_raw,96,52.271
merged_big_raw,97,33.131
merged_big_raw,98,30.145
merged_big_raw,99,82.448
multi,0,8460.739
multi,1,8465.301
multi,2,8754.655
multi,3,8194.684
multi,4,8314.668
multi,5,7776.431
multi,6,8123.817
multi,7,8114.854
multi,8,8371.314
multi,9,8175.469
multi,10,8224.905
multi,11,8019.682
multi,12,8435.964
multi,13,7862.016
multi,14,8052.638
multi,15,8101.101
multi,16,7974.374
multi,17,7875.649
multi,18,8150.373
multi,19,7793.197
multi,20,7742.786
multi,21,8026.749
multi,22,8105.844
multi,23,7978.295
multi,24,7854.874
multi,25,7994.962
multi,26,7977.355
multi,27,7774.139
multi,28,7968.648
multi,29,8358.795
multi,30,8216.505
multi,31,8117.537
multi,32,7962.998
multi,33,7896.945
multi,34,7814.038
multi,35,7864.692
multi,36,8164.734
multi,37,8074.994
multi,38,8021.773
multi,39,8021.596
multi,40,7960.905
multi,41,8747.370
multi,42,7780.617
multi,43,7940.630
multi,44,7983.008
multi,45,7872.051
multi,46,8032.185
multi,47,7998.404
multi,48,7811.255
multi,49,7901.552
multi,50,7905.705
multi,51,8155.159
multi,52,8017.196
multi,53,8090.373
multi,54,8811.204
multi,55,8132.819
multi,56,8634.085
multi,57,8307.357
multi,58,8284.490
multi,59,7996.730
multi,60,7976.182
multi,61,8422.591
multi,62,8237.683
multi,63,8173.665
multi,64,7993.996
multi,65,8312.839
multi,66,8146.678
multi,67,8049.004
multi,68,8217.199
multi,69,8124.334
multi,70,7952.724
multi,71,8096.426
multi,72,8031.438
multi,73,8272.140
multi,74,7956.369
multi,75,8025.495
multi,76,8041.100
multi,77,7928.143
multi,78,8051.702
multi,79,7958.150
multi,80,8032.109
multi,81,7872.355
multi,82,8043.559
multi,83,8371.090
multi,84,7847.549
multi,85,8035.974
multi,86,7865.579
multi,87,8095.121
multi,88,12690.022
multi,89,8412.200
multi,90,8079.709
multi,91,8349.303
multi,92,7855.992
multi,93,8450.521
multi,94,8089.017
multi,95,8447.385
multi,96,8257.929
multi,97,8091.420
multi,98,8787.259
multi,99,8152.054

--- summary (ms per sample) ---
  single_small   median=  1251.4 ms  mean=  1288.6 ms  min= 1055.9  max=  2178.7  cold(first10)=  1393.5  warm(last10)=  1338.4
  single_big     median=  5511.3 ms  mean=  5568.8 ms  min= 5079.0  max=  9061.3  cold(first10)=  5657.6  warm(last10)=  5344.3
  merged_small   median=   139.9 ms  mean=   143.8 ms  min=   62.8  max=   276.6  cold(first10)=   136.3  warm(last10)=   133.1
  merged_big     median=   243.6 ms  mean=   264.4 ms  min=  188.9  max=   474.8  cold(first10)=   241.5  warm(last10)=   245.1
  merged_big_raw median=    37.0 ms  mean=    41.3 ms  min=   26.3  max=    86.9  cold(first10)=    38.8  warm(last10)=    46.7
  multi          median=  8052.2 ms  mean=  8153.4 ms  min= 7742.8  max= 12690.0  cold(first10)=  8275.2  warm(last10)=  8256.1
END TIME: Wed Jun 24 20:51:44 CEST 2026
