var,chunk_file,size_bytes
dynamic/data,0.5.18.49,72442
dynamic/data,0.13.23.39,6793546
dynamic/data,0.12.28.66,72550
dynamic/data,0.8.5.16,1029752
dynamic/data,0.11.18.59,1261734
dynamic/data,0.3.34.54,71960
dynamic/data,0.12.23.42,71960
dynamic/data,0.3.0.31,71960
dynamic/data,0.11.26.28,71960
dynamic/data,0.3.30.34,71960
dynamic/data,0.13.7.44,8055219
dynamic/data,0.12.24.51,71960
dynamic/data,0.3.23.16,71960
dynamic/data,0.15.2.66,71960
dynamic/data,0.5.4.17,973360
dynamic/data,0.7.35.14,71980
dynamic/data,0.12.18.64,1784367
dynamic/data,0.4.2.0,71960
dynamic/data,0.9.20.65,71960
dynamic/data,0.9.5.6,2817878
dynamic/data,0.3.17.26,937942
dynamic/data,0.14.2.44,71960
dynamic/data,0.8.35.29,71980
dynamic/data,0.9.29.16,71960
dynamic/data,0.13.23.2,71960
dynamic/data,0.10.16.12,71960
dynamic/data,0.3.21.46,173659
dynamic/data,0.7.27.28,71960
dynamic/data,0.0.3.48,524278
dynamic/data,0.3.27.44,71960
dynamic/data,0.11.6.44,8738475
dynamic/data,0.7.35.46,71980
dynamic/data,0.0.5.27,124438
dynamic/data,0.9.5.35,73906
dynamic/data,0.7.27.13,71960
dynamic/data,0.4.30.51,78652
dynamic/data,0.9.19.41,8817664
dynamic/data,0.8.7.9,1171847
dynamic/data,0.6.29.42,71960
dynamic/data,0.12.14.18,4528234
dynamic/data,0.9.32.33,71960
dynamic/data,0.4.10.0,71960
dynamic/data,0.12.5.19,355907
dynamic/data,0.1.0.40,71960
dynamic/data,0.10.16.68,116445
dynamic/data,0.14.15.19,2014212
dynamic/data,0.12.5.12,1805368
dynamic/data,0.2.24.50,72190
dynamic/data,0.1.7.65,441691
dynamic/data,0.11.20.61,4001076
dynamic/data,0.3.6.6,71960
dynamic/data,0.14.0.58,71960
dynamic/data,0.5.3.53,675661
dynamic/data,0.15.19.16,71960
dynamic/data,0.6.17.63,158247
dynamic/data,0.4.20.3,72000
dynamic/data,0.4.2.9,71960
dynamic/data,0.15.15.10,71960
dynamic/data,0.4.7.50,7223793
dynamic/data,0.7.29.17,71960
dynamic/data,0.6.12.6,71960
dynamic/data,0.7.31.6,71960
dynamic/data,0.4.30.6,71960
dynamic/data,0.9.33.26,85196
dynamic/data,0.10.24.32,77404
dynamic/data,0.0.17.18,71960
dynamic/data,0.9.24.50,72190
dynamic/data,0.0.20.32,71960
dynamic/data,0.9.23.6,71960
dynamic/data,0.4.8.53,5898822
dynamic/data,0.13.10.13,7084437
dynamic/data,0.3.0.15,71960
dynamic/data,0.6.21.10,71960
dynamic/data,0.8.35.56,71980
dynamic/data,0.0.19.37,2230423
dynamic/data,0.11.18.42,8083967
dynamic/data,0.10.34.48,71960
dynamic/data,0.13.28.1,71960
dynamic/data,0.5.6.17,1679827
dynamic/data,0.4.15.70,72152
dynamic/data,0.10.23.5,71960
dynamic/data,0.4.15.50,6638353
dynamic/data,0.13.17.37,9171813
dynamic/data,0.4.9.56,6138153
dynamic/data,0.3.22.48,71960
dynamic/data,0.12.35.4,71980
dynamic/data,0.7.23.51,71960
dynamic/data,0.9.9.70,72152
dynamic/data,0.2.20.2,72326
dynamic/data,0.4.18.41,8815881
dynamic/data,0.12.32.59,71960
dynamic/data,0.12.15.39,7917130
dynamic/data,0.15.8.61,6739283
dynamic/data,0.4.4.44,1246465
dynamic/data,0.0.28.58,71960
dynamic/data,0.1.35.51,71980
dynamic/data,0.15.1.11,71960
dynamic/data,0.7.2.25,71960
dynamic/data,0.7.1.31,403064
dynamic/data,0.3.21.64,1748881
dynamic/data,0.12.22.26,1557751
dynamic/data,0.7.32.49,71960
dynamic/data,0.10.28.48,71960
dynamic/data,0.4.5.47,4761489
dynamic/data,0.10.3.41,380597
dynamic/data,0.10.24.67,71960
dynamic/data,0.4.28.11,71960
dynamic/data,0.6.28.47,71960
dynamic/data,0.3.22.36,71960
dynamic/data,0.14.28.70,72152
dynamic/data,0.15.25.24,71960
dynamic/data,0.10.20.39,7667526
dynamic/data,0.7.4.20,733100
dynamic/data,0.2.15.14,71960
dynamic/data,0.7.35.52,71980
dynamic/data,0.12.6.43,8689090
dynamic/data,0.0.11.14,7272870
dynamic/data,0.14.8.20,7230260
dynamic/data,0.1.7.22,3607714
dynamic/data,0.7.16.6,71960
dynamic/data,0.8.25.40,71960
dynamic/data,0.12.5.49,4121614
dynamic/data,0.11.7.3,71960
dynamic/data,0.8.10.57,8627876
dynamic/data,0.6.30.37,71960
dynamic/data,0.7.33.32,71960
dynamic/data,0.6.25.41,71960
dynamic/data,0.5.31.52,71960
dynamic/data,0.13.15.50,6583234
dynamic/data,0.6.1.63,71960
dynamic/data,0.13.10.65,71960
dynamic/data,0.2.1.19,648757
dynamic/data,0.5.24.56,71960
dynamic/data,0.6.18.34,71960
dynamic/data,0.6.2.43,71960
dynamic/data,0.9.7.51,8432395
dynamic/data,0.11.18.66,77236
dynamic/data,0.7.3.66,215118
dynamic/data,0.5.14.56,3008610
dynamic/data,0.2.17.41,8072671
dynamic/data,0.11.33.27,75828
dynamic/data,0.1.1.57,71960
dynamic/data,0.6.3.23,72883
dynamic/data,0.7.17.11,71960
dynamic/data,0.11.29.34,71960
dynamic/data,0.9.32.6,94330
dynamic/data,0.0.0.58,71960
dynamic/data,0.5.31.69,71960
dynamic/data,0.15.29.69,71960
dynamic/data,0.15.21.37,1458160
dynamic/data,0.3.2.8,71960
dynamic/data,0.8.17.48,71960
dynamic/data,0.2.2.46,218224
dynamic/data,0.15.31.10,76148
dynamic/data,0.1.33.25,79374
dynamic/data,0.0.2.37,469976
dynamic/data,0.12.18.16,71960
dynamic/data,0.8.14.61,71960
dynamic/data,0.1.27.14,71960
dynamic/data,0.10.32.32,74758
dynamic/data,0.4.31.25,71960
dynamic/data,0.14.34.3,75444
dynamic/data,0.6.30.52,75372
dynamic/data,0.0.4.16,1011558
dynamic/data,0.13.4.47,1527314
dynamic/data,0.12.5.27,124419
dynamic/data,0.0.18.18,71960
dynamic/data,0.9.4.4,784811
dynamic/data,0.7.15.68,98614
dynamic/data,0.13.3.22,72959
dynamic/data,0.6.8.70,72152
dynamic/data,0.15.2.56,247492
dynamic/data,0.5.4.56,767104
dynamic/data,0.15.17.33,71960
dynamic/data,0.12.6.25,71960
dynamic/data,0.4.22.44,2403051
dynamic/data,0.4.18.60,952841
dynamic/data,0.2.26.69,71960
dynamic/data,0.6.9.50,7508121
dynamic/data,0.9.4.15,797677
dynamic/data,0.2.26.50,71960
dynamic/data,0.8.27.27,71960
dynamic/data,0.10.7.18,4323763
dynamic/data,0.10.18.9,71960
dynamic/data,0.1.14.0,71960
dynamic/data,0.0.23.13,71960
dynamic/data,0.2.5.17,297145
dynamic/data,0.0.15.36,8103448
dynamic/data,0.9.2.68,71960
dynamic/data,0.13.30.38,71960
dynamic/data,0.2.7.6,71960
dynamic/data,0.8.3.8,83159
dynamic/data,0.8.12.44,4713764
dynamic/data,0.13.25.23,1300339
dynamic/data,0.9.22.16,71960
dynamic/data,0.14.4.43,1064364
dynamic/data,0.1.23.50,71960
dynamic/data,0.11.27.10,71960
dynamic/data,0.13.13.58,795721
dynamic/data,0.11.27.66,71960
dynamic/data,0.11.26.12,71960
dynamic/data,0.1.30.68,71960
dynamic/data,0.2.14.41,7613519
dynamic/data,0.12.21.65,72022
dynamic/data,0.0.33.70,72152
dynamic/data,0.1.3.51,723539
dynamic/data,0.14.31.25,71960
dynamic/data,0.3.14.70,72152
dynamic/data,0.2.6.44,8912270
dynamic/data,0.0.28.14,71960
dynamic/data,0.2.18.64,1730915
dynamic/data,0.13.8.34,2439852
dynamic/data,0.10.34.60,71960
dynamic/data,0.15.11.65,71960
dynamic/data,0.2.29.62,71960
dynamic/data,0.3.35.9,71980
dynamic/data,0.14.18.45,75879
dynamic/data,0.4.20.26,9768761
dynamic/data,0.11.10.41,4257730
dynamic/data,0.12.0.56,71960
dynamic/data,0.11.4.61,1315035
dynamic/data,0.1.21.40,7873601
dynamic/data,0.0.25.65,71960
dynamic/data,0.7.34.1,72850
dynamic/data,0.15.30.45,76118
dynamic/data,0.1.8.39,9251277
dynamic/data,0.7.27.11,71960
dynamic/data,0.2.9.15,7357407
dynamic/data,0.4.1.3,71960
dynamic/data,0.12.22.66,71960
dynamic/data,0.6.29.56,71960
dynamic/data,0.0.10.34,6458692
dynamic/data,0.6.25.18,71960
dynamic/data,0.5.6.56,5085508
dynamic/data,0.9.14.10,71960
dynamic/data,0.6.13.21,2211356
dynamic/data,0.3.21.27,3100944
dynamic/data,0.14.4.26,105913
dynamic/data,0.11.32.50,71960
dynamic/data,0.7.1.12,71960
dynamic/data,0.2.23.44,71960
dynamic/data,0.8.29.40,71960
dynamic/data,0.1.23.6,71960
dynamic/data,0.15.10.39,2390765
dynamic/data,0.5.34.26,71960
dynamic/data,0.11.25.62,253710
dynamic/data,0.9.19.58,1638749
dynamic/data,0.15.12.35,601210
dynamic/data,0.6.33.15,71960
dynamic/data,0.15.18.63,4269835
dynamic/data,0.1.25.35,71960
dynamic/data,0.4.28.21,1975723
dynamic/data,0.14.32.8,75838
dynamic/data,0.4.21.29,72051
dynamic/data,0.12.11.41,3934998
dynamic/data,0.6.0.52,71960
dynamic/data,0.12.2.34,71960
dynamic/data,0.5.17.33,71960
dynamic/data,0.13.20.31,71960
dynamic/data,0.12.32.62,71960
dynamic/data,0.6.1.32,136123
dynamic/data,0.2.15.24,71960
dynamic/data,0.2.10.20,2626872
dynamic/data,0.11.24.65,71960
dynamic/data,0.12.29.47,71960
dynamic/data,0.6.2.12,453234
dynamic/data,0.4.10.46,7775937
dynamic/data,0.15.1.46,138477
dynamic/data,0.3.28.7,71960
dynamic/data,0.10.9.40,6439762
dynamic/data,0.5.18.64,1732357
dynamic/data,0.7.19.1,78984
dynamic/data,0.2.12.61,71960
dynamic/data,0.4.11.15,7308456
dynamic/data,0.3.11.43,5170076
dynamic/data,0.15.21.26,10150731
dynamic/data,0.11.18.24,6467854
dynamic/data,0.7.25.64,698526
dynamic/data,0.15.16.8,71960
dynamic/data,0.2.28.5,71960
dynamic/data,0.13.10.9,71960
dynamic/data,0.7.3.47,83961
dynamic/data,0.6.22.9,72078
dynamic/data,0.9.6.31,71960
dynamic/data,0.7.2.53,253232
dynamic/data,0.3.12.47,5040061
dynamic/data,0.2.16.30,71960
dynamic/data,0.5.5.59,3103809
dynamic/data,0.4.17.54,4587975
dynamic/data,0.0.33.38,71960
dynamic/data,0.4.10.41,4303449
dynamic/data,0.15.18.9,71960
dynamic/data,0.15.7.19,3412620
dynamic/data,0.9.15.21,6275302
dynamic/data,0.7.27.53,71960
dynamic/data,0.13.19.46,72132
dynamic/data,0.8.23.16,71960
dynamic/data,0.10.10.13,7052733
dynamic/data,0.15.34.46,71960
dynamic/data,0.15.4.60,1008834
dynamic/data,0.2.12.20,194252
dynamic/data,0.10.6.7,72315
dynamic/data,0.7.5.42,4984696
dynamic/data,0.5.15.62,72523
dynamic/data,0.15.13.60,71960
dynamic/data,0.1.4.68,1299356
dynamic/data,0.5.29.38,71960
dynamic/data,0.13.27.50,71960
dynamic/data,0.5.24.50,72190
dynamic/data,0.14.32.52,71960
dynamic/data,0.5.34.0,84890
dynamic/data,0.12.7.66,377663
dynamic/data,0.15.28.12,71960
dynamic/data,0.13.1.70,72152
dynamic/data,0.4.32.58,71960
dynamic/data,0.4.33.54,71960
dynamic/data,0.8.24.41,71960
dynamic/data,0.13.29.22,72679
dynamic/data,0.5.23.34,71960
dynamic/data,0.11.9.19,7552517
dynamic/data,0.15.9.6,71960
dynamic/data,0.13.25.20,2316454
dynamic/data,0.9.33.2,77618
dynamic/data,0.3.16.35,3506847
dynamic/data,0.13.35.32,71980
dynamic/data,0.1.17.36,422022
dynamic/data,0.8.25.43,71960
dynamic/data,0.13.25.42,71960
dynamic/data,0.9.1.48,71960
dynamic/data,0.11.8.2,71960
dynamic/data,0.0.10.58,5127261
dynamic/data,0.6.31.6,71960
dynamic/data,0.7.21.31,71960
dynamic/data,0.12.26.44,72228
dynamic/data,0.0.15.58,1315547
dynamic/data,0.2.0.16,71960
dynamic/data,0.2.30.8,71960
dynamic/data,0.8.30.56,77984
dynamic/data,0.11.35.13,71980
dynamic/data,0.8.25.5,71960
dynamic/data,0.11.0.1,71960
dynamic/data,0.10.33.23,84876
dynamic/data,0.15.20.59,2608285
dynamic/data,0.5.20.70,398963
dynamic/data,0.13.34.45,71960
dynamic/data,0.15.0.40,71960
dynamic/data,0.12.16.38,9231690
dynamic/data,0.4.34.64,71960
dynamic/data,0.12.12.70,72152
dynamic/data,0.5.7.59,7587641
dynamic/data,0.0.23.14,71960
dynamic/data,0.13.33.49,71960
dynamic/data,0.3.33.27,75828
dynamic/data,0.14.10.51,4401056
dynamic/data,0.14.6.42,8696916
dynamic/data,0.1.21.52,71960
dynamic/data,0.15.17.48,71960
dynamic/data,0.1.6.62,1205855
dynamic/data,0.5.17.36,425832
dynamic/data,0.5.35.29,71980
dynamic/data,0.2.1.43,72248
dynamic/data,0.4.29.1,71960
dynamic/data,0.13.1.24,341176
dynamic/data,0.7.35.16,71980
dynamic/data,0.6.10.43,8093981
dynamic/data,0.7.25.16,71960
dynamic/data,0.12.26.65,71960
dynamic/data,0.14.31.22,85395
dynamic/data,0.6.2.66,71960
dynamic/data,0.15.8.8,71960
dynamic/data,0.9.35.20,71980
dynamic/data,0.10.18.24,6426952
dynamic/data,0.6.24.38,842212
dynamic/data,0.10.0.66,71960
dynamic/data,0.3.18.4,72292
dynamic/data,0.3.9.67,71960
dynamic/data,0.6.3.46,439591
dynamic/data,0.6.34.30,71960
dynamic/data,0.6.12.14,7507748
dynamic/data,0.0.24.56,71960
dynamic/data,0.1.0.5,71960
dynamic/data,0.2.2.70,72152
dynamic/data,0.6.4.26,105921
dynamic/data,0.0.30.11,71960
dynamic/data,0.3.11.70,72152
dynamic/data,0.8.24.47,71960
dynamic/data,0.1.31.46,71960
dynamic/data,0.13.1.66,71960
dynamic/data,0.8.13.9,71960
dynamic/data,0.6.0.21,71960
dynamic/data,0.14.20.28,71960
dynamic/data,0.2.4.14,1023525
dynamic/data,0.14.17.65,71984
dynamic/data,0.14.26.2,71960
dynamic/data,0.12.21.54,71960
dynamic/data,0.8.31.30,71960
dynamic/data,0.13.3.12,648596
dynamic/data,0.1.19.9,71960
dynamic/data,0.11.33.43,71960
dynamic/data,0.7.23.42,71960
dynamic/data,0.14.11.14,7284951
dynamic/data,0.9.19.43,465959
dynamic/data,0.2.34.48,71960
dynamic/data,0.4.15.51,148178
dynamic/data,0.10.5.69,496073
dynamic/data,0.14.22.69,71960
dynamic/data,0.14.14.69,71960
dynamic/data,0.13.30.54,82848
dynamic/data,0.13.18.36,72290
dynamic/data,0.6.12.18,136862
dynamic/data,0.7.13.45,2184074
dynamic/data,0.15.27.45,71960
dynamic/data,0.5.11.65,71960
dynamic/data,0.2.5.41,5416963
dynamic/data,0.14.3.33,73460
dynamic/data,0.6.21.29,74908
dynamic/data,0.8.11.58,8691373
dynamic/data,0.6.31.70,72152
dynamic/data,0.6.22.58,4617045
dynamic/data,0.8.14.31,935153
dynamic/data,0.4.25.61,71960
dynamic/data,0.7.22.43,1673517
dynamic/data,0.2.14.15,2252143
dynamic/data,0.15.10.69,71960
dynamic/data,0.15.29.19,71960
dynamic/data,0.7.35.44,71980
dynamic/data,0.12.34.16,71960
dynamic/data,0.12.20.6,130437
dynamic/data,0.13.35.58,71980
dynamic/data,0.8.22.11,71960
dynamic/data,0.13.28.37,71960
dynamic/data,0.10.27.38,71960
dynamic/data,0.10.12.22,71960
dynamic/data,0.10.35.32,71980
dynamic/data,0.15.7.29,71960
dynamic/data,0.13.7.67,71960
dynamic/data,0.9.29.41,71960
dynamic/data,0.9.21.40,7914705
dynamic/data,0.14.30.44,85690
dynamic/data,0.5.34.48,71960
dynamic/data,0.11.4.11,1069840
dynamic/data,0.13.27.59,71960
dynamic/data,0.14.9.23,71960
dynamic/data,0.13.22.25,8269957
dynamic/data,0.2.18.25,8829675
dynamic/data,0.14.27.21,4941240
dynamic/data,0.2.8.12,7626291
dynamic/data,0.9.21.31,71960
dynamic/data,0.3.31.49,88292
dynamic/data,0.7.3.28,74278
dynamic/data,0.4.12.23,71960
dynamic/data,0.8.33.39,71960
dynamic/data,0.9.5.11,1374414
dynamic/data,0.1.34.46,71960
dynamic/data,0.0.0.66,71960
dynamic/data,0.11.7.51,8332662
dynamic/data,0.15.14.7,71960
dynamic/data,0.3.30.5,71960
dynamic/data,0.8.25.4,71960
dynamic/data,0.2.21.55,71960
dynamic/data,0.6.16.65,78605
dynamic/data,0.7.15.41,9162207
dynamic/data,0.4.0.6,71960
dynamic/data,0.5.24.51,71960
dynamic/data,0.3.21.49,71960
dynamic/data,0.0.2.45,71972
dynamic/data,0.9.24.63,7950711
dynamic/data,0.4.5.20,1616454
dynamic/data,0.7.25.13,71960
dynamic/data,0.3.17.47,71960
dynamic/data,0.9.3.64,505182
dynamic/data,0.8.6.19,497571
dynamic/data,0.12.3.29,759026
dynamic/data,0.13.25.17,71960
dynamic/data,0.0.4.24,397539
dynamic/data,0.7.5.23,71960
dynamic/data,0.11.14.5,71960
dynamic/data,0.0.17.50,71960
dynamic/data,0.13.16.67,75180
dynamic/data,0.5.1.20,658751
dynamic/data,0.15.30.47,74496
dynamic/data,0.6.34.24,71960
dynamic/data,0.10.30.19,71960
dynamic/data,0.5.27.2,71960
dynamic/data,0.13.35.18,71980
dynamic/data,0.7.26.9,71960
dynamic/data,0.3.12.31,181071
dynamic/data,0.4.17.42,8891145
dynamic/data,0.7.23.2,71960
dynamic/data,0.12.33.12,71960
dynamic/data,0.7.15.66,77644
dynamic/data,0.13.3.54,783698
dynamic/data,0.3.7.69,74901
dynamic/data,0.8.30.35,71960
dynamic/data,0.4.6.23,1753790
dynamic/data,0.14.14.28,71960
dynamic/data,0.4.28.0,71960
dynamic/data,0.4.15.4,71960
dynamic/data,0.3.15.69,71960
dynamic/data,0.12.32.14,74144
dynamic/data,0.10.32.39,71960
dynamic/data,0.3.8.64,183594
dynamic/data,0.4.1.11,71960
dynamic/data,0.5.10.28,71960
dynamic/data,0.4.31.42,80864
dynamic/data,0.5.13.33,1319839
dynamic/data,0.10.15.9,71960
dynamic/data,0.7.15.12,71960
dynamic/data,0.15.23.46,71960
dynamic/data,0.9.23.63,7508036
dynamic/data,0.14.32.64,71960
dynamic/data,0.1.17.60,2136866
dynamic/data,0.4.2.14,356264
dynamic/data,0.7.4.69,1041885
dynamic/data,0.15.32.33,71960
dynamic/data,0.3.18.41,8802437
dynamic/data,0.8.13.15,9461987
dynamic/data,0.0.35.22,71980
dynamic/data,0.6.1.55,71960
dynamic/data,0.10.34.45,71960
dynamic/data,0.15.1.14,71960
dynamic/data,0.13.32.19,77946
dynamic/data,0.1.31.59,71960
dynamic/data,0.10.11.42,6541925
dynamic/data,0.4.3.17,419598
dynamic/data,0.6.34.68,71960
dynamic/data,0.14.27.68,72554
dynamic/data,0.7.12.67,71960
dynamic/data,0.6.2.35,71960
dynamic/data,0.5.21.3,72889
dynamic/data,0.0.7.19,3399142
dynamic/data,0.7.20.53,71960
dynamic/data,0.13.2.55,491721
dynamic/data,0.7.6.64,153245
dynamic/data,0.0.34.2,74420
dynamic/data,0.5.9.21,2122359
dynamic/data,0.0.12.46,5156500
dynamic/data,0.10.7.25,71960
dynamic/data,0.6.3.15,496073
dynamic/data,0.7.5.70,224045
dynamic/data,0.12.7.63,1615943
dynamic/data,0.8.6.0,71960
dynamic/data,0.13.24.12,71960
dynamic/data,0.1.25.65,71960
dynamic/data,0.14.19.59,1703666
dynamic/data,0.9.15.28,71960
dynamic/data,0.2.14.42,7121021
dynamic/data,0.5.34.43,71960
dynamic/data,0.6.18.26,9332530
dynamic/data,0.1.35.59,71980
dynamic/data,0.14.10.37,2279705
dynamic/data,0.5.0.5,71960
dynamic/data,0.11.25.48,71960
dynamic/data,0.15.4.42,900160
dynamic/data,0.15.23.53,71960
dynamic/data,0.2.12.70,72152
dynamic/data,0.8.26.31,71960
dynamic/data,0.14.34.63,71960
dynamic/data,0.5.3.20,616550
dynamic/data,0.0.15.54,3115041
dynamic/data,0.15.17.24,4805372
dynamic/data,0.2.35.29,71980
dynamic/data,0.6.14.9,71960
dynamic/data,0.2.7.2,195362
dynamic/data,0.9.21.41,9130716
dynamic/data,0.5.25.42,71960
dynamic/data,0.15.18.3,71960
dynamic/data,0.12.19.59,1702957
dynamic/data,0.12.3.70,93989
dynamic/data,0.0.21.67,837771
dynamic/data,0.15.10.4,71960
dynamic/data,0.3.10.7,71960
dynamic/data,0.1.31.68,88006
dynamic/data,0.9.8.57,5680214
dynamic/data,0.2.31.0,71960
dynamic/data,0.0.14.21,369719
dynamic/data,0.5.12.56,9219392
dynamic/data,0.1.27.13,71960
dynamic/data,0.5.20.10,71960
dynamic/data,0.3.8.48,6191711
dynamic/data,0.8.25.3,71960
dynamic/data,0.3.20.2,72326
dynamic/data,0.0.30.4,71960
dynamic/data,0.9.24.9,71960
dynamic/data,0.14.33.38,71960
dynamic/data,0.3.33.31,71960
dynamic/data,0.15.27.6,71960
dynamic/data,0.5.30.14,71960
dynamic/data,0.9.22.55,71960
dynamic/data,0.3.24.59,356193
dynamic/data,0.14.10.55,7778361
dynamic/data,0.13.22.35,71960
dynamic/data,0.12.22.49,71960
dynamic/data,0.0.13.24,71960
dynamic/data,0.15.2.16,572726
dynamic/data,0.0.15.45,737642
dynamic/data,0.12.12.28,71960
dynamic/data,0.2.20.5,74090
dynamic/data,0.0.26.54,71960
dynamic/data,0.1.24.22,7817387
dynamic/data,0.12.10.62,3681199
dynamic/data,0.7.18.16,71960
dynamic/data,0.12.28.44,71960
dynamic/data,0.1.23.67,72145
dynamic/data,0.6.32.70,72152
dynamic/data,0.5.15.28,71960
dynamic/data,0.15.18.21,4833011
dynamic/data,0.9.26.12,71960
dynamic/data,0.8.35.53,71980
dynamic/data,0.10.18.56,2310013
dynamic/data,0.3.6.66,1959155
dynamic/data,0.5.10.51,4671369
dynamic/data,0.11.19.27,8776176
dynamic/data,0.5.11.6,71960
dynamic/data,0.7.10.64,71960
dynamic/data,0.14.4.14,1026088
dynamic/data,0.7.20.25,8922110
dynamic/data,0.4.19.11,71960
dynamic/data,0.3.23.45,71960
dynamic/data,0.15.28.38,71960
dynamic/data,0.0.18.26,9288014
dynamic/data,0.11.9.7,71960
dynamic/data,0.13.35.4,71980
dynamic/data,0.1.13.3,136290
dynamic/data,0.3.29.22,72679
dynamic/data,0.3.7.61,6079856
dynamic/data,0.3.17.13,71960
dynamic/data,0.2.0.40,71960
dynamic/data,0.4.14.3,71960
dynamic/data,0.9.8.1,71960
dynamic/data,0.0.22.59,1170151
dynamic/data,0.15.14.48,71960
dynamic/data,0.10.34.70,77640
dynamic/data,0.4.29.26,73914
dynamic/data,0.3.35.52,71980
dynamic/data,0.11.1.6,71960
dynamic/data,0.5.2.23,161764
dynamic/data,0.14.31.1,71960
dynamic/data,0.10.2.4,71960
dynamic/data,0.2.16.58,2193495
dynamic/data,0.0.29.0,71960
dynamic/data,0.5.18.60,950051
dynamic/data,0.4.24.6,71960
dynamic/data,0.0.1.34,71960
dynamic/data,0.9.22.14,71978
dynamic/data,0.10.23.48,71960
dynamic/data,0.12.16.26,71960
dynamic/data,0.7.19.14,71960
dynamic/data,0.9.6.38,3405025
dynamic/data,0.13.16.40,8518291
dynamic/data,0.15.9.45,3416431
dynamic/data,0.1.9.30,71960
dynamic/data,0.11.31.25,71960
dynamic/data,0.14.1.14,71960
dynamic/data,0.13.23.23,8887818
dynamic/data,0.1.19.52,71960
dynamic/data,0.10.7.24,2258044
dynamic/data,0.14.29.9,71960
dynamic/data,0.12.27.3,71960
dynamic/data,0.13.16.18,73026
dynamic/data,0.0.30.52,75372
dynamic/data,0.6.3.69,180681
dynamic/data,0.7.4.10,1208951
dynamic/data,0.8.35.44,71980
dynamic/data,0.10.3.7,128786
dynamic/data,0.10.26.7,71960
dynamic/data,0.3.13.0,71960
dynamic/data,0.1.10.24,71960
dynamic/data,0.9.31.26,71960
dynamic/data,0.10.0.10,71960
dynamic/data,0.6.4.49,1728435
dynamic/data,0.10.16.37,9346233
dynamic/data,0.2.24.20,756382
dynamic/data,0.12.6.48,7317457
dynamic/data,0.1.19.51,71960
dynamic/data,0.14.7.56,7413869
dynamic/data,0.11.32.55,71960
dynamic/data,0.3.9.27,71960
dynamic/data,0.11.0.26,71960
dynamic/data,0.13.2.15,507639
dynamic/data,0.11.22.38,3727385
dynamic/data,0.3.34.61,71960
dynamic/data,0.6.5.29,71960
dynamic/data,0.10.30.49,71960
dynamic/data,0.6.0.44,71960
dynamic/data,0.1.34.58,71960
dynamic/data,0.12.25.29,71960
dynamic/data,0.13.33.38,71960
dynamic/data,0.5.27.45,71960
dynamic/data,0.6.1.24,341753
dynamic/data,0.0.25.2,71960
dynamic/data,0.2.2.49,71960
dynamic/data,0.10.4.40,5904111
dynamic/data,0.11.7.46,7745528
dynamic/data,0.5.31.6,71960
dynamic/data,0.13.19.23,7680816
dynamic/data,0.15.13.41,5236291
dynamic/data,0.13.27.13,71960
dynamic/data,0.14.18.47,71960
dynamic/data,0.7.17.43,4901668
dynamic/data,0.9.33.9,71960
dynamic/data,0.2.25.64,684165
dynamic/data,0.5.33.28,80302
dynamic/data,0.6.29.2,71960
dynamic/data,0.0.4.29,213231
dynamic/data,0.9.15.6,71960
dynamic/data,0.6.10.1,71960
dynamic/data,0.3.7.45,7744490
dynamic/data,0.7.33.47,71960
dynamic/data,0.1.21.19,71960
dynamic/data,0.12.7.6,71960
dynamic/data,0.9.10.38,743567
dynamic/data,0.14.22.50,71960
dynamic/data,0.1.33.10,71960
dynamic/data,0.8.26.65,71960
dynamic/data,0.5.14.5,71960
dynamic/data,0.5.4.23,99680
dynamic/data,0.14.24.31,71960
dynamic/data,0.11.13.47,71960
dynamic/data,0.9.27.58,71960
dynamic/data,0.1.14.43,4768754
dynamic/data,0.9.27.65,71960
dynamic/data,0.3.4.68,1466566
dynamic/data,0.0.35.31,71980
dynamic/data,0.7.6.45,8779665
dynamic/data,0.9.0.5,71960
dynamic/data,0.2.32.61,71960
dynamic/data,0.7.5.51,2263960
dynamic/data,0.9.24.68,217699
dynamic/data,0.15.19.52,71960
dynamic/data,0.7.29.40,71960
dynamic/data,0.2.21.44,6534359
dynamic/data,0.3.5.63,1841510
dynamic/data,0.12.2.30,767440
dynamic/data,0.3.12.61,71960
dynamic/data,0.9.15.35,8625312
dynamic/data,0.5.6.9,4281649
dynamic/data,0.9.0.25,71960
dynamic/data,0.12.16.67,75214
dynamic/data,0.6.13.14,4006402
dynamic/data,0.14.15.60,71960
dynamic/data,0.5.9.60,4706060
dynamic/data,0.4.4.50,1694688
dynamic/data,0.7.8.40,8718379
dynamic/data,0.2.6.47,8425439
dynamic/data,0.9.18.51,71960
dynamic/data,0.12.8.53,5670582
dynamic/data,0.4.13.2,71960
dynamic/data,0.7.34.56,71960
dynamic/data,0.12.5.34,211044
dynamic/data,0.11.15.25,71960
dynamic/data,0.2.8.9,71960
dynamic/data,0.7.33.69,74168
dynamic/data,0.5.29.17,71960
dynamic/data,0.4.26.44,72228
dynamic/data,0.11.22.15,71960
dynamic/data,0.2.34.60,71960
dynamic/data,0.3.14.19,184394
dynamic/data,0.3.24.57,1104185
dynamic/data,0.3.20.37,3605994
dynamic/data,0.4.23.5,71960
dynamic/data,0.0.34.52,71960
dynamic/data,0.4.0.41,71960
dynamic/data,0.1.16.58,2207969
dynamic/data,0.7.27.26,71960
dynamic/data,0.2.21.10,71960
