START TIME: Wed Jun 24 22:33:09 CEST 2026
arm,sample_idx,wall_ms
single_big,10,5559.072
single_big,11,5631.519
single_big,12,5648.406
single_big,13,5488.753
single_big,14,5519.072
single_big,15,5480.027
single_big,16,5677.475
single_big,17,5160.758
single_big,18,5200.273
single_big,19,5062.934
single_big,20,5062.662
single_big,21,5189.575
single_big,22,5120.459
single_big,23,5488.334
single_big,24,5024.190
single_big,25,5148.716
single_big,26,5106.746
single_big,27,5071.787
single_big,28,5069.696
single_big,29,5054.319
single_big,30,5473.395
single_big,31,5598.214
single_big,32,5321.840
single_big,33,5498.585
single_big,34,5476.213
single_big,35,5229.703
single_big,36,5383.871
single_big,37,5993.585
single_big,38,5490.853
single_big,39,5627.133
single_big,40,5756.373
single_big,41,5490.387
single_big,42,5596.759
single_big,43,5655.780
single_big,44,5405.204
single_big,45,5689.300
single_big,46,5525.510
single_big,47,5575.090
single_big,48,5612.234
single_big,49,5606.860
single_big,50,5868.711
single_big,51,5447.951
single_big,52,5847.534
single_big,53,5743.250
single_big,54,5684.357
single_big,55,5676.272
single_big,56,5648.252
single_big,57,5794.690
single_big,58,5605.642
single_big,59,5592.046
single_big,60,5499.872
single_big,61,5386.580
single_big,62,5931.874
single_big,63,5470.098
single_big,64,6150.542
single_big,65,5679.075
single_big,66,5621.544
single_big,67,5642.046
single_big,68,5416.236
single_big,69,5738.571
single_big,70,5470.220
single_big,71,5549.573
single_big,72,5678.313
single_big,73,5497.667
single_big,74,5696.659
single_big,75,5593.292
single_big,76,5408.304
single_big,77,5399.095
single_big,78,5213.846
single_big,79,5218.377
single_big,80,6277.065
single_big,81,5424.030
single_big,82,5781.565
single_big,83,5536.281
single_big,84,5485.990
single_big,85,5536.302
single_big,86,5571.832
single_big,87,5237.744
single_big,88,5435.636
single_big,89,5488.106
single_big,90,5731.803
single_big,91,5446.343
single_big,92,5243.388
single_big,93,5313.787
single_big,94,5333.243
single_big,95,5561.678
single_big,96,5217.232
single_big,97,5263.020
single_big,98,5211.828
single_big,99,5699.247
merged_small,0,242.197
merged_small,1,210.876
merged_small,2,248.847
merged_small,3,298.957
merged_small,4,127.799
merged_small,5,200.581
merged_small,6,106.414
merged_small,7,205.629
merged_small,8,121.500
merged_small,9,139.641
merged_small,10,150.668
merged_small,11,171.599
merged_small,12,159.178
merged_small,13,121.693
merged_small,14,105.761
merged_small,15,159.156
merged_small,16,151.948
merged_small,17,118.294
merged_small,18,163.627
merged_small,19,107.186
merged_small,20,112.446
merged_small,21,153.427
merged_small,22,163.892
merged_small,23,150.233
merged_small,24,121.572
merged_small,25,144.659
merged_small,26,145.452
merged_small,27,104.673
merged_small,28,95.838
merged_small,29,101.332
merged_small,30,192.739
merged_small,31,152.027
merged_small,32,130.916
merged_small,33,155.393
merged_small,34,105.851
merged_small,35,60.712
merged_small,36,145.289
merged_small,37,169.207
merged_small,38,190.358
merged_small,39,122.626
merged_small,40,101.331
merged_small,41,130.012
merged_small,42,109.988
merged_small,43,110.281
merged_small,44,131.234
merged_small,45,146.231
merged_small,46,119.738
merged_small,47,156.279
merged_small,48,138.736
merged_small,49,199.369
merged_small,50,162.636
merged_small,51,179.503
merged_small,52,164.007
merged_small,53,130.803
merged_small,54,136.248
merged_small,55,169.160
merged_small,56,111.031
merged_small,57,170.182
merged_small,58,218.860
merged_small,59,178.874
merged_small,60,217.301
merged_small,61,178.277
merged_small,62,218.836
merged_small,63,115.444
merged_small,64,120.584
merged_small,65,149.585
merged_small,66,167.768
merged_small,67,149.573
merged_small,68,131.672
merged_small,69,170.072
merged_small,70,144.330
merged_small,71,153.449
merged_small,72,164.762
merged_small,73,157.131
merged_small,74,143.754
merged_small,75,151.648
merged_small,76,155.051
merged_small,77,132.076
merged_small,78,106.154
merged_small,79,163.093
merged_small,80,144.018
merged_small,81,101.497
merged_small,82,174.687
merged_small,83,153.391
merged_small,84,136.880
merged_small,85,180.827
merged_small,86,145.329
merged_small,87,145.264
merged_small,88,127.939
merged_small,89,124.728
merged_small,90,122.894
merged_small,91,167.210
merged_small,92,116.812
merged_small,93,75.730
merged_small,94,172.945
merged_small,95,151.080
merged_small,96,149.927
merged_small,97,93.325
merged_small,98,120.648
merged_small,99,206.282
merged_big,0,281.260
merged_big,1,291.280
merged_big,2,279.785
merged_big,3,278.116
merged_big,4,281.908
merged_big,5,281.201
merged_big,6,244.693
merged_big,7,326.910
merged_big,8,280.642
merged_big,9,295.401
merged_big,10,316.754
merged_big,11,377.102
merged_big,12,389.434
merged_big,13,306.897
merged_big,14,273.511
merged_big,15,432.801
merged_big,16,329.313
merged_big,17,353.655
merged_big,18,412.241
merged_big,19,217.969
merged_big,20,252.537
merged_big,21,335.394
merged_big,22,315.038
merged_big,23,343.860
merged_big,24,284.259
merged_big,25,480.496
merged_big,26,529.992
merged_big,27,305.663
merged_big,28,281.423
merged_big,29,266.384
merged_big,30,437.791
merged_big,31,304.047
merged_big,32,319.120
merged_big,33,353.790
merged_big,34,260.815
merged_big,35,202.713
merged_big,36,265.649
merged_big,37,299.350
merged_big,38,369.790
merged_big,39,285.190
merged_big,40,265.911
merged_big,41,299.256
merged_big,42,261.132
merged_big,43,261.193
merged_big,44,298.119
merged_big,45,336.860
merged_big,46,272.083
merged_big,47,370.415
merged_big,48,238.795
merged_big,49,326.447
merged_big,50,286.547
merged_big,51,279.229
merged_big,52,267.129
merged_big,53,243.128
merged_big,54,250.155
merged_big,55,286.689
merged_big,56,248.982
merged_big,57,288.701
merged_big,58,305.947
merged_big,59,281.195
merged_big,60,314.144
merged_big,61,271.643
merged_big,62,313.449
merged_big,63,258.673
merged_big,64,305.837
merged_big,65,332.596
merged_big,66,252.261
merged_big,67,269.273
merged_big,68,281.691
merged_big,69,290.316
merged_big,70,310.751
merged_big,71,333.998
merged_big,72,337.110
merged_big,73,352.481
merged_big,74,262.311
merged_big,75,346.008
merged_big,76,290.009
merged_big,77,274.226
merged_big,78,233.301
merged_big,79,362.945
merged_big,80,306.258
merged_big,81,237.589
merged_big,82,353.801
merged_big,83,317.088
merged_big,84,290.176
merged_big,85,300.399
merged_big,86,284.120
merged_big,87,295.457
merged_big,88,263.507
merged_big,89,229.145
merged_big,90,264.645
merged_big,91,298.597
merged_big,92,260.889
merged_big,93,208.228
merged_big,94,304.013
merged_big,95,274.232
merged_big,96,304.871
merged_big,97,246.114
merged_big,98,278.815
merged_big,99,306.327
merged_big_raw,0,61.110
merged_big_raw,1,35.156
merged_big_raw,2,37.844
merged_big_raw,3,51.484
merged_big_raw,4,39.612
merged_big_raw,5,46.760
merged_big_raw,6,30.844
merged_big_raw,7,49.467
merged_big_raw,8,38.113
merged_big_raw,9,27.494
merged_big_raw,10,32.948
merged_big_raw,11,50.282
merged_big_raw,12,55.164
merged_big_raw,13,33.759
merged_big_raw,14,30.350
merged_big_raw,15,53.519
merged_big_raw,16,35.809
merged_big_raw,17,28.503
merged_big_raw,18,89.383
merged_big_raw,19,28.617
merged_big_raw,20,33.788
merged_big_raw,21,57.595
merged_big_raw,22,54.059
merged_big_raw,23,52.446
merged_big_raw,24,28.669
merged_big_raw,25,36.494
merged_big_raw,26,48.052
merged_big_raw,27,28.312
merged_big_raw,28,30.322
merged_big_raw,29,27.305
merged_big_raw,30,86.536
merged_big_raw,31,49.121
merged_big_raw,32,38.204
merged_big_raw,33,47.688
merged_big_raw,34,31.324
merged_big_raw,35,32.217
merged_big_raw,36,37.565
merged_big_raw,37,82.200
merged_big_raw,38,37.232
merged_big_raw,39,35.069
merged_big_raw,40,30.055
merged_big_raw,41,35.929
merged_big_raw,42,37.982
merged_big_raw,43,30.118
merged_big_raw,44,36.838
merged_big_raw,45,40.713
merged_big_raw,46,35.526
merged_big_raw,47,36.565
merged_big_raw,48,33.538
merged_big_raw,49,53.465
merged_big_raw,50,44.611
merged_big_raw,51,45.274
merged_big_raw,52,32.421
merged_big_raw,53,38.103
merged_big_raw,54,37.689
merged_big_raw,55,55.586
merged_big_raw,56,31.814
merged_big_raw,57,48.836
merged_big_raw,58,68.445
merged_big_raw,59,58.146
merged_big_raw,60,58.832
merged_big_raw,61,50.736
merged_big_raw,62,89.423
merged_big_raw,63,33.491
merged_big_raw,64,31.759
merged_big_raw,65,50.241
merged_big_raw,66,49.151
merged_big_raw,67,36.267
merged_big_raw,68,41.628
merged_big_raw,69,52.038
merged_big_raw,70,29.908
merged_big_raw,71,50.586
merged_big_raw,72,54.933
merged_big_raw,73,54.927
merged_big_raw,74,34.812
merged_big_raw,75,59.820
merged_big_raw,76,39.932
merged_big_raw,77,33.767
merged_big_raw,78,27.934
merged_big_raw,79,41.075
merged_big_raw,80,58.401
merged_big_raw,81,34.766
merged_big_raw,82,81.851
merged_big_raw,83,51.290
merged_big_raw,84,29.094
merged_big_raw,85,35.612
merged_big_raw,86,39.598
merged_big_raw,87,34.974
merged_big_raw,88,27.428
merged_big_raw,89,28.341
merged_big_raw,90,32.232
merged_big_raw,91,59.148
merged_big_raw,92,33.722
merged_big_raw,93,26.648
merged_big_raw,94,80.397
merged_big_raw,95,55.575
merged_big_raw,96,60.015
merged_big_raw,97,35.529
merged_big_raw,98,35.120
merged_big_raw,99,87.743
multi,0,8138.346
multi,1,7993.819
multi,2,8425.264
multi,3,8130.722
multi,4,8123.090
multi,5,8072.510
multi,6,7707.173
multi,7,7872.687
multi,8,7874.265
multi,9,7850.218
multi,10,8603.459
multi,11,7965.410
multi,12,8489.437
multi,13,7991.915
multi,14,8094.823
multi,15,8191.987
multi,16,8084.194
multi,17,8153.580
multi,18,8474.497
multi,19,7727.939
multi,20,8210.295
multi,21,8044.152
multi,22,8088.064
multi,23,8157.911
multi,24,7929.567
multi,25,8135.611
multi,26,8006.427
multi,27,7994.268
multi,28,8011.854
multi,29,7876.951
multi,30,8161.934
multi,31,8135.105
multi,32,8423.401
multi,33,7716.213
multi,34,7651.582
multi,35,7475.291
multi,36,7767.013
multi,37,8260.974
multi,38,7969.083
multi,39,7671.019
multi,40,7580.453
multi,41,7724.956
multi,42,7822.153
multi,43,8155.886
multi,44,8255.066
multi,45,8400.137
multi,46,8135.872
multi,47,7634.254
multi,48,7611.334
multi,49,7718.514
multi,50,7689.939
multi,51,7690.402
multi,52,7698.677
multi,53,7730.034
multi,54,7759.184
multi,55,7675.212
multi,56,7673.877
multi,57,7755.394
multi,58,8319.745
multi,59,7730.985
multi,60,7740.091
multi,61,7846.679
multi,62,8353.631
multi,63,8039.856
multi,64,8090.302
multi,65,8108.283
multi,66,7761.104
multi,67,7645.029
multi,68,7647.427
multi,69,7688.598
multi,70,7906.415
multi,71,8305.142
multi,72,8101.484
multi,73,8633.656
multi,74,8152.667
multi,75,7882.328
multi,76,8212.302
multi,77,8084.338
multi,78,7887.212
multi,79,8073.751
multi,80,8088.197
multi,81,8035.129
multi,82,8290.317
multi,83,8087.614
multi,84,8034.130
multi,85,7991.345
multi,86,8036.116
multi,87,8086.308
multi,88,8287.992
multi,89,7911.248
multi,90,7969.179
multi,91,8061.459
multi,92,7986.770
multi,93,7872.726
multi,94,8081.097
multi,95,8050.865
multi,96,8003.108
multi,97,7900.298
multi,98,7977.613
multi,99,8010.334

--- summary (ms per sample) ---
  single_small   median=  1297.4 ms  mean=  1331.5 ms  min= 1072.0  max=  3479.0  cold(first10)=  1554.3  warm(last10)=  1338.8
  single_big     median=  5507.8 ms  mean=  5512.9 ms  min= 5024.2  max=  6371.3  cold(first10)=  5655.4  warm(last10)=  5402.2
  merged_small   median=   147.9 ms  mean=   149.0 ms  min=   60.7  max=   299.0  cold(first10)=   190.2  warm(last10)=   137.7
  merged_big     median=   290.1 ms  mean=   300.3 ms  min=  202.7  max=   530.0  cold(first10)=   284.1  warm(last10)=   274.7
  merged_big_raw median=    38.0 ms  mean=    44.1 ms  min=   26.6  max=    89.4  cold(first10)=    41.8  warm(last10)=    50.6
  multi          median=  8008.4 ms  mean=  7993.4 ms  min= 7475.3  max=  8633.7  cold(first10)=  8018.8  warm(last10)=  7991.3
END TIME: Wed Jun 24 22:59:26 CEST 2026
