dataset,sample_idx,var,n_chunks
single,214,kg_class,4
single,214,weighted_PCT_SAND,2
single,214,weighted_PCT_CLAY,2
single,214,elevation,2
single,214,SLOPE,2
single,214,weighted_ORGANIC,2
single,214,ASPECT,2
single,214,LULC_states,6
single,215,secdf,4
single,215,range,4
single,215,primn,4
single,215,primf,4
single,215,c4per,4
single,215,pastr,4
single,215,c4ann,4
single,215,c3per,4
single,215,urban,4
single,215,secma,4
single,215,secmb,4
single,215,c3nfx,4
single,215,c3ann,4
single,215,secdn,4
single,215,number_of_people,4
single,215,kg_class,4
single,215,weighted_PCT_SAND,2
single,215,weighted_PCT_CLAY,2
single,215,weighted_ORGANIC,2
single,215,SLOPE,2
single,215,elevation,2
single,215,ASPECT,2
single,215,LULC_states,6
single,216,secdf,2
single,216,range,2
single,216,primn,2
single,216,primf,2
single,216,pastr,2
single,216,c4per,2
single,216,c4ann,2
single,216,c3per,2
single,216,urban,2
single,216,secmb,2
single,216,secma,2
single,216,secdn,2
single,216,c3nfx,2
single,216,c3ann,2
single,216,number_of_people,2
single,216,kg_class,2
single,216,weighted_PCT_SAND,1
single,216,weighted_PCT_CLAY,1
single,216,weighted_ORGANIC,1
single,216,SLOPE,1
single,216,elevation,1
single,216,ASPECT,1
single,216,LULC_states,3
single,217,secdf,4
single,217,primn,4
single,217,range,4
single,217,primf,4
single,217,pastr,4
single,217,c4per,4
single,217,c4ann,4
single,217,c3per,4
single,217,urban,4
single,217,secmb,4
single,217,secma,4
single,217,secdn,4
single,217,c3nfx,4
single,217,c3ann,4
single,217,number_of_people,4
single,217,kg_class,4
single,217,weighted_PCT_SAND,2
single,217,weighted_PCT_CLAY,2
single,217,weighted_ORGANIC,2
single,217,SLOPE,2
single,217,ASPECT,2
single,217,elevation,2
single,217,LULC_states,6
single,218,secdf,8
single,218,range,8
single,218,primn,8
single,218,primf,8
single,218,pastr,8
single,218,c4per,8
single,218,c4ann,8
single,218,urban,8
single,218,c3per,8
single,218,secmb,8
single,218,secma,8
single,218,secdn,8
single,218,c3nfx,8
single,218,c3ann,8
single,218,number_of_people,8
single,218,kg_class,8
single,218,weighted_PCT_SAND,4
single,218,weighted_PCT_CLAY,4
single,218,weighted_ORGANIC,4
single,218,SLOPE,4
single,218,elevation,4
single,218,ASPECT,4
single,218,LULC_states,12
single,219,secdf,4
single,219,range,4
single,219,primn,4
single,219,primf,4
single,219,pastr,4
single,219,c4per,4
single,219,c3per,4
single,219,secma,4
single,219,urban,4
single,219,secmb,4
single,219,c4ann,4
single,219,secdn,4
single,219,c3ann,4
single,219,c3nfx,4
single,219,number_of_people,4
single,219,kg_class,4
single,219,weighted_PCT_SAND,2
single,219,weighted_PCT_CLAY,2
single,219,SLOPE,2
single,219,weighted_ORGANIC,2
single,219,elevation,2
single,219,ASPECT,2
single,219,LULC_states,6
single,220,secdf,2
single,220,range,2
single,220,primn,2
single,220,c4per,2
single,220,pastr,2
single,220,primf,2
single,220,c4ann,2
single,220,c3per,2
single,220,urban,2
single,220,secmb,2
single,220,secma,2
single,220,secdn,2
single,220,c3nfx,2
single,220,c3ann,2
single,220,number_of_people,2
single,220,kg_class,2
single,220,weighted_PCT_CLAY,1
single,220,weighted_PCT_SAND,1
single,220,weighted_ORGANIC,1
single,220,SLOPE,1
single,220,elevation,1
single,220,ASPECT,1
single,220,LULC_states,3
single,221,secdf,8
single,221,range,8
single,221,primn,8
single,221,primf,8
single,221,pastr,8
single,221,c4ann,8
single,221,c4per,8
single,221,c3per,8
single,221,urban,8
single,221,secma,8
single,221,secmb,8
single,221,secdn,8
single,221,c3nfx,8
single,221,c3ann,8
single,221,number_of_people,8
single,221,kg_class,8
single,221,weighted_PCT_SAND,4
single,221,weighted_PCT_CLAY,4
single,221,weighted_ORGANIC,4
single,221,SLOPE,4
single,221,elevation,4
single,221,ASPECT,4
single,221,LULC_states,12
single,222,secdf,2
single,222,range,2
single,222,primn,2
single,222,primf,2
single,222,pastr,2
single,222,c4per,2
single,222,c4ann,2
single,222,c3per,2
single,222,urban,2
single,222,secmb,2
single,222,secma,2
single,222,secdn,2
single,222,c3nfx,2
single,222,c3ann,2
single,222,number_of_people,2
single,222,kg_class,2
single,222,weighted_PCT_SAND,1
single,222,weighted_PCT_CLAY,1
single,222,weighted_ORGANIC,1
single,222,SLOPE,1
single,222,elevation,1
single,222,ASPECT,1
single,222,LULC_states,3
single,223,secdf,4
single,223,range,4
single,223,primn,4
single,223,primf,4
single,223,c4per,4
single,223,pastr,4
single,223,c4ann,4
single,223,c3per,4
single,223,urban,4
single,223,secmb,4
single,223,secma,4
single,223,secdn,4
single,223,c3nfx,4
single,223,c3ann,4
single,223,number_of_people,4
single,223,kg_class,4
single,223,weighted_PCT_SAND,2
single,223,weighted_ORGANIC,2
single,223,weighted_PCT_CLAY,2
single,223,SLOPE,2
single,223,elevation,2
single,223,ASPECT,2
single,223,LULC_states,6
single,224,secdf,4
single,224,range,4
single,224,primn,4
single,224,primf,4
single,224,pastr,4
single,224,c4per,4
single,224,c4ann,4
single,224,c3per,4
single,224,secmb,4
single,224,urban,4
single,224,secma,4
single,224,secdn,4
single,224,c3nfx,4
single,224,c3ann,4
single,224,number_of_people,4
single,224,kg_class,4
single,224,weighted_PCT_SAND,2
single,224,weighted_PCT_CLAY,2
single,224,weighted_ORGANIC,2
single,224,SLOPE,2
single,224,elevation,2
single,224,ASPECT,2
single,224,LULC_states,6
single,225,secdf,8
single,225,range,8
single,225,primn,8
single,225,primf,8
single,225,pastr,8
single,225,c4per,8
single,225,c4ann,8
single,225,c3per,8
single,225,urban,8
single,225,secmb,8
single,225,secdn,8
single,225,secma,8
single,225,c3ann,8
single,225,c3nfx,8
single,225,number_of_people,8
single,225,kg_class,8
single,225,weighted_PCT_CLAY,4
single,225,weighted_ORGANIC,4
single,225,weighted_PCT_SAND,4
single,225,elevation,4
single,225,SLOPE,4
single,225,ASPECT,4
single,225,LULC_states,12
single,226,secdf,8
single,226,range,8
single,226,primn,8
single,226,primf,8
single,226,c4ann,8
single,226,pastr,8
single,226,c4per,8
single,226,c3per,8
single,226,urban,8
single,226,secmb,8
single,226,secma,8
single,226,secdn,8
single,226,c3ann,8
single,226,c3nfx,8
single,226,number_of_people,8
single,226,kg_class,8
single,226,weighted_PCT_SAND,4
single,226,weighted_PCT_CLAY,4
single,226,weighted_ORGANIC,4
single,226,SLOPE,4
single,226,elevation,4
single,226,ASPECT,4
single,226,LULC_states,12
single,227,secdf,4
single,227,range,4
single,227,primn,4
single,227,primf,4
single,227,c4per,4
single,227,pastr,4
single,227,c4ann,4
single,227,c3per,4
single,227,urban,4
single,227,secmb,4
single,227,secma,4
single,227,secdn,4
single,227,c3ann,4
single,227,c3nfx,4
single,227,number_of_people,4
single,227,kg_class,4
single,227,weighted_PCT_SAND,2
single,227,weighted_PCT_CLAY,2
single,227,weighted_ORGANIC,2
single,227,SLOPE,2
single,227,elevation,2
single,227,ASPECT,2
single,227,LULC_states,6
single,228,secdf,8
single,228,range,8
single,228,primn,8
single,228,primf,8
single,228,pastr,8
single,228,c4per,8
single,228,urban,8
single,228,c4ann,8
single,228,c3per,8
single,228,secma,8
single,228,secdn,8
single,228,c3nfx,8
single,228,c3ann,8
single,228,secmb,8
single,228,number_of_people,8
single,228,kg_class,8
single,228,weighted_PCT_SAND,4
single,228,weighted_PCT_CLAY,4
single,228,weighted_ORGANIC,4
single,228,SLOPE,4
single,228,elevation,4
single,228,ASPECT,4
single,228,LULC_states,12
single,229,secdf,2
single,229,range,2
single,229,primf,2
single,229,primn,2
single,229,pastr,2
single,229,c4per,2
single,229,c4ann,2
single,229,c3per,2
single,229,urban,2
single,229,secmb,2
single,229,secma,2
single,229,secdn,2
single,229,c3nfx,2
single,229,c3ann,2
single,229,number_of_people,2
single,229,kg_class,2
single,229,weighted_PCT_SAND,1
single,229,weighted_PCT_CLAY,1
single,229,weighted_ORGANIC,1
single,229,SLOPE,1
single,229,elevation,1
single,229,ASPECT,1
single,229,LULC_states,3
single,230,secdf,4
single,230,range,4
single,230,primf,4
single,230,pastr,4
single,230,primn,4
single,230,c4per,4
single,230,c4ann,4
single,230,c3per,4
single,230,urban,4
single,230,secmb,4
single,230,secma,4
single,230,secdn,4
single,230,c3nfx,4
single,230,c3ann,4
single,230,number_of_people,4
single,230,kg_class,4
single,230,weighted_PCT_SAND,2
single,230,weighted_PCT_CLAY,2
single,230,weighted_ORGANIC,2
single,230,SLOPE,2
single,230,ASPECT,2
single,230,elevation,2
single,230,LULC_states,6
single,231,secdf,2
single,231,range,2
single,231,primn,2
single,231,primf,2
single,231,c4per,2
single,231,pastr,2
single,231,c4ann,2
single,231,urban,2
single,231,c3per,2
single,231,secdn,2
single,231,secmb,2
single,231,secma,2
single,231,c3nfx,2
single,231,c3ann,2
single,231,number_of_people,2
single,231,kg_class,2
single,231,weighted_PCT_SAND,1
single,231,weighted_PCT_CLAY,1
single,231,SLOPE,1
single,231,elevation,1
single,231,weighted_ORGANIC,1
single,231,ASPECT,1
single,231,LULC_states,3
single,232,secdf,2
single,232,range,2
single,232,primn,2
single,232,primf,2
single,232,pastr,2
single,232,c4ann,2
single,232,c3per,2
single,232,c4per,2
single,232,urban,2
single,232,secmb,2
single,232,secma,2
single,232,secdn,2
single,232,c3nfx,2
single,232,c3ann,2
single,232,number_of_people,2
single,232,kg_class,2
single,232,weighted_PCT_SAND,1
single,232,weighted_PCT_CLAY,1
single,232,weighted_ORGANIC,1
single,232,SLOPE,1
single,232,elevation,1
single,232,ASPECT,1
single,232,LULC_states,3
single,233,secdf,8
single,233,range,8
single,233,primf,8
single,233,pastr,8
single,233,primn,8
single,233,c4ann,8
single,233,c4per,8
single,233,c3per,8
single,233,urban,8
single,233,secma,8
single,233,secdn,8
single,233,secmb,8
single,233,c3nfx,8
single,233,c3ann,8
single,233,number_of_people,8
single,233,kg_class,8
single,233,weighted_PCT_SAND,4
single,233,weighted_PCT_CLAY,4
single,233,weighted_ORGANIC,4
single,233,elevation,4
single,233,ASPECT,4
single,233,SLOPE,4
single,233,LULC_states,12
single,234,secdf,4
single,234,range,4
single,234,primn,4
single,234,primf,4
single,234,pastr,4
single,234,c4per,4
single,234,c4ann,4
single,234,urban,4
single,234,secma,4
single,234,c3per,4
single,234,secmb,4
single,234,secdn,4
single,234,c3ann,4
single,234,c3nfx,4
single,234,number_of_people,4
single,234,kg_class,4
single,234,weighted_PCT_SAND,2
single,234,weighted_PCT_CLAY,2
single,234,weighted_ORGANIC,2
single,234,SLOPE,2
single,234,elevation,2
single,234,ASPECT,2
single,234,LULC_states,6
single,235,secdf,8
single,235,range,8
single,235,primn,8
single,235,primf,8
single,235,pastr,8
single,235,c4per,8
single,235,c3per,8
single,235,urban,8
single,235,c4ann,8
single,235,secma,8
single,235,secmb,8
single,235,secdn,8
single,235,c3nfx,8
single,235,c3ann,8
single,235,number_of_people,8
single,235,kg_class,8
single,235,weighted_PCT_SAND,4
single,235,weighted_ORGANIC,4
single,235,weighted_PCT_CLAY,4
single,235,SLOPE,4
single,235,elevation,4
single,235,ASPECT,4
single,235,LULC_states,12
single,236,primf,4
single,236,secdf,4
single,236,range,4
single,236,primn,4
single,236,pastr,4
single,236,c4per,4
single,236,c3per,4
single,236,c4ann,4
single,236,secmb,4
single,236,urban,4
single,236,secma,4
single,236,secdn,4
single,236,c3nfx,4
single,236,c3ann,4
single,236,number_of_people,4
single,236,kg_class,4
single,236,weighted_PCT_SAND,2
single,236,weighted_PCT_CLAY,2
single,236,weighted_ORGANIC,2
single,236,SLOPE,2
single,236,elevation,2
single,236,ASPECT,2
single,236,LULC_states,6
single,237,secdf,4
single,237,range,4
single,237,primn,4
single,237,primf,4
single,237,pastr,4
single,237,c4ann,4
single,237,c4per,4
single,237,urban,4
single,237,c3per,4
single,237,secmb,4
single,237,secma,4
single,237,secdn,4
single,237,c3nfx,4
single,237,c3ann,4
single,237,number_of_people,4
single,237,kg_class,4
single,237,weighted_PCT_SAND,2
single,237,weighted_PCT_CLAY,2
single,237,weighted_ORGANIC,2
single,237,SLOPE,2
single,237,elevation,2
single,237,ASPECT,2
single,237,LULC_states,6
single,238,secdf,4
single,238,range,4
single,238,primf,4
single,238,pastr,4
single,238,c4per,4
single,238,primn,4
single,238,c4ann,4
single,238,c3per,4
single,238,urban,4
single,238,secmb,4
single,238,secma,4
single,238,secdn,4
single,238,c3ann,4
single,238,c3nfx,4
single,238,number_of_people,4
single,238,kg_class,4
single,238,weighted_PCT_SAND,2
single,238,weighted_PCT_CLAY,2
single,238,weighted_ORGANIC,2
single,238,SLOPE,2
single,238,elevation,2
single,238,ASPECT,2
single,238,LULC_states,6
single,239,secdf,4
single,239,range,4
single,239,primn,4
single,239,primf,4
single,239,pastr,4
single,239,c4ann,4
single,239,c4per,4
single,239,c3per,4
single,239,urban,4
single,239,secmb,4
single,239,secma,4
single,239,c3nfx,4
single,239,secdn,4
single,239,c3ann,4
single,239,number_of_people,4
single,239,kg_class,4
single,239,weighted_PCT_SAND,2
single,239,weighted_PCT_CLAY,2
single,239,SLOPE,2
single,239,elevation,2
single,239,weighted_ORGANIC,2
single,239,ASPECT,2
single,239,LULC_states,6
single,240,secdf,4
single,240,range,4
single,240,primn,4
single,240,primf,4
single,240,pastr,4
single,240,c4per,4
single,240,c4ann,4
single,240,urban,4
single,240,c3per,4
single,240,secmb,4
single,240,secma,4
single,240,secdn,4
single,240,c3nfx,4
single,240,c3ann,4
single,240,number_of_people,4
single,240,kg_class,4
single,240,weighted_PCT_SAND,2
single,240,weighted_PCT_CLAY,2
single,240,weighted_ORGANIC,2
single,240,SLOPE,2
single,240,elevation,2
single,240,ASPECT,2
single,240,LULC_states,6
single,241,secdf,4
single,241,range,4
single,241,primn,4
single,241,pastr,4
single,241,primf,4
single,241,c3per,4
single,241,c4per,4
single,241,c4ann,4
single,241,secmb,4
single,241,urban,4
single,241,secma,4
single,241,secdn,4
single,241,c3nfx,4
single,241,c3ann,4
single,241,number_of_people,4
single,241,kg_class,4
single,241,weighted_PCT_SAND,2
single,241,weighted_PCT_CLAY,2
single,241,weighted_ORGANIC,2
single,241,elevation,2
single,241,SLOPE,2
single,241,ASPECT,2
single,241,LULC_states,6
single,242,secdf,4
single,242,range,4
single,242,primn,4
single,242,primf,4
single,242,pastr,4
single,242,c4per,4
single,242,c4ann,4
single,242,c3per,4
single,242,urban,4
single,242,secmb,4
single,242,secma,4
single,242,secdn,4
single,242,c3nfx,4
single,242,c3ann,4
single,242,number_of_people,4
single,242,kg_class,4
single,242,weighted_PCT_SAND,2
single,242,weighted_PCT_CLAY,2
single,242,weighted_ORGANIC,2
single,242,SLOPE,2
single,242,elevation,2
single,242,ASPECT,2
single,242,LULC_states,6
single,243,range,4
single,243,secdf,4
single,243,primn,4
single,243,primf,4
single,243,pastr,4
single,243,c4per,4
single,243,c4ann,4
single,243,c3per,4
single,243,urban,4
single,243,secma,4
single,243,secmb,4
single,243,secdn,4
single,243,c3nfx,4
single,243,c3ann,4
single,243,number_of_people,4
single,243,kg_class,4
single,243,weighted_PCT_SAND,2
single,243,weighted_PCT_CLAY,2
single,243,weighted_ORGANIC,2
single,243,SLOPE,2
single,243,elevation,2
single,243,ASPECT,2
single,243,LULC_states,6
single,244,secdf,2
single,244,range,2
single,244,primn,2
single,244,pastr,2
single,244,primf,2
single,244,c4per,2
single,244,c4ann,2
single,244,c3per,2
single,244,secmb,2
single,244,urban,2
single,244,secma,2
single,244,secdn,2
single,244,c3nfx,2
single,244,c3ann,2
single,244,number_of_people,2
single,244,kg_class,2
single,244,weighted_PCT_SAND,1
single,244,weighted_PCT_CLAY,1
single,244,weighted_ORGANIC,1
single,244,SLOPE,1
single,244,elevation,1
single,244,ASPECT,1
single,244,LULC_states,3
single,245,secdf,2
single,245,range,2
single,245,primn,2
single,245,primf,2
single,245,pastr,2
single,245,c4ann,2
single,245,urban,2
single,245,c3per,2
single,245,c4per,2
single,245,secmb,2
single,245,secma,2
single,245,secdn,2
single,245,c3nfx,2
single,245,c3ann,2
single,245,number_of_people,2
single,245,kg_class,2
single,245,weighted_PCT_SAND,1
single,245,weighted_PCT_CLAY,1
single,245,weighted_ORGANIC,1
single,245,SLOPE,1
single,245,elevation,1
single,245,ASPECT,1
single,245,LULC_states,3
single,246,secdf,2
single,246,range,2
single,246,primn,2
single,246,c4per,2
single,246,primf,2
single,246,pastr,2
single,246,c3per,2
single,246,c4ann,2
single,246,secmb,2
single,246,urban,2
single,246,c3nfx,2
single,246,secma,2
single,246,c3ann,2
single,246,secdn,2
single,246,number_of_people,2
single,246,kg_class,2
single,246,weighted_PCT_SAND,1
single,246,weighted_PCT_CLAY,1
single,246,weighted_ORGANIC,1
single,246,SLOPE,1
single,246,elevation,1
single,246,ASPECT,1
single,246,LULC_states,3
single,247,secdf,4
single,247,range,4
single,247,primn,4
single,247,primf,4
single,247,c4per,4
single,247,pastr,4
single,247,c4ann,4
single,247,c3per,4
single,247,urban,4
single,247,secmb,4
single,247,secma,4
single,247,secdn,4
single,247,c3ann,4
single,247,c3nfx,4
single,247,number_of_people,4
single,247,kg_class,4
single,247,weighted_PCT_SAND,2
single,247,weighted_PCT_CLAY,2
single,247,weighted_ORGANIC,2
single,247,SLOPE,2
single,247,elevation,2
single,247,ASPECT,2
single,247,LULC_states,6
single,248,range,4
single,248,primn,4
single,248,secdf,4
single,248,primf,4
single,248,pastr,4
single,248,c4per,4
single,248,c4ann,4
single,248,c3per,4
single,248,urban,4
single,248,secmb,4
single,248,secma,4
single,248,secdn,4
single,248,c3nfx,4
single,248,c3ann,4
single,248,number_of_people,4
single,248,kg_class,4
single,248,weighted_PCT_SAND,2
single,248,weighted_PCT_CLAY,2
single,248,SLOPE,2
single,248,weighted_ORGANIC,2
single,248,elevation,2
single,248,ASPECT,2
single,248,LULC_states,6
single,249,secdf,4
single,249,primn,4
single,249,range,4
single,249,c3per,4
single,249,c4ann,4
single,249,primf,4
single,249,pastr,4
single,249,c4per,4
single,249,secmb,4
single,249,urban,4
single,249,c3nfx,4
single,249,secma,4
single,249,secdn,4
single,249,c3ann,4
single,249,number_of_people,4
single,249,kg_class,4
single,249,weighted_PCT_SAND,2
single,249,weighted_PCT_CLAY,2
single,249,weighted_ORGANIC,2
single,249,SLOPE,2
single,249,ASPECT,2
single,249,elevation,2
single,249,LULC_states,6
single,250,secdf,2
single,250,primn,2
single,250,range,2
single,250,pastr,2
single,250,c4per,2
single,250,c4ann,2
single,250,primf,2
single,250,urban,2
single,250,secmb,2
single,250,c3per,2
single,250,secma,2
single,250,c3nfx,2
single,250,secdn,2
single,250,c3ann,2
single,250,number_of_people,2
single,250,kg_class,2
single,250,weighted_PCT_SAND,1
single,250,weighted_PCT_CLAY,1
single,250,weighted_ORGANIC,1
single,250,SLOPE,1
single,250,elevation,1
single,250,ASPECT,1
single,250,LULC_states,3
single,251,secdf,2
single,251,range,2
single,251,primn,2
single,251,pastr,2
single,251,primf,2
single,251,c4per,2
single,251,c4ann,2
single,251,urban,2
single,251,secmb,2
single,251,secma,2
single,251,c3per,2
single,251,secdn,2
single,251,c3nfx,2
single,251,c3ann,2
