var,chunk_file,size_bytes
number_of_people,0.3.3,12514
number_of_people,13.12.4,4248
number_of_people,15.2.37,4248
number_of_people,9.3.55,37102
number_of_people,14.7.35,324493
number_of_people,5.15.48,4248
number_of_people,6.17.41,547462
number_of_people,1.23.4,4248
number_of_people,2.0.1,4248
number_of_people,15.7.57,377044
number_of_people,1.12.44,372560
number_of_people,7.29.24,4248
number_of_people,2.31.23,4248
number_of_people,14.27.66,4248
number_of_people,13.15.53,51930
number_of_people,7.32.57,4248
number_of_people,1.23.52,4248
number_of_people,5.15.46,4248
number_of_people,10.2.68,4248
number_of_people,10.27.37,4248
number_of_people,7.8.60,667159
number_of_people,14.33.9,4248
number_of_people,9.31.38,4248
number_of_people,7.13.57,171774
number_of_people,12.9.61,73884
number_of_people,3.18.68,4248
number_of_people,2.9.18,598683
number_of_people,10.30.0,4248
number_of_people,1.3.3,12438
number_of_people,11.26.40,4248
number_of_people,6.28.29,4248
number_of_people,0.22.33,4248
number_of_people,15.22.61,7615
number_of_people,4.4.18,8819
number_of_people,14.17.14,4248
number_of_people,14.19.54,6885
number_of_people,7.19.24,545620
number_of_people,0.32.32,4248
number_of_people,4.32.36,4248
number_of_people,7.9.7,4248
number_of_people,13.3.6,4248
number_of_people,9.27.12,4248
number_of_people,15.17.37,394253
number_of_people,9.17.12,4248
number_of_people,10.27.60,4248
number_of_people,0.9.65,4248
number_of_people,14.29.64,4248
number_of_people,2.26.45,4248
number_of_people,3.18.21,486029
number_of_people,3.32.43,4248
number_of_people,11.8.3,4248
number_of_people,9.8.66,4248
number_of_people,6.18.2,4248
number_of_people,9.20.41,607788
number_of_people,5.25.5,4248
number_of_people,14.20.10,4248
number_of_people,5.6.0,4248
number_of_people,2.33.13,4248
number_of_people,1.10.31,4248
number_of_people,2.1.51,4248
number_of_people,11.32.63,4248
number_of_people,2.17.69,4248
number_of_people,5.6.5,44505
number_of_people,0.11.6,4248
number_of_people,7.35.45,4258
number_of_people,8.16.14,4248
number_of_people,3.16.24,291610
number_of_people,8.5.61,464988
number_of_people,12.11.14,510672
number_of_people,15.10.9,4248
pastr,4.1.37,4762
pastr,11.21.22,366961
pastr,3.18.56,173219
pastr,7.7.35,384701
pastr,14.8.27,4248
pastr,2.18.67,4248
pastr,8.21.17,4248
pastr,1.18.20,182206
pastr,2.14.43,9108
pastr,0.26.49,4248
pastr,15.35.40,4248
pastr,13.13.28,4248
pastr,6.9.27,4248
pastr,7.14.32,142908
pastr,13.31.44,4248
pastr,9.0.44,4248
pastr,15.23.66,4248
pastr,9.27.12,4248
pastr,14.35.16,4248
pastr,9.7.29,4248
pastr,15.29.17,4248
pastr,13.4.39,366378
pastr,2.29.36,4248
pastr,6.17.59,107219
pastr,3.22.3,4248
pastr,9.14.51,113849
pastr,9.12.66,4248
pastr,10.12.15,159485
pastr,0.17.25,281232
pastr,0.9.53,112907
pastr,12.1.65,4248
pastr,6.5.50,77468
pastr,10.19.26,551448
pastr,5.27.60,4248
pastr,7.6.22,10670
pastr,3.15.46,4248
pastr,0.6.1,4248
pastr,1.17.34,4248
pastr,2.0.67,4248
pastr,4.14.52,4248
pastr,4.28.48,4248
pastr,0.11.51,182853
pastr,8.11.26,4248
pastr,2.6.62,5494
pastr,3.10.8,4248
pastr,10.5.60,4248
pastr,1.26.9,4248
pastr,10.33.38,4248
pastr,6.31.23,4248
pastr,7.11.69,4248
pastr,3.0.1,4248
pastr,0.7.8,4248
pastr,3.19.34,4248
pastr,1.1.14,4248
pastr,13.18.65,45948
pastr,15.15.22,332189
pastr,7.24.18,4248
pastr,5.0.49,4248
pastr,4.31.34,4248
pastr,6.0.28,4248
pastr,13.6.55,216358
pastr,11.0.14,4248
pastr,2.34.15,4248
pastr,5.31.43,4248
pastr,6.32.62,4248
pastr,15.2.45,4248
pastr,14.7.40,715426
pastr,0.3.40,62842
pastr,6.32.65,4248
pastr,6.8.40,697438
pastr,4.13.32,16172
pastr,0.34.70,4248
pastr,10.19.22,299359
pastr,5.8.41,464050
pastr,14.17.20,410624
pastr,2.5.40,497201
pastr,5.23.37,4248
pastr,1.29.7,4248
pastr,14.30.20,4248
pastr,6.31.65,4248
pastr,9.30.69,4248
pastr,1.24.11,4248
pastr,14.31.6,4248
pastr,15.6.24,4248
pastr,2.25.12,4248
pastr,14.26.14,4248
pastr,11.25.42,4248
pastr,2.7.5,4248
pastr,4.20.27,452992
pastr,14.30.49,4248
pastr,1.6.63,4926
pastr,4.22.4,4248
pastr,14.1.6,4248
pastr,9.4.65,4248
pastr,7.31.30,4248
pastr,0.30.43,4248
pastr,2.30.70,4248
pastr,15.12.30,4248
pastr,1.0.14,4248
pastr,1.11.1,4248
primf,5.7.32,4248
primf,7.13.53,551012
primf,5.15.22,38518
primf,6.21.55,4248
primf,10.5.55,480533
primf,10.24.9,4248
primf,0.13.19,36103
primf,7.30.58,4248
primf,0.35.55,4248
primf,12.20.50,4248
primf,7.33.33,4248
primf,0.10.9,4248
primf,7.0.67,4248
primf,9.22.28,4248
primf,1.22.29,4248
primf,10.18.1,4248
primf,14.0.67,4248
primf,11.5.34,4344
primf,14.25.56,4248
primf,4.6.33,57434
primf,0.21.38,4286
primf,0.19.19,7674
primf,15.16.66,4248
primf,0.17.70,4248
primf,14.0.52,4248
primf,12.31.23,4248
primf,0.18.44,4248
primf,0.10.14,107148
primf,2.13.9,4248
primf,9.15.38,4248
primf,12.26.15,4248
primf,1.6.44,447051
primf,10.28.67,4248
primf,3.5.47,717924
primf,3.21.59,4270
primf,7.27.20,255913
primf,10.34.10,4248
primf,11.2.65,4248
primf,5.8.46,8342
primf,13.8.54,348760
primf,6.9.36,31063
primf,2.32.17,4248
primf,4.19.7,4320
primf,2.18.54,19214
primf,1.19.3,4248
primf,1.12.44,4576
primf,15.20.42,71447
primf,7.5.18,5878
primf,0.5.20,346546
primf,4.12.0,4248
primf,0.23.4,4248
primf,5.20.9,4248
primf,2.28.38,4248
primf,2.10.8,4248
primf,2.17.44,4462
primf,10.15.49,18004
primf,5.6.31,4248
primf,2.2.8,4248
primf,8.24.6,4248
primf,10.2.49,4248
primf,11.27.70,4248
primf,11.23.53,4248
primf,4.22.23,111078
primf,14.17.15,4248
primf,11.11.36,4248
primf,7.11.47,4248
primf,4.12.35,4248
primf,4.34.55,4248
primf,12.19.50,4248
primf,10.23.26,4248
primf,9.20.4,4248
primf,2.4.6,183698
primf,15.20.41,14471
primf,15.8.60,749166
primf,2.35.41,4248
primf,0.26.68,271083
primf,13.32.24,4248
primf,4.5.57,470781
primf,4.29.63,4248
primf,15.27.60,4248
primf,14.29.19,4248
primf,9.14.30,4356
primf,1.18.22,546213
primf,6.5.25,188508
primf,12.0.70,4248
primf,2.29.58,4248
primf,12.8.17,619206
primf,2.33.37,4248
primf,13.28.58,4248
primf,9.0.21,4248
primf,3.15.69,4248
primf,6.2.24,4248
primf,3.4.66,4312
primf,12.35.62,4248
primf,13.35.70,4248
primf,14.35.5,4248
primf,9.14.23,4404
primf,8.29.10,4248
primf,5.9.37,10232
primf,0.24.36,4248
primn,14.0.17,4248
primn,14.13.1,4248
primn,2.6.14,33690
primn,4.32.7,4248
primn,7.10.51,578231
primn,4.15.2,4248
primn,1.16.48,4248
primn,13.7.26,4248
primn,3.19.23,4248
primn,3.29.50,4248
primn,12.30.48,4248
primn,5.2.4,4248
primn,6.9.25,4248
primn,3.13.14,311706
primn,5.17.58,115876
primn,14.20.19,4248
primn,7.15.69,4248
primn,1.6.3,45253
primn,12.23.11,4248
primn,7.4.51,8956
primn,9.16.23,101608
primn,3.35.11,4248
primn,12.16.36,184971
primn,3.1.16,113986
primn,3.4.7,176498
primn,2.26.66,4248
primn,10.6.50,294680
primn,10.22.8,4248
primn,14.21.47,4248
primn,4.8.54,356641
primn,8.30.12,4248
primn,6.19.33,4248
primn,15.27.48,4360
primn,10.3.3,73750
primn,0.11.48,700682
primn,14.8.6,4248
primn,13.13.48,125293
primn,10.18.54,14411
primn,14.25.39,4248
primn,13.32.29,4248
primn,15.13.70,4248
primn,14.24.16,4248
primn,10.35.51,4248
primn,8.14.55,347557
primn,10.33.59,4248
primn,8.21.57,74991
primn,15.0.25,4248
primn,15.23.16,4248
primn,7.5.19,72819
primn,14.15.47,4248
primn,0.1.32,33176
primn,8.33.39,4248
primn,11.32.63,4248
primn,3.20.10,4248
primn,5.12.52,101215
primn,6.22.35,4248
primn,6.32.2,4248
primn,0.23.59,193818
primn,15.10.70,4248
primn,1.34.61,4248
primn,2.14.24,4248
primn,3.9.48,663076
primn,7.3.5,113205
primn,1.6.36,51529
primn,3.9.12,714754
primn,1.31.57,4248
primn,4.23.6,4248
primn,10.8.62,45638
primn,0.14.57,4248
primn,15.3.48,60517
primn,8.19.25,36559
primn,0.32.65,4248
primn,10.18.22,4248
primn,7.35.14,4248
primn,4.7.4,4248
primn,7.32.50,4248
primn,15.31.58,4248
primn,4.26.61,4248
primn,4.28.20,25233
primn,11.26.40,4248
primn,12.21.22,731727
primn,15.5.47,4248
primn,15.2.55,234717
primn,0.6.14,33846
primn,7.12.16,126071
primn,12.28.55,4248
primn,14.28.35,4248
primn,15.29.15,4248
primn,7.0.25,4248
primn,3.17.18,4248
primn,13.26.67,16304
primn,4.21.58,219161
primn,5.30.21,4248
primn,12.5.70,14153
primn,15.31.45,4248
primn,14.12.7,4248
primn,1.16.30,4248
primn,1.6.55,4248
primn,0.5.25,8862
primn,0.5.56,116780
range,6.31.35,4248
range,12.8.65,4248
range,11.31.66,4248
range,0.22.33,4248
range,7.25.5,4248
range,15.28.25,4248
range,14.2.28,4248
range,13.29.48,4248
range,0.20.62,186139
range,11.31.33,4248
range,13.24.15,4248
range,12.35.58,4248
range,6.4.7,4284
range,2.12.38,46591
range,14.26.0,6488
range,2.11.38,230688
range,7.22.14,4248
range,14.30.36,4248
range,3.27.54,4248
range,8.8.61,733003
range,0.33.50,4248
range,9.28.13,4248
range,1.0.26,4248
range,11.16.3,4248
range,3.11.17,629695
range,12.30.20,4248
range,12.12.19,219022
range,3.29.52,4248
range,13.27.39,4248
range,9.8.10,108472
range,13.28.46,4248
range,13.17.41,628304
range,15.28.55,4248
range,6.18.57,225071
range,8.18.12,4248
range,5.17.24,264936
range,13.21.25,728969
range,2.32.10,4248
range,5.2.40,4332
range,6.28.13,4248
range,2.30.20,4248
range,6.8.57,642682
range,6.24.43,4248
range,2.17.17,4366
range,5.3.51,6728
range,6.0.24,4248
range,4.12.70,4248
range,3.26.63,15627
range,7.0.47,4248
range,4.25.13,4248
range,10.27.66,4248
range,8.16.25,41325
range,15.24.3,4248
range,8.5.28,4248
range,5.3.23,4268
range,1.10.24,4248
range,10.24.29,4248
range,10.8.14,683103
range,14.31.58,4248
range,3.20.62,201232
range,14.17.34,4248
range,7.22.64,651463
range,8.7.60,731020
range,6.33.53,4248
range,1.19.44,9470
range,9.2.3,4248
range,14.15.51,9590
range,9.2.8,4248
range,3.1.5,4248
range,8.29.62,4248
range,6.32.8,4248
range,15.19.56,88777
range,4.19.9,4248
range,6.11.21,4248
range,11.1.11,4248
range,6.15.56,192506
range,6.0.18,4248
range,3.4.16,9808
range,10.14.23,22801
range,10.24.19,4248
range,3.19.70,4248
range,14.30.44,4248
range,12.19.14,4248
range,1.26.44,4248
range,1.22.47,4248
range,2.31.17,4248
range,1.31.37,4248
range,15.11.31,11158
range,9.3.41,5310
range,6.20.18,4248
range,1.33.4,4248
range,2.2.53,6496
range,6.29.13,4248
range,11.28.37,4248
range,1.3.60,5264
range,4.6.66,7960
range,6.9.20,611541
range,0.25.68,130697
range,9.21.6,4284
range,1.12.48,682598
secdf,4.8.40,128548
secdf,8.35.1,4248
secdf,2.9.70,4248
secdf,5.0.5,4248
secdf,13.33.66,4248
secdf,10.12.59,4306
secdf,7.27.7,4248
secdf,4.7.67,4248
secdf,5.19.20,637383
secdf,8.19.15,4248
secdf,5.12.60,4348
secdf,9.33.53,4248
secdf,6.5.1,5300
secdf,5.29.27,4248
secdf,14.11.51,660517
secdf,14.16.11,4248
secdf,6.25.9,4248
secdf,11.20.38,147535
secdf,6.16.15,4248
secdf,7.16.41,48570
secdf,2.1.56,4248
secdf,13.24.7,4248
secdf,8.33.69,4248
secdf,7.15.3,4248
secdf,11.22.11,4248
secdf,11.14.23,4404
secdf,0.27.37,4248
secdf,8.19.47,4248
secdf,1.14.60,4248
secdf,7.35.24,4248
secdf,2.18.24,702691
secdf,12.21.36,4248
secdf,9.29.65,4248
secdf,11.13.62,4248
secdf,11.17.55,348641
secdf,4.30.21,4248
secdf,6.27.43,4248
secdf,2.12.62,4248
secdf,10.17.47,4248
secdf,14.13.66,4248
secdf,8.15.54,199318
secdf,3.0.3,4248
secdf,3.12.63,4248
secdf,3.24.38,4472
secdf,14.6.56,593896
secdf,15.12.53,706623
secdf,13.18.61,292769
secdf,12.19.17,4248
secdf,3.0.63,4248
secdf,13.31.35,4248
secdf,15.24.61,7156
secdf,10.19.2,4248
secdf,10.29.56,4248
secdf,5.21.13,4248
secdf,15.26.54,4248
secdf,2.8.15,4248
secdf,3.14.18,334220
secdf,6.26.2,4248
secdf,6.26.34,4248
secdf,6.26.12,4248
secdf,1.15.9,4248
secdf,11.21.63,86012
secdf,6.1.18,7944
secdf,0.7.65,14497
secdf,12.7.19,529916
secdf,14.31.48,4248
secdf,3.18.23,648553
secdf,10.2.60,4248
secdf,0.32.2,4248
secdf,3.4.45,221735
secdf,9.17.0,4248
secdf,5.6.17,324295
secdf,13.28.0,4248
secdf,14.16.21,760534
secdf,15.0.19,4248
secdf,13.26.3,4248
secdf,11.18.61,293243
secdf,9.10.63,4248
secdf,12.15.47,4248
secdf,9.19.49,4248
secdf,15.0.66,4248
secdf,3.17.8,4248
secdf,1.25.38,4248
secdf,5.29.67,4248
secdf,11.23.49,4248
secdf,12.15.13,4248
secdf,14.5.12,188112
secdf,3.10.12,7808
secdf,5.19.19,7700
secdf,7.18.66,4248
secdf,3.10.52,339169
secdf,6.10.44,4362
secdf,2.2.57,4486
secdf,1.6.45,468876
secdf,9.34.55,4248
secdf,7.26.57,4248
secdf,7.28.39,4248
secdf,15.23.21,8210
secdf,6.30.16,4248
secdf,0.4.65,4248
secdn,10.31.10,4248
secdn,12.10.25,4248
secdn,8.8.41,462280
secdn,12.23.54,4248
secdn,13.16.49,4248
secdn,2.28.29,4248
secdn,10.31.70,4248
secdn,6.25.61,4248
secdn,8.35.38,4248
secdn,15.21.64,125247
secdn,8.19.56,19826
secdn,0.28.53,4248
secdn,13.31.29,4248
secdn,2.26.37,4248
secdn,5.25.69,66198
secdn,3.11.36,328093
secdn,0.17.64,4528
secdn,14.1.41,4248
secdn,1.34.14,4248
secdn,14.3.59,29580
secdn,9.10.23,4248
secdn,9.27.67,4350
secdn,5.22.27,4248
secdn,15.25.1,4248
secdn,8.4.50,6154
secdn,15.17.36,16768
secdn,2.4.57,62862
secdn,3.10.3,4248
secdn,13.14.69,4248
secdn,4.16.52,4248
secdn,5.11.34,590101
secdn,3.32.67,4248
secdn,14.31.55,4248
secdn,11.34.40,4248
secdn,14.0.7,4248
secdn,10.22.58,367348
secdn,0.5.57,91974
secdn,10.13.32,235593
secdn,1.9.43,407526
secdn,8.32.39,4248
secdn,0.6.57,185993
secdn,3.20.57,4248
secdn,3.23.47,4248
secdn,0.22.39,645857
secdn,14.33.0,4248
secdn,0.28.65,4248
secdn,8.5.48,4248
secdn,6.11.18,40867
secdn,14.30.45,4248
secdn,8.14.30,13386
secdn,2.12.1,4248
secdn,7.33.23,4248
secdn,5.14.2,4248
secdn,15.13.18,101858
secdn,15.35.55,4248
secdn,7.26.61,4248
secdn,1.27.37,4248
secdn,7.24.39,198528
secdn,14.30.30,4248
secdn,8.7.21,7590
secdn,14.3.18,13561
secdn,12.16.21,64990
secdn,0.21.35,4248
secdn,14.34.8,4248
secdn,4.35.57,4248
secdn,6.25.52,4248
secdn,3.21.66,4248
secdn,0.18.28,99868
secdn,11.27.69,4248
secdn,3.6.8,9135
secdn,14.19.31,4248
secdn,2.13.20,154032
secdn,3.20.1,16689
secdn,4.20.36,4248
secdn,6.19.42,566700
secdn,11.30.44,4248
secdn,14.6.70,4248
secdn,13.4.27,5060
secdn,0.15.66,4248
secdn,13.10.59,59564
secdn,4.19.31,4248
secdn,3.16.70,4248
secdn,5.20.34,4286
secdn,0.4.66,107266
secdn,0.3.21,9780
secdn,10.19.8,4320
secdn,15.31.32,4248
secdn,5.23.54,4248
secdn,6.15.43,649022
secdn,3.25.50,4248
secdn,12.19.28,123686
secdn,1.3.16,18151
secdn,15.12.18,6942
secdn,12.9.35,374494
secdn,7.31.13,4248
secdn,9.26.56,4248
secdn,4.23.58,332901
secdn,14.29.65,4248
secdn,15.16.17,4248
secdn,15.21.47,4248
secma,6.11.46,535472
secma,15.23.33,4248
secma,13.28.9,4248
secma,14.17.2,4248
secma,7.20.17,4248
secma,11.31.37,4248
secma,9.17.59,107179
secma,10.10.27,4248
secma,12.29.2,4248
secma,10.32.9,4248
secma,6.16.31,4248
secma,8.6.49,719438
secma,6.2.0,4248
secma,10.14.24,4248
secma,10.24.63,717810
secma,2.23.57,197537
secma,14.29.10,4248
secma,9.6.63,9943
secma,1.18.63,402050
secma,14.23.0,4248
secma,13.3.70,4328
secma,9.28.45,4248
secma,4.19.64,127301
secma,8.25.55,4248
secma,8.34.5,4248
secma,7.21.22,728704
secma,4.11.7,4248
secma,10.3.63,20541
secma,2.6.23,186560
secma,6.16.57,256065
secma,13.26.34,4248
secma,6.33.44,4248
secma,3.26.67,78492
secma,12.35.60,4248
secma,8.29.16,4248
secma,3.18.28,92121
secma,5.30.12,4248
secma,9.2.45,4248
secma,2.25.36,4248
secma,8.31.15,4248
secma,3.24.6,4248
secma,15.9.22,14963
secma,9.20.22,735181
secma,1.23.18,4248
secma,0.30.35,4248
secma,0.14.59,67404
secma,2.16.39,742677
secma,15.26.15,4248
secma,2.3.28,4248
secma,5.21.60,53348
secma,2.30.0,4248
secma,6.2.42,4248
secma,11.28.4,4248
secma,13.9.19,562122
secma,13.29.38,4248
secma,12.21.36,4248
secma,12.22.42,30957
secma,14.1.30,6248
secma,0.11.45,560401
secma,9.11.13,685887
secma,12.1.13,4248
secma,1.35.36,4248
secma,14.11.31,11755
secma,2.15.47,4248
secma,0.25.18,4248
secma,6.34.23,4248
secma,8.35.44,4248
secma,1.29.1,4248
secma,0.26.28,4248
secma,7.28.67,4248
secma,12.0.16,4248
secma,1.23.68,4248
secma,13.12.36,32749
secma,5.22.56,4248
secma,9.34.58,4248
secma,11.14.57,4248
secma,10.19.15,4248
secma,6.17.41,216739
secma,3.5.61,342677
secma,5.14.18,345707
secma,2.22.58,178498
secma,9.1.33,4248
secma,5.23.62,646265
secma,3.9.44,485342
secma,13.22.17,4248
secma,6.15.29,4248
secma,0.24.23,672779
secma,11.22.57,152046
secma,13.24.39,178979
secma,10.0.31,4248
secma,6.10.32,4248
secma,9.24.47,4248
secma,0.31.22,4248
secma,3.30.27,4248
secma,9.22.22,663796
secma,5.34.41,4248
secma,14.32.27,4248
secma,9.27.69,4248
secma,9.10.34,541472
secma,14.35.53,4248
secmb,13.12.64,4248
secmb,10.23.57,246663
secmb,10.18.48,4248
secmb,5.11.28,4248
secmb,0.23.6,4248
secmb,4.34.11,4248
secmb,2.20.43,84553
secmb,3.24.51,4248
secmb,2.28.32,4248
secmb,5.5.48,653132
secmb,6.17.1,4248
secmb,0.25.23,94393
secmb,10.23.20,4248
secmb,11.6.23,188720
secmb,6.13.57,132360
secmb,8.18.70,4248
secmb,8.9.21,135081
secmb,7.7.68,4248
secmb,0.33.22,4248
secmb,2.7.2,18012
secmb,10.6.31,4248
secmb,3.21.61,400566
secmb,8.28.68,4248
secmb,6.31.25,4248
secmb,15.28.12,4248
secmb,7.24.20,50334
secmb,15.17.21,644770
secmb,2.13.20,128644
secmb,0.7.19,465224
secmb,2.7.63,136338
secmb,6.27.55,4248
secmb,15.16.41,612679
secmb,15.5.34,4344
secmb,10.27.33,4248
secmb,12.26.20,291866
secmb,8.12.7,4248
secmb,11.13.42,299073
secmb,14.1.63,4248
secmb,1.14.35,373809
secmb,13.35.7,4248
secmb,2.5.61,483648
secmb,8.26.40,4248
secmb,6.6.47,564377
secmb,10.5.47,650009
secmb,7.15.9,4248
secmb,5.3.59,172127
secmb,7.8.44,378271
secmb,13.16.0,4248
secmb,13.30.4,4248
secmb,5.10.34,456013
secmb,9.4.16,184041
secmb,3.10.67,4248
secmb,3.15.28,4248
secmb,2.17.46,4248
secmb,12.9.69,4248
secmb,14.21.68,4328
secmb,6.17.51,4248
secmb,9.29.32,4248
secmb,8.15.2,4248
secmb,15.9.38,291369
secmb,8.34.34,4248
secmb,7.15.6,4248
secmb,5.9.16,678268
secmb,12.26.69,4248
secmb,15.5.50,605474
secmb,10.12.6,4248
secmb,6.10.67,4248
secmb,12.23.42,4248
secmb,7.33.20,4248
secmb,12.28.21,194416
secmb,14.24.69,117056
secmb,2.34.19,4248
secmb,8.0.47,4248
secmb,3.18.18,4248
secmb,1.31.54,4248
secmb,11.7.41,571760
secmb,1.24.9,4248
secmb,6.33.18,4248
secmb,12.8.40,567615
secmb,12.20.69,6657
secmb,7.11.51,622613
secmb,11.14.58,250356
secmb,7.10.54,387674
secmb,5.8.20,621914
secmb,11.6.3,66118
secmb,1.32.55,4248
secmb,7.35.32,4248
secmb,1.10.7,4248
secmb,5.30.31,4248
secmb,2.19.4,4248
secmb,10.1.5,4248
secmb,9.12.24,4248
secmb,0.13.0,4248
secmb,1.25.59,4248
secmb,9.33.14,4248
secmb,3.10.28,4248
secmb,2.19.12,4248
secmb,11.0.10,4248
secmb,5.26.30,4248
secmb,9.14.25,4248
time,0,72
urban,8.12.1,4248
urban,6.24.63,294630
urban,5.5.46,52678
urban,4.9.69,4248
urban,7.2.26,4248
urban,1.20.0,6753
urban,14.4.6,21086
urban,4.0.13,4248
urban,0.13.26,4248
urban,6.20.59,14484
urban,6.29.10,4248
urban,4.4.56,16420
urban,12.0.50,4248
urban,13.5.48,20395
urban,5.32.20,4248
urban,2.14.5,4248
urban,8.4.10,12573
urban,13.0.30,4248
urban,14.3.47,4288
urban,5.20.49,4248
urban,14.22.36,4248
urban,5.18.44,4248
urban,0.24.59,4895
urban,11.16.40,176370
urban,5.19.21,174421
urban,9.32.0,4248
urban,5.33.19,4248
urban,10.16.46,4248
urban,15.4.20,14282
urban,9.35.58,4248
urban,0.21.1,4248
urban,13.2.34,4248
urban,7.20.67,35969
urban,12.29.53,4248
urban,15.23.3,4248
urban,5.15.26,4248
urban,8.22.21,137008
urban,10.22.2,4248
urban,7.30.17,4248
urban,4.11.51,32393
urban,10.20.51,4248
urban,0.8.52,134853
urban,2.5.54,305050
urban,15.2.40,4332
urban,6.18.22,108480
urban,2.19.61,25423
urban,10.4.41,100392
urban,6.34.9,4248
urban,12.30.31,4248
urban,4.29.9,4248
urban,13.14.29,4248
urban,2.18.8,4248
urban,2.3.11,4730
urban,15.32.4,4248
urban,4.8.70,4248
urban,3.17.56,122680
urban,5.23.16,4248
urban,3.11.55,358019
urban,8.16.6,4248
urban,7.35.60,4248
urban,15.12.43,178419
urban,10.25.18,4248
urban,4.7.51,570994
urban,11.3.70,4328
urban,0.5.30,21915
urban,10.17.0,4248
urban,6.6.52,140432
urban,0.13.21,157917
urban,0.27.37,4248
urban,0.16.31,4248
urban,14.12.64,4248
urban,2.2.56,5370
urban,4.12.29,4248
urban,15.15.47,4248
urban,4.33.7,4248
urban,1.35.1,4248
urban,1.12.2,4248
urban,3.18.43,5825
urban,8.29.8,4248
urban,11.25.17,4248
urban,10.9.21,176545
urban,11.20.9,4248
urban,0.23.65,64466
urban,14.4.66,123629
urban,12.8.18,156475
urban,3.10.50,81308
urban,15.1.31,7236
urban,6.8.2,4248
urban,2.5.13,8427
urban,3.20.3,4248
urban,3.33.18,4248
urban,15.5.49,78573
urban,6.4.27,5060
urban,8.30.44,4248
urban,6.28.49,4248
urban,10.13.38,8139
urban,11.17.31,4248
urban,6.29.25,4248
urban,12.25.52,4248
urban,2.14.64,4248
weighted_ORGANIC,8.11,1531294
weighted_ORGANIC,1.3,8472
weighted_ORGANIC,24.4,8472
weighted_ORGANIC,7.69,11297
weighted_ORGANIC,0.46,8472
weighted_ORGANIC,19.68,8520
weighted_ORGANIC,7.24,408669
weighted_ORGANIC,25.47,8472
weighted_ORGANIC,10.70,8472
weighted_ORGANIC,34.53,8472
weighted_ORGANIC,18.5,8472
weighted_ORGANIC,29.7,8472
weighted_ORGANIC,35.9,8472
weighted_ORGANIC,30.9,8472
weighted_ORGANIC,22.15,8472
weighted_ORGANIC,20.9,8472
weighted_ORGANIC,21.27,479421
weighted_ORGANIC,25.60,8472
weighted_ORGANIC,34.9,10507
weighted_ORGANIC,6.64,42317
weighted_ORGANIC,6.43,1527468
weighted_ORGANIC,21.66,8472
weighted_ORGANIC,5.4,1504274
weighted_ORGANIC,0.15,8472
weighted_ORGANIC,24.48,8472
weighted_ORGANIC,9.35,854358
weighted_ORGANIC,31.24,8472
weighted_ORGANIC,18.34,8472
weighted_ORGANIC,18.58,441524
weighted_ORGANIC,6.49,1488993
weighted_ORGANIC,19.36,8472
weighted_ORGANIC,9.26,8472
weighted_ORGANIC,13.18,210937
weighted_ORGANIC,16.27,8472
weighted_ORGANIC,28.18,8472
weighted_ORGANIC,15.47,8472
weighted_ORGANIC,7.52,1521032
weighted_ORGANIC,27.38,8472
weighted_ORGANIC,10.47,1538279
weighted_ORGANIC,35.68,8472
weighted_ORGANIC,2.67,8472
weighted_ORGANIC,25.70,8472
weighted_ORGANIC,2.8,8472
weighted_ORGANIC,15.23,241699
weighted_ORGANIC,3.35,8472
weighted_ORGANIC,8.34,442582
weighted_ORGANIC,19.46,8759
weighted_ORGANIC,6.21,1415728
weighted_ORGANIC,19.38,1547769
weighted_ORGANIC,32.8,8567
weighted_ORGANIC,18.8,8472
weighted_ORGANIC,26.3,8472
weighted_ORGANIC,35.59,8472
weighted_ORGANIC,11.65,8472
weighted_ORGANIC,30.23,9172
weighted_ORGANIC,10.44,1434611
weighted_ORGANIC,19.55,12271
weighted_ORGANIC,5.67,1190668
weighted_ORGANIC,26.16,8472
weighted_ORGANIC,27.53,8472
weighted_ORGANIC,12.40,1497751
weighted_ORGANIC,0.56,8472
weighted_ORGANIC,22.43,276004
weighted_ORGANIC,33.32,8472
weighted_ORGANIC,9.49,1545311
weighted_ORGANIC,35.54,8472
weighted_ORGANIC,21.25,1527919
weighted_ORGANIC,17.66,8472
weighted_ORGANIC,31.44,8472
weighted_ORGANIC,5.10,1506621
weighted_ORGANIC,4.69,1464813
weighted_ORGANIC,19.15,8472
weighted_ORGANIC,28.67,8472
weighted_ORGANIC,14.44,1329025
weighted_ORGANIC,16.34,922491
weighted_ORGANIC,0.22,8472
weighted_ORGANIC,26.25,8472
weighted_ORGANIC,32.61,8472
weighted_ORGANIC,7.70,10967
weighted_ORGANIC,6.4,541750
weighted_ORGANIC,1.43,8857
weighted_ORGANIC,26.21,1533525
weighted_ORGANIC,35.39,8472
weighted_ORGANIC,1.22,522486
weighted_ORGANIC,20.55,8472
weighted_ORGANIC,32.37,8472
weighted_ORGANIC,23.27,8472
weighted_ORGANIC,12.3,8472
weighted_ORGANIC,2.42,8472
weighted_ORGANIC,31.38,8557
weighted_ORGANIC,33.57,8472
weighted_ORGANIC,15.4,8472
weighted_ORGANIC,33.28,9807
weighted_ORGANIC,28.46,8472
weighted_ORGANIC,2.62,342709
weighted_ORGANIC,17.6,8472
weighted_ORGANIC,29.39,8472
weighted_ORGANIC,13.30,8472
weighted_ORGANIC,3.55,1490231
weighted_ORGANIC,33.69,8562
