pool_size,file_size,file_index,wall_us
10000,1048576,3340,699.25
10000,10240,8675,114.88
10000,1048576,9772,945.03
10000,1048576,2832,826.90
10000,10240,3102,103.96
10000,1048576,682,514.28
10000,10240,654,117.13
10000,10240,2447,101.52
10000,10240,109,107.70
10000,102400,9981,124.97
10000,10240,2474,107.75
10000,102400,3978,125.93
1000,102400,542,121.80
10000,10240,3688,99.11
10000,10240,1544,102.99
10000,1048576,2114,874.88
10000,102400,1267,124.32
100,10485760,62,4799.05
10000,10240,3322,111.99
10000,10240,5962,97.55
10000,102400,211,107.63
10000,10240,891,105.50
10000,102400,3149,120.39
10000,10240,5759,104.05
10000,10240,4851,102.17
10000,1048576,5187,830.33
10000,1048576,2752,698.98
1000,1048576,347,673.26
10000,10240,7026,105.88
10000,1048576,8637,783.31
10000,102400,5739,125.09
10000,102400,2644,107.03
10000,102400,9622,122.47
10000,102400,4174,113.17
10000,1048576,3353,959.90
10000,1048576,889,635.25
1000,1048576,163,557.99
10000,102400,6142,130.35
10000,1048576,8979,890.31
10000,102400,2138,129.75
10000,102400,8671,118.61
10000,10240,8477,98.50
10000,102400,6838,121.68
10000,102400,6389,117.68
10000,102400,8564,120.83
10000,1048576,8857,769.77
10000,1048576,7622,731.52
10000,10240,2207,107.81
10000,102400,2611,112.36
10000,1048576,9530,706.78
10000,102400,2280,137.22
10000,102400,1534,128.84
10000,102400,705,125.81
10000,102400,9148,114.86
10000,1048576,1703,749.07
10000,1048576,2033,962.56
10000,10240,8998,111.19
1000,102400,682,117.80
1000,1048576,380,743.08
10000,1048576,3114,766.61
10000,1048576,7722,789.84
100,1048576,88,866.62
10000,102400,1679,128.46
10000,10240,5926,103.33
10000,102400,8060,121.59
10000,10240,3773,115.92
10000,10240,9603,109.05
10000,10240,7834,100.34
10000,1048576,2646,717.67
10000,1048576,8052,732.66
10000,10240,9656,125.13
10000,102400,6037,131.34
1000,102400,259,117.34
10000,102400,936,119.31
10000,1048576,4890,791.51
1000,10240,565,109.71
10000,102400,9112,116.28
10000,10240,8450,106.17
10000,1048576,4536,919.87
10000,10240,8558,110.33
10000,102400,1266,119.41
10000,10240,1665,103.41
10000,102400,1782,115.12
10000,10240,1323,99.00
10000,1048576,7830,764.63
1000,10485760,399,3457.40
10000,102400,3715,122.30
10000,1048576,6520,813.35
10000,102400,8284,125.43
10000,10240,1600,103.83
10000,1048576,5083,810.64
10000,102400,1871,124.41
1000,10485760,514,3613.94
10000,10240,9169,116.15
10000,10240,3682,105.79
10000,1048576,7105,706.73
1000,102400,56,131.30
1000,102400,831,117.48
10000,1048576,7982,912.59
10000,1048576,2011,712.14
10000,1048576,802,815.95
10000,102400,9292,126.37
10000,102400,1765,120.27
10000,10240,3711,103.62
1000,102400,361,122.53
10000,10240,2027,107.26
10000,1048576,9983,740.55
10000,1048576,686,841.73
10000,102400,6287,130.34
10000,102400,5162,118.00
1000,10485760,951,4406.83
10000,10240,1369,110.73
10000,10240,895,95.69
10000,102400,6740,110.53
10000,10240,1629,100.18
10000,10240,6564,100.56
10000,1048576,8500,854.08
10000,1048576,5441,544.87
10000,10240,5507,106.06
10000,10240,6365,99.13
10000,102400,4121,114.86
1000,102400,746,117.02
10000,10240,1232,108.19
10000,102400,7276,123.72
10000,10240,8988,101.77
10000,10240,3301,104.85
10000,102400,261,122.06
10000,1048576,4056,795.54
10000,102400,8410,122.79
1000,10240,309,97.93
10000,10240,5582,102.24
1000,10485760,653,4343.82
10000,10240,5547,109.78
10000,102400,6180,111.72
10000,1048576,9173,813.73
10000,10240,6610,105.39
10000,1048576,440,523.13
10000,102400,127,117.76
10000,1048576,559,703.02
10000,102400,7075,117.78
10000,102400,3439,117.35
1000,10485760,780,23313.77
10000,102400,3037,150.33
10000,1048576,1221,948.57
10000,10240,9949,211.32
10000,10240,6402,99.38
10000,10240,4150,203.09
1000,10240,374,99.81
10000,102400,1976,119.08
10000,10240,2547,216.78
10000,1048576,5934,903.82
10000,1048576,6704,783.00
10000,102400,7757,121.31
1000,10485760,354,4453.27
10000,1048576,7241,1855.53
10000,10240,1573,116.81
10000,102400,8879,130.93
1000,1048576,889,1361.78
10000,1048576,4547,1121.27
10000,102400,9163,140.20
10000,1048576,918,2480.25
10000,1048576,5709,1953.96
10000,102400,7376,134.07
10000,1048576,6154,1268.66
10000,102400,9528,138.78
10000,102400,7697,118.01
10000,1048576,7715,811.91
10000,102400,9352,125.61
10000,102400,1166,110.45
10000,1048576,2565,1206.83
1000,10240,255,208.26
10000,102400,3848,211.28
10000,10240,2510,115.49
10000,102400,3423,108.93
1000,102400,69,120.03
10000,102400,2573,114.49
10000,102400,1101,118.75
10000,102400,6427,122.14
10000,1048576,7502,1518.19
10000,1048576,5286,1921.37
10000,10240,3573,118.14
10000,10240,1267,98.33
1000,102400,913,120.29
10000,1048576,5779,771.23
10000,1048576,3958,601.74
10000,1048576,3467,673.24
10000,102400,1742,121.92
10000,102400,9053,111.67
10000,10240,7537,104.99
10000,10240,2143,101.35
10000,1048576,4474,733.66
10000,1048576,4018,813.42
10000,102400,2557,126.05
10000,10240,526,98.67
10000,1048576,7603,775.24
10000,102400,606,137.56
10000,1048576,3943,738.00
10000,1048576,6742,704.88
10000,102400,6140,124.14
10000,10240,7726,99.50
10000,1048576,9094,896.94
10000,1048576,6756,946.08
10000,10240,7291,108.23
10000,102400,6066,123.55
10000,10240,9675,102.48
10000,102400,4918,123.90
10000,102400,4378,116.33
10000,1048576,1493,738.22
10000,102400,939,131.38
10000,1048576,3265,858.53
10000,1048576,6075,756.32
10000,102400,7437,128.83
10000,102400,3826,125.52
10000,102400,682,122.94
10000,1048576,3576,777.67
10000,1048576,9261,905.41
10000,102400,39,136.97
10000,102400,5057,115.58
10000,1048576,5234,736.15
10000,10240,6473,109.52
10000,10240,9270,107.93
10000,1048576,7162,928.99
10000,1048576,6507,822.09
1000,1048576,255,619.52
10000,102400,2528,123.30
10000,102400,3976,106.42
10000,1048576,8711,724.80
10000,10240,1793,111.73
10000,10240,577,99.56
10000,1048576,3638,790.54
10000,102400,2158,125.34
1000,102400,183,122.51
10000,1048576,3567,861.82
10000,102400,9431,126.46
10000,102400,7226,112.91
1000,10485760,934,3159.70
10000,102400,995,132.40
100,1048576,8,561.68
10000,1048576,655,591.44
10000,1048576,5346,857.84
10000,10240,6982,104.93
10000,10240,5221,99.11
10000,1048576,5754,698.43
10000,102400,7969,127.28
10000,102400,5329,107.70
10000,102400,7494,110.26
10000,10240,9048,102.43
10000,10240,8063,103.46
100,10485760,69,3439.31
10000,1048576,2798,693.90
10000,10240,324,125.50
10000,102400,6034,124.18
10000,1048576,3393,1337.08
10000,10240,3565,108.38
1000,10485760,556,9297.83
10000,1048576,952,672.86
10000,102400,8909,222.58
10000,10240,8806,96.53
10000,1048576,451,905.59
10000,10240,8435,110.32
10000,10240,6448,122.05
10000,1048576,4950,904.49
10000,10240,4860,112.25
10000,102400,8561,109.40
100,10485760,27,3748.67
1000,10240,440,115.94
10000,102400,8557,108.39
1000,1048576,358,731.95
1000,10485760,382,4301.48
1000,10240,86,220.25
10000,10240,4290,95.44
10000,102400,1070,113.19
10000,10240,2226,97.55
10000,1048576,691,924.87
10000,102400,7532,131.37
10000,1048576,3826,546.59
1000,1048576,225,497.20
10000,10240,8574,108.69
1000,1048576,108,600.32
10000,10240,9227,103.66
10000,10240,613,104.87
1000,102400,469,125.47
10000,1048576,5399,796.47
10000,10240,6685,110.82
10000,102400,4138,121.25
10000,1048576,4245,802.84
10000,10240,177,114.08
10000,10240,2714,102.25
10000,1048576,3820,744.68
10000,102400,6044,124.95
10000,10240,2902,99.74
10000,1048576,2439,1061.71
10000,10240,7683,111.16
10000,1048576,7516,592.45
10000,10240,7067,99.29
10000,102400,8935,119.89
10000,10240,6656,109.53
10000,1048576,5387,784.73
10000,1048576,8397,655.63
10000,102400,6217,123.82
10000,10240,1013,97.05
10000,10240,2519,100.87
10000,10240,6718,108.36
10000,1048576,6808,912.75
10000,10240,9060,111.73
10000,1048576,3400,572.04
10000,102400,1192,123.48
10000,102400,268,118.62
10000,102400,2195,113.97
10000,1048576,7074,868.01
10000,10240,8314,103.73
10000,10240,2479,98.74
10000,10240,9351,96.87
10000,102400,1475,117.97
10000,10240,2517,109.71
10000,1048576,8757,837.99
1000,102400,35,130.35
1000,102400,933,119.91
10000,10240,8661,92.88
10000,102400,1595,114.24
10000,102400,4504,120.13
100,102400,80,122.71
10000,102400,4554,120.05
10000,1048576,3577,835.95
10000,102400,5818,135.30
10000,102400,6855,125.62
10000,102400,9757,123.76
10000,102400,8507,115.71
10000,102400,8027,123.09
10000,1048576,8918,831.12
10000,102400,2246,133.44
10000,10240,757,112.74
10000,1048576,3437,774.28
1000,10240,23,104.56
10000,10240,3968,107.25
10000,10240,8687,102.13
10000,10240,7538,109.25
1000,10485760,803,3479.41
10000,1048576,6091,1283.01
10000,1048576,7869,1118.07
10000,10240,1045,121.32
10000,1048576,1648,633.99
10000,1048576,4584,1570.42
10000,102400,7483,124.65
10000,1048576,9260,3021.78
10000,1048576,7497,1517.78
10000,10240,7691,111.34
10000,10240,872,101.49
10000,1048576,8909,783.85
10000,102400,1169,127.42
10000,1048576,2465,612.22
10000,1048576,285,575.57
10000,1048576,1698,588.08
10000,10240,3053,106.07
10000,10240,9687,101.78
10000,10240,9800,103.97
10000,102400,2257,128.85
10000,1048576,4595,710.27
10000,1048576,8583,683.21
1000,1048576,595,818.36
10000,10240,204,111.81
10000,1048576,6317,610.04
10000,1048576,6719,713.37
10000,102400,1857,137.62
10000,1048576,7665,583.46
10000,102400,3351,123.57
10000,10240,5373,109.07
10000,102400,1059,117.94
10000,10240,1954,98.58
10000,10240,7926,98.61
10000,1048576,2577,803.22
10000,1048576,1204,1789.95
10000,10240,1938,115.57
10000,10240,5961,108.01
10000,1048576,6848,2010.29
1000,102400,535,129.30
10000,1048576,390,3063.09
10000,1048576,7908,1228.99
10000,102400,7659,128.70
10000,102400,3701,118.48
10000,1048576,7050,855.38
10000,10240,1262,117.46
10000,1048576,4094,610.25
10000,102400,5027,135.34
10000,102400,965,121.08
10000,1048576,1710,748.52
10000,1048576,8922,814.78
10000,10240,860,107.64
1000,10485760,683,4486.85
10000,1048576,2551,2544.28
10000,10240,2679,108.67
10000,10240,3415,101.63
10000,10240,9544,102.66
10000,102400,9820,124.53
1000,10240,129,100.13
10000,1048576,4088,756.89
10000,1048576,7776,851.00
10000,102400,471,232.18
10000,1048576,6228,925.39
10000,10240,8761,126.22
10000,1048576,4086,692.59
10000,1048576,6369,882.88
10000,102400,2723,128.51
10000,1048576,6453,838.70
10000,10240,4308,117.08
10000,1048576,1944,800.19
10000,102400,6247,131.79
10000,10240,9329,103.40
10000,1048576,2287,708.31
1000,1048576,259,1804.50
10000,10240,5834,111.45
10000,1048576,4433,1106.69
10000,102400,6940,137.99
10000,1048576,3935,853.13
10000,1048576,1261,887.87
10000,10240,2494,214.81
10000,1048576,6676,498.66
100,102400,54,119.85
10000,1048576,5816,719.41
10000,1048576,3304,801.76
10000,1048576,83,761.79
10000,1048576,3600,719.73
10000,102400,6986,131.25
10000,1048576,6148,783.89
10000,1048576,1049,821.49
1000,10485760,275,3395.07
10000,10240,9700,110.27
10000,1048576,1873,710.28
10000,10240,3070,110.75
10000,102400,3207,123.24
1000,102400,834,115.40
10000,10240,6349,100.32
10000,10240,5664,98.22
10000,1048576,2816,809.20
10000,10240,2339,109.87
100,10240,54,108.74
1000,1048576,362,888.17
10000,10240,803,110.54
10000,10240,9738,105.43
100,102400,85,123.46
10000,102400,4024,112.47
10000,10240,498,106.00
10000,10240,5692,110.34
10000,10240,6942,99.42
10000,1048576,971,811.10
10000,1048576,8279,690.94
10000,102400,6330,133.82
10000,102400,8171,127.06
10000,102400,7441,120.27
10000,1048576,7719,836.56
10000,1048576,253,743.00
10000,1048576,6122,510.92
1000,10485760,958,3477.19
10000,10240,6891,118.95
10000,10240,5343,98.01
10000,1048576,8174,973.35
10000,1048576,2460,691.09
10000,10240,8074,109.23
10000,1048576,4545,825.07
10000,10240,4087,113.61
10000,102400,230,121.03
10000,102400,4031,116.66
1000,10485760,195,3381.32
10000,1048576,2948,703.11
10000,10240,3490,100.74
10000,1048576,5824,697.33
10000,1048576,3464,705.04
10000,10240,1692,110.82
10000,10240,4128,105.36
10000,102400,4923,124.81
10000,102400,1730,116.34
10000,102400,1269,126.02
10000,10240,913,99.32
10000,1048576,3971,819.05
10000,1048576,8015,687.47
10000,1048576,7807,722.62
10000,1048576,8615,645.62
10000,1048576,8435,561.49
10000,10240,1447,110.64
10000,10240,2933,97.83
10000,1048576,2349,1009.82
10000,102400,9968,126.43
10000,10240,3895,101.62
1000,10485760,689,4596.61
10000,1048576,3068,556.09
10000,102400,3808,126.48
10000,10240,7863,99.93
1000,102400,270,115.57
10000,102400,248,120.64
10000,102400,7981,122.13
10000,10240,8138,109.04
1000,10485760,624,3434.32
10000,102400,5727,129.38
10000,102400,1441,123.60
10000,1048576,1823,913.57
10000,1048576,3290,920.83
10000,10240,5593,112.31
10000,10240,716,110.75
10000,1048576,3489,736.92
10000,1048576,644,725.67
10000,102400,2361,133.71
10000,1048576,7473,598.18
10000,10240,6312,103.28
10000,1048576,4230,661.99
10000,1048576,4471,839.49
1000,1048576,236,735.59
10000,1048576,2739,918.52
10000,102400,7077,129.84
10000,1048576,5098,834.08
10000,10240,1457,108.92
10000,102400,5522,126.18
1000,102400,250,117.26
10000,10240,9200,104.30
10000,10240,2118,112.87
1000,10240,407,98.78
10000,1048576,3288,691.71
10000,1048576,5232,808.31
10000,1048576,75,853.32
10000,1048576,7314,655.39
10000,1048576,4397,786.04
10000,1048576,4076,630.65
10000,1048576,819,583.03
10000,1048576,6144,546.34
10000,1048576,8163,721.55
10000,10240,6519,110.45
10000,102400,5948,119.69
1000,10485760,49,3504.32
10000,10240,605,110.09
10000,10240,72,94.18
10000,1048576,746,1178.88
10000,1048576,2730,2658.64
10000,10240,5316,107.56
10000,1048576,7429,1605.93
1000,10240,329,107.86
10000,102400,5206,119.92
10000,102400,4973,116.02
10000,10240,5492,101.83
1000,102400,754,112.06
10000,10240,5858,97.52
10000,102400,9794,123.32
10000,1048576,3729,723.73
1000,10240,227,214.69
10000,102400,1908,119.75
10000,1048576,3112,786.75
10000,102400,9061,124.63
10000,1048576,5110,641.06
10000,102400,1054,120.86
10000,102400,5743,116.82
1000,1048576,689,825.79
1000,102400,218,124.95
10000,1048576,2411,684.43
10000,102400,6788,122.12
10000,1048576,8744,829.89
10000,102400,4071,127.49
100,104857600,70,35147.22
10000,10240,4341,274.72
1000,10485760,785,4747.73
10000,102400,6633,152.34
10000,10240,4220,98.74
10000,10240,1425,96.03
1000,10240,979,206.46
10000,10240,8099,102.60
10000,1048576,5731,906.27
10000,102400,9314,130.47
10000,102400,4337,223.88
10000,102400,5030,117.12
1000,10485760,672,3037.70
10000,1048576,1500,892.88
10000,1048576,9063,768.24
10000,1048576,9979,723.12
10000,10240,5293,111.34
10000,1048576,4287,703.18
10000,1048576,5802,771.55
10000,1048576,6211,846.09
1000,10240,816,106.97
10000,1048576,5699,736.57
10000,1048576,5444,667.94
10000,1048576,2818,692.67
10000,1048576,9154,576.22
10000,1048576,2783,735.18
10000,1048576,2201,652.60
10000,102400,8213,132.41
10000,102400,3251,115.43
10000,102400,7788,117.85
100,104857600,25,33843.42
10000,10240,4329,291.31
100,102400,71,283.51
1000,10240,115,94.11
1000,10485760,475,3567.16
10000,102400,3583,157.22
10000,1048576,5260,734.46
1000,10485760,834,40181.41
10000,102400,303,507.98
1000,1048576,694,906.85
10000,1048576,2049,728.36
10000,102400,1361,148.23
1000,1048576,254,805.88
10000,10240,2269,114.11
10000,102400,3478,145.63
10000,10240,4513,205.32
10000,102400,893,118.21
10000,102400,2999,124.07
10000,10240,6719,113.16
1000,10485760,680,4573.24
10000,1048576,773,895.04
1000,102400,17,138.54
10000,1048576,1964,487.52
1000,102400,95,126.15
10000,1048576,9277,860.05
10000,1048576,2533,780.54
10000,102400,57,134.03
10000,10240,4114,107.28
10000,1048576,6349,820.09
10000,102400,2734,136.25
10000,10240,2752,110.51
10000,102400,1053,126.34
1000,10240,437,105.70
1000,10485760,756,3322.33
10000,10240,7794,115.98
10000,10240,3994,111.27
10000,1048576,6019,800.16
10000,10240,8155,126.38
10000,10240,6176,105.40
10000,10240,881,105.96
10000,1048576,7438,912.78
10000,10240,8488,115.58
1000,10240,206,106.08
10000,10240,8497,111.70
10000,10240,4786,103.22
10000,102400,6730,121.73
10000,102400,5156,118.94
10000,102400,5938,125.59
1000,1048576,429,919.19
10000,102400,7748,134.22
10000,102400,7675,115.93
10000,1048576,5018,697.15
10000,1048576,5615,752.05
10000,102400,4352,131.78
10000,1048576,4519,603.09
10000,1048576,1451,756.04
10000,10240,1636,306.83
10000,1048576,5592,578.81
10000,102400,343,125.67
10000,102400,1553,124.27
10000,10240,8473,108.10
10000,10240,2807,99.17
10000,102400,5222,119.38
1000,10485760,377,3951.87
10000,10240,7406,116.98
10000,1048576,6183,924.08
10000,10240,5934,112.98
10000,1048576,259,613.88
10000,102400,9102,128.90
10000,10240,1091,107.36
10000,102400,225,118.19
10000,102400,8836,117.41
10000,1048576,1667,842.22
10000,1048576,2185,845.18
10000,1048576,3979,788.91
10000,10240,1825,110.99
10000,102400,9558,117.05
10000,10240,9314,105.91
10000,10240,2962,104.08
10000,1048576,5367,896.49
100,10240,56,112.43
10000,10240,6132,105.64
10000,1048576,8326,703.55
10000,10240,3043,106.07
10000,10240,9842,104.17
10000,10240,1350,107.77
10000,1048576,3002,738.06
100,10485760,43,4543.91
10000,10240,9960,112.14
10000,10240,5209,96.65
10000,1048576,4216,734.23
10000,1048576,6882,670.73
10000,102400,4958,128.39
1000,102400,284,136.21
10000,10240,6483,106.59
10000,102400,2640,113.80
10000,102400,1316,135.65
10000,10240,749,104.38
10000,102400,1572,114.01
1000,10240,347,100.46
10000,10240,4019,104.46
10000,102400,2038,135.46
10000,1048576,7393,666.28
10000,1048576,8627,665.85
10000,1048576,158,739.96
10000,1048576,1940,628.81
10000,1048576,800,1317.18
10000,10240,4067,118.95
10000,10240,5500,97.54
10000,10240,9620,104.22
10000,102400,9429,117.36
10000,10240,1940,101.71
10000,1048576,3244,1837.19
10000,1048576,7246,1395.39
10000,1048576,1045,2110.34
1000,10485760,533,9616.71
10000,1048576,6758,1518.74
10000,102400,1654,130.07
1000,10240,989,110.98
10000,10240,5843,112.48
10000,102400,4894,129.19
10000,1048576,162,1373.43
10000,102400,842,144.02
10000,102400,4523,124.84
100,10485760,53,3392.50
10000,102400,587,131.84
10000,102400,2297,114.42
1000,1048576,657,694.78
1000,10485760,480,4618.82
10000,102400,5564,130.90
10000,10240,7055,118.74
10000,1048576,4250,827.93
10000,10240,9163,105.45
10000,10240,4131,103.18
10000,102400,5703,121.81
10000,102400,1937,153.42
10000,1048576,7062,1684.96
10000,102400,3658,129.25
10000,1048576,7425,752.25
10000,1048576,9300,571.46
10000,102400,6159,129.05
10000,102400,7417,122.43
10000,10240,7817,110.33
10000,10240,8175,105.78
10000,102400,1379,127.23
10000,1048576,4222,788.30
10000,10240,1295,113.27
10000,1048576,1552,680.12
10000,10240,7560,116.42
10000,10240,1571,104.16
100,1048576,99,705.80
10000,102400,3165,135.05
10000,1048576,2420,593.54
100,102400,92,130.03
10000,1048576,6543,661.13
10000,10240,8296,104.02
10000,1048576,5279,645.00
10000,102400,647,144.55
10000,102400,9023,129.21
10000,1048576,3142,738.57
10000,102400,3776,123.55
10000,1048576,1130,528.89
10000,10240,998,118.17
1000,102400,417,124.14
10000,1048576,2675,692.31
10000,10240,1809,111.77
10000,1048576,8094,668.65
10000,1048576,2506,581.19
10000,1048576,4581,727.08
100,10240,17,113.10
10000,10240,5826,106.80
1000,102400,782,126.40
10000,10240,9646,105.65
10000,1048576,6334,703.38
10000,102400,3691,125.06
10000,1048576,4363,584.28
1000,10485760,345,3979.15
10000,1048576,1723,578.02
10000,102400,8379,121.90
10000,102400,4215,126.97
10000,1048576,56,804.08
10000,1048576,2899,507.74
10000,10240,7210,113.60
10000,1048576,2224,699.63
10000,1048576,1680,680.28
10000,10240,6143,124.58
10000,1048576,159,560.00
10000,102400,9117,137.63
10000,102400,8269,120.23
10000,102400,5429,125.41
10000,10240,5389,105.03
10000,10240,4402,107.06
10000,1048576,7699,702.23
10000,1048576,830,687.60
10000,1048576,5302,646.60
10000,102400,1447,122.98
10000,1048576,9695,665.83
1000,1048576,67,697.35
1000,1048576,545,761.17
10000,1048576,2731,2354.68
10000,1048576,5163,785.11
10000,10240,6128,112.27
10000,102400,6585,118.70
10000,10240,3508,108.73
10000,1048576,7791,873.59
1000,102400,162,125.92
10000,10240,4789,95.54
10000,102400,1480,117.77
10000,10240,701,107.74
10000,102400,8978,119.59
10000,10240,6278,103.46
10000,1048576,4058,759.64
10000,10240,7227,103.99
10000,10240,5112,104.47
10000,102400,5663,115.41
10000,102400,49,111.49
10000,102400,6303,121.75
10000,10240,1245,102.35
10000,10240,2115,102.80
10000,10240,8367,100.79
10000,102400,1,119.66
10000,102400,809,122.67
1000,10485760,894,3282.63
10000,102400,1018,141.19
10000,10240,8146,113.05
10000,10240,1783,101.98
10000,102400,5406,115.71
10000,1048576,993,764.47
100,102400,17,133.53
10000,102400,6151,114.36
10000,10240,289,112.35
10000,10240,6781,99.03
10000,1048576,5247,672.98
10000,10240,4588,105.57
1000,1048576,952,680.27
10000,1048576,9804,680.86
10000,10240,9928,112.57
10000,10240,114,118.51
10000,10240,7112,102.71
10000,1048576,879,850.15
10000,1048576,3261,739.82
10000,10240,1625,108.94
10000,10240,4925,100.49
10000,10240,6978,109.45
1000,10240,886,105.53
10000,1048576,2312,687.23
1000,102400,224,129.14
10000,10240,6113,109.41
10000,102400,524,229.92
10000,10240,1450,283.16
10000,1048576,6182,748.27
10000,102400,9953,130.78
10000,102400,8153,125.35
10000,1048576,4663,716.49
10000,102400,7935,122.11
10000,10240,7829,105.28
10000,102400,4996,122.34
10000,10240,9848,104.19
10000,1048576,8803,701.53
10000,10240,5532,117.84
10000,10240,6071,110.24
10000,1048576,3078,624.52
10000,102400,6823,127.60
10000,10240,7028,104.59
1000,1048576,142,670.62
10000,1048576,4395,673.62
10000,10240,1905,113.72
10000,10240,6272,103.97
10000,10240,5226,106.39
10000,1048576,6190,731.42
10000,10240,8771,118.62
10000,1048576,524,575.33
10000,102400,8129,120.68
10000,1048576,9855,551.71
10000,10240,5447,103.45
10000,10240,3190,110.64
10000,102400,9187,132.93
10000,1048576,1596,623.97
100,10240,93,115.67
10000,10240,4011,100.28
10000,10240,5818,92.61
10000,1048576,8394,676.39
10000,10240,5897,108.04
10000,1048576,4869,600.46
10000,102400,9865,164.23
10000,1048576,1161,511.87
10000,10240,3922,110.57
10000,102400,2085,122.40
10000,1048576,9756,647.66
10000,102400,6268,124.47
1000,10485760,961,3973.68
10000,102400,5651,129.78
10000,10240,6073,113.44
10000,1048576,2598,664.95
10000,10240,7619,112.17
10000,10240,3166,98.12
10000,1048576,4951,693.85
1000,10485760,26,3276.39
10000,10240,3400,118.82
10000,10240,997,104.80
10000,102400,4770,118.33
10000,102400,8679,133.61
10000,1048576,8809,666.27
10000,102400,9103,130.75
10000,10240,3044,97.97
10000,10240,5334,95.04
10000,1048576,7182,731.20
10000,102400,2608,120.74
10000,10240,2247,105.05
10000,102400,5960,124.88
10000,10240,4978,100.89
10000,102400,2816,136.48
10000,102400,8325,108.86
10000,102400,3188,114.46
10000,102400,8971,135.75
10000,1048576,6000,680.01
10000,102400,5135,134.79
10000,102400,1703,112.00
10000,1048576,4188,736.26
10000,102400,5693,125.20
1000,10240,524,99.10
10000,1048576,3145,631.62
10000,102400,5240,128.48
1000,10485760,716,3470.74
10000,102400,4236,127.22
10000,102400,4401,115.53
100,102400,15,113.73
10000,102400,9534,124.44
10000,1048576,3271,683.45
10000,10240,576,109.98
10000,102400,5979,131.22
10000,102400,7106,132.28
1000,1048576,662,715.17
10000,1048576,1733,666.96
10000,10240,5717,111.00
10000,102400,6259,121.64
10000,102400,5844,114.81
1000,1048576,589,766.25
1000,10485760,879,3201.87
10000,1048576,3737,639.14
10000,1048576,7328,683.87
10000,102400,4485,130.41
10000,102400,7367,115.18
10000,10240,6660,109.47
10000,102400,8053,139.03
1000,1048576,424,707.78
10000,1048576,6151,18506.56
10000,102400,7691,131.72
10000,102400,8861,123.19
10000,1048576,3497,701.42
10000,102400,2579,143.02
10000,10240,1259,105.20
10000,10240,5187,106.87
10000,1048576,6782,742.20
10000,10240,7681,113.26
10000,10240,3384,107.55
10000,102400,7129,117.17
10000,102400,5255,126.39
10000,10240,7074,103.25
10000,102400,4836,120.34
10000,1048576,7950,722.23
10000,10240,636,113.61
10000,1048576,7229,581.15
10000,1048576,7024,747.58
10000,10240,3955,109.44
1000,10240,977,126.36
10000,102400,5498,119.63
10000,10240,1062,97.66
100,10485760,6,3247.32
10000,1048576,9141,646.53
10000,10240,609,117.80
10000,102400,3300,128.21
10000,102400,1287,107.64
10000,10240,4944,99.22
10000,10240,2758,107.09
10000,10240,7725,113.42
10000,102400,9563,128.64
10000,1048576,8084,658.36
10000,10240,4483,114.94
1000,1048576,487,577.62
10000,1048576,5591,649.95
10000,10240,9846,109.26
10000,102400,8999,123.54
10000,10240,5764,103.57
1000,10240,262,105.28
10000,102400,3602,126.85
10000,102400,1297,113.69
10000,10240,8100,97.03
10000,10240,7977,101.96
10000,10240,9471,100.08
10000,102400,1611,117.51
10000,1048576,3589,658.83
10000,102400,4921,131.23
10000,1048576,3432,670.03
10000,1048576,8278,655.00
10000,102400,3122,128.94
10000,102400,8960,118.00
10000,102400,1995,116.80
10000,1048576,7672,707.29
10000,10240,9654,108.49
10000,10240,9375,102.14
10000,10240,702,109.48
10000,10240,1330,102.43
10000,1048576,5013,680.23
10000,10240,4039,109.24
10000,102400,3588,117.86
10000,102400,4170,119.82
10000,1048576,7651,752.81
10000,1048576,5251,625.07
10000,102400,6241,135.87
10000,1048576,6684,751.40
10000,102400,8623,134.04
10000,10240,4259,104.01
10000,1048576,5949,675.54
10000,1048576,1867,533.70
10000,102400,8362,152.85
10000,10240,8914,104.34
10000,10240,9886,112.26
10000,10240,4211,104.43
10000,1048576,5015,708.28
10000,102400,3257,130.27
10000,1048576,5895,722.04
10000,102400,8487,134.08
10000,102400,9967,126.89
10000,102400,7174,121.87
10000,102400,9996,122.33
10000,102400,2146,117.37
10000,102400,2328,115.42
10000,1048576,472,679.48
10000,102400,2770,127.95
10000,1048576,4208,701.52
10000,102400,3246,126.25
10000,10240,2419,97.77
10000,102400,9357,119.99
10000,10240,6290,100.40
10000,10240,8784,112.12
10000,1048576,2865,692.94
10000,1048576,8178,602.97
10000,102400,2777,126.52
10000,102400,4387,114.94
10000,1048576,816,635.55
10000,1048576,6646,687.79
10000,10240,4254,106.28
10000,1048576,3187,673.46
10000,1048576,1798,669.98
10000,10240,7693,112.96
10000,10240,3685,103.78
1000,10240,443,108.33
10000,1048576,4575,687.83
10000,1048576,6035,786.35
10000,102400,3730,137.09
10000,102400,2547,112.18
10000,1048576,144,721.87
1000,10240,211,110.11
10000,102400,9317,107.00
1000,10485760,836,3417.92
10000,1048576,8092,647.34
10000,1048576,728,726.60
1000,10240,945,118.95
10000,10240,9075,109.97
10000,10240,7076,110.92
10000,10240,5121,105.36
10000,1048576,1116,693.72
10000,10240,5889,111.26
10000,10240,9204,98.83
10000,1048576,5660,651.28
1000,10240,520,100.92
10000,1048576,1281,760.07
10000,10240,942,329.29
10000,1048576,4678,727.24
10000,1048576,7337,676.87
10000,1048576,3921,673.95
10000,102400,832,313.21
